"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17403,50,878,-178,116.283,1.315,63,"4",1,17403,2576,116.283
"2",2,"=","IGGY AZALEA","Fancy f/Charlie XCX",16431,-38,-386,22,108.9,1.429,103,"6/29",1,17156,2440,116.166
"3",3,"=","NICO & VINZ","Am I Wrong",15906,251,1425,-70,109.473,2.193,92,"5",3,15906,2409,109.473
"4",4,"=","CALVIN HARRIS","Summer",14763,18,191,-96,93.527,0.55,103,"12",3,14765,1917,95.785
"5",5,"=","MAGIC!","Rude",12993,305,1880,59,88.914,2.459,77,"2",5,12993,2272,88.914
"6",6,"=","DISCLOSURE","Latch f/Sam Smith",10317,217,1021,154,71.645,1.794,150,"10",6,10317,1508,71.645
"7",7,"+1","SAM SMITH","Stay With Me",9869,327,1479,131,65.406,3.631,51,"3",7,9869,1606,65.406
"8",8,"-1","PARAMORE","Ain't It Fun",9475,-244,-1603,-29,58.349,0.088,144,"38",2,14464,1853,84.721
"9",9,"=","MKTO","Classic",9119,59,313,-11,53.639,1.362,213,"25",9,9119,733,53.639
"10",10,"=","KATY PERRY","Birthday",8574,-246,-998,-259,41.469,-2.379,87,"60",7,9576,2209,52.775
"11",11,"=","JASON DERULO","Wiggle f/Snoop Dogg",7555,26,178,-23,36.719,0.92,54,"7",11,7555,1666,36.719
"12",12,"+1","ONEREPUBLIC","Love Runs Out",6952,155,918,23,37.897,1.33,61,"14",12,6952,1336,37.897
"13",13,"-1","JUSTIN TIMBERLAKE","Not A Bad Thing",6758,-128,-1126,132,43.393,0.15,129,"53",1,15543,2024,97.949
"14",14,"=","MAROON 5","Maps",6725,182,1940,-258,40.88,1.989,16,"8",14,6725,4866,40.88
"15",15,"=","RIXTON","Me And My Broken Heart",5963,-337,-2440,-27,32.173,-1.347,122,"55",6,11699,1397,59.689
"16",16,"=","PHARRELL WILLIAMS","Come Get It Bae",5200,78,642,-59,23.064,0.57,40,"42",16,5200,993,23.064
"17",17,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",5084,161,931,35,25.322,1.124,38,"35",17,5084,1152,25.322
"18",18,"+1","KONGOS","Come With Me Now",4848,2,533,-119,19.026,0.368,75,"26",18,4848,652,19.026
"19",19,"-2","ED SHEERAN","Sing",4743,-281,-2203,93,23.014,-1.254,85,"17",6,10622,2778,57.807
"20",20,"=","JENNIFER LOPEZ","First Love",4151,11,407,-32,21.75,0.508,45,"164",20,4151,853,21.75
"21",21,"=","AFROJACK","Ten Feet Tall f/Wrabel",3539,96,332,60,14.502,0.389,94,"126",21,3539,633,14.502
"22",22,"+1","CHARLI XCX","Boom Clap",3410,251,1564,71,19.508,1.175,18,"9",22,3410,1564,19.508
"23",23,"-1","LORDE","Tennis Court",3304,47,270,48,15.166,0.59,64,"88",22,3304,590,15.166
"24",24,"=","SIA","Chandelier",3244,115,416,29,20.276,0.895,73,"11",23,3244,561,20.276
"25",25,"+1","BECKY G","Shower",3101,154,853,66,13.948,1.024,47,"30",25,3101,853,13.948
"26",26,"-1","TIESTO","Wasted",3033,83,743,-22,15.868,0.384,50,"45",25,3033,775,15.868
"27",27,"=","TREY SONGZ","Na Na",2713,23,198,-20,17.205,-0.195,89,"27",27,2713,394,18.704
"28",28,"+1","CLEAN BANDIT","Rather Be f/Jess Glynne",2245,185,1154,83,17.087,1.474,34,"56",28,2245,1154,17.087
"29",29,"-1","KATY TIZ","The Big Bang",2149,-93,-568,-42,7.734,-0.617,98,"184",24,2827,878,14.656
"30",30,"=","AJR","I'm Ready",1964,21,57,4,6.133,0.188,82,"51",30,1964,346,6.133
"31",31,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",1948,57,487,40,22.842,0.702,38,"91",31,1948,487,22.842
"32",32,"+1","RITA ORA","I Will Never Let You Down",1840,48,490,-19,7.113,0.415,38,"--",32,1840,513,7.113
"33",33,"-1","ONE DIRECTION","You & I",1688,-131,-1052,34,7.658,0.176,68,"110",21,3204,850,12.022
"34",34,"=","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",1442,-74,-705,13,6.919,-0.204,59,"64",28,2309,1126,13.019
"35",35,"+1","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1142,67,328,8,6.557,0.173,17,"47",35,1142,370,6.557
"36",36,"+1","ECHOSMITH","Cool Kids",1046,29,184,-7,3.809,-0.039,24,"118",36,1046,377,3.848
"37",37,"-2","HAIM","Forever",1030,-68,-426,-6,2.471,-0.207,71,"--",35,1596,291,5.196
"38",38,"=","MADDEN BROTHERS","We Are Done",1008,24,259,-17,3.987,0.119,19,"--",38,1008,424,4.087
"39",39,"=","NEON TREES","Sleeping With A Friend",847,-38,-766,105,4.637,-0.025,147,"178",18,4374,507,18.342
"40",40,"=","AVICII","Addicted To You",818,42,93,40,2.378,0.306,29,"--",40,818,175,2.378
"41",41,"+1","CHROMEO","Jealous (I Ain't With It)",747,26,150,13,2.846,0.039,31,"--",41,747,150,2.846
"42",42,"-1","CHRIS BROWN","Loyal f/Lil' Wayne",735,-22,-39,-20,4.54,-0.391,96,"81",40,854,230,7.37
"43",43,"=","TINASHE","2 On f/Schoolboy Q",733,14,101,-14,2.725,0.019,23,"62",42,733,231,2.761
"44",44,"=","INGRID MICHAELSON","Girls Chase Boys",669,20,92,3,3.574,0.081,24,"49",44,669,168,3.574
"45",45,"=","TOVE LO","Habits (Stay High)",660,46,155,19,2.726,0.061,9,"95",45,660,224,2.726
"46",46,"=","CAPITAL CITIES","One Minute More",629,17,117,-8,1.596,0.049,10,"--",46,629,180,1.596
"47",47,"+2","IGGY AZALEA","Black Widow f/Rita Ora",561,97,503,69,5.627,0.705,3,"138",47,561,503,5.627
"48",48,"-1","COLDPLAY","A Sky Full Of Stars",540,23,96,14,1.474,0.08,3,"57",47,540,96,1.474
"49",49,"-1","KIESZA","Hideaway",506,35,246,0,6.67,0.557,3,"183",48,506,246,6.67
"50",50,"=","NICKI MINAJ","Pills N Potions",452,-10,-4,-14,1.254,-0.049,11,"37",48,470,147,1.344
