"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13975,"+249",394,"+254",95.593,"+3.610",106,"5",1,14238,2184,95.593
2,"=","BRUNO MARS It Will Rain",13298,"+374",808,"+472",84.505,"+4.046",98,"7",2,13298,2024,84.505
3,"=","KATY PERRY The One That Got Away",13135,"+317",648,"+344",77.337,"+3.141",94,"8",2,13135,1631,77.337
4,"=","FLO RIDA Good Feeling",11099,"+418",951,"+478",72.825,"+3.591",106,"4",4,11099,1207,72.825
5,"=","LMFAO Sexy And I Know It",10260,"+42",-363,"+49",65.323,"+1.462",135,"3",2,12000,1530,74.768
6,"=","DAVID GUETTA Without You f/Usher",9420,"+128",62,"+131",59.238,"+1.550",135,"28",1,13428,1586,84.476
7,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",7906,"+291",618,"+334",41.656,"+2.401",139,"30",7,7906,1048,41.656
8,"-1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",7730,"-156",-564,"-308",51.863,"-0.285",194,"20",1,13951,1685,86.013
9,"+1","ADELE Set Fire To The Rain",6763,"+379",1501,"+287",44.633,"+3.549",45,"2",9,6763,1581,44.633
10,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6405,"-25",-207,"-84",40.054,"+0.269",184,"16",1,14127,1893,93.336
11,"=","T-PAIN 5 O'clock f/Wiz Khalifa",5989,"+113",-133,"+177",29.577,"+0.848",93,"25",10,6640,1264,34.118
12,"+1","JESSIE J Domino",5903,"+288",878,"+309",36.161,"+2.776",115,"13",12,5903,878,36.161
13,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",5744,"-75",-215,"-110",36.508,"-0.641",209,"45",4,11548,1097,70.438
14,"+1","GAVIN DEGRAW Not Over You",5455,"+226",399,"+208",26.878,"+1.824",137,"19",14,5455,547,26.878
15,"-1","ADELE Someone Like You",5443,"-66",-453,"-110",39.424,"+0.219",155,"14",2,13563,2614,91.686
16,"=","LADY GAGA Marry The Night",5172,"+162",-47,"+163",28.178,"+1.534",61,"42",14,5499,1570,30.701
17,"+1","J. COLE Workout",5094,"+190",457,"+255",33.911,"+1.993",77,"21",17,5094,659,33.911
18,"-1","KELLY CLARKSON Mr. Know It All",4826,"-128",-687,"-199",25.429,"-0.090",127,"34",11,6408,1093,34.137
19,"=","DRAKE Headlines",4778,"+76",205,"+62",30.278,"+0.885",85,"33",17,4778,754,30.781
20,"=","RIHANNA You Da One",4292,"+165",368,"+177",25.353,"+1.245",59,"24",19,4292,3394,36.963
21,"=","BREATHE CAROLINA Blackout",4250,"+193",429,"+207",21.876,"+1.772",137,"38",21,4250,498,21.876
22,"=","JAY Z & KANYE WEST N***** In Paris",4230,"+187",379,"+223",32.464,"+2.272",64,"9",21,4230,785,32.464
23,"=","HOT CHELLE RAE I Like It Like That f/New...",3841,"+203",311,"+208",18.78,"+1.892",101,"32",23,3841,535,18.78
24,"+1","PITBULL F/CHRIS BROWN International Love",3470,"+298",713,"+366",23.869,"+2.131",67,"18",24,3470,713,23.869
25,"+1","GYM CLASS HEROES Ass Back Home",3361,"+283",1011,"+254",21.207,"+2.535",46,"49",25,3361,1011,21.207
26,"+1","OUTASIGHT Tonight Is The Night",3254,"+190",393,"+226",16.963,"+1.554",69,"40",25,3254,500,16.963
27,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",3199,"+282",1210,"+303",21.156,"+2.024",29,"12",27,3199,1210,21.156
28,"+1","FRAY Heartbeat",2480,"+109",122,"+95",11.628,"+1.099",74,"86",27,2515,677,12.362
29,"+1","JASON DERULO It Girl",2233,"+54",9,"+20",9.193,"+0.328",144,"44",10,6647,1048,29.647
30,"+1","AVRIL LAVIGNE Wish You Were Here",1897,"+87",74,"+77",6.859,"+0.785",64,"85",30,1965,503,7.725
31,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1673,"+147",267,"+144",9.167,"+1.173",46,"6",31,1673,307,9.167
32,"+2","LADY ANTEBELLUM Just A Kiss",1362,"+43",-82,"+33",5.737,"+0.535",110,"48",23,2755,525,13.059
33,"+2","BIG TIME RUSH Music Sounds Better With U",1327,"+78",154,"+77",4.881,"+0.714",43,"605",33,1327,221,4.881
34,"+2","WILL.I.AM T.H.E (The Hardest Ever)",1175,"+19",136,"+23",4.04,"+0.208",32,"68",34,1175,355,4.04
35,"+2","NICKI MINAJ Fly f/Rihanna",1115,"+46",-175,"+92",6.992,"+0.138",113,"71",15,4998,987,27.303
36,"+2","JOJO Disaster",1085,"+49",126,"+64",3.208,"+0.244",57,"533",36,1085,197,3.208
37,"+3","BIG SEAN Dance (A$$)",1059,"+59",251,"+69",8.482,"+0.645",36,"23",37,1059,251,8.482
38,"+1","WE THE KINGS Say You Like Me",1050,"+29",69,"+30",2.595,"+0.080",112,"308",37,1050,320,2.605
39,"+4","TIMBALAND Pass At Me f/Pitbull",866,"+63",1,"+76",6.365,"+0.885",57,"444",35,1142,319,7.395
40,"+2","COLDPLAY Princess Of China",847,"+5",-2,"-11",3.788,"-0.012",44,"142",40,853,155,3.982
41,"+3","COLBIE CAILLAT Brighter Than The Sun",715,"+6",23,"-21",2.444,"+0.013",64,"65",41,832,119,2.444
42,"+4","COBRA STARSHIP Middle Finger f/Mac Mille...",614,"+23",140,"+20",2.59,"+0.135",16,"--",42,614,140,2.59
43,"+4","MIKE POSNER Looks Like Sex",543,"+35",93,"+43",2.52,"+0.127",19,"479",43,543,166,2.52
44,"+4","DAUGHTRY Crawling Back To You",494,"+2",3,"-22",1.671,"+0.003",73,"452",44,591,134,2
45,"+5","DRAKE Take Care f/Rihanna",475,"+35",103,"+33",5.243,"+0.409",2,"43",45,475,103,5.243
46,"+3","CHRISTINA PERRI A Thousand Years",470,"+30",130,"+18",1.679,"+0.138",4,"39",46,470,130,1.679
47,"--","WANTED Glad You Came",450,"--",265,"--",3.328,"--",1,"441",47,450,265,3.328
48,"--","KELLY CLARKSON Stronger (What Doesn't Ki...",398,"--",377,"--",3.27,"--",1,"--",48,398,377,3.27
49,"--","AVICII Levels (ID)",375,"--",-24,"--",1.021,"--",7,"--",49,383,58,1.095
50,"--","THE CAB Bad",359,"--",-80,"--",0.838,"--",77,"737",45,655,106,1.379
