"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",17068,-65,-297,-33,121.166,-0.57,109,"3",1,17515,2780,123.167
"2",2,"=","LORDE","Team",16062,38,636,-102,106.764,0.648,108,"11",2,16062,1641,106.764
"3",3,"+1","PHARRELL WILLIAMS","Happy",14402,393,2129,108,101.873,1.986,52,"1",3,14402,2386,101.873
"4",4,"-1","BASTILLE","Pompeii",14339,210,1313,9,98.711,1.739,123,"6",3,14339,1804,98.711
"5",5,"=","JASON DERULO","Talk Dirty f/2 Chainz",12792,132,1016,-13,80.48,0.849,72,"4",5,12792,2775,80.48
"6",6,"=","ONE DIRECTION","Story Of My Life",9945,-497,-2228,-325,60.634,-2.078,132,"27",3,12896,1527,82.164
"7",7,"=","ONEREPUBLIC","Counting Stars",9803,-108,-893,31,74.827,-1.164,150,"20",1,16524,2609,113.696
"8",8,"+1","BRUNO MARS","Young Girls",8298,-22,-31,-60,45.837,-0.163,88,"59",8,8405,938,46.994
"9",9,"-1","ELLIE GOULDING","Burn",8278,-211,-2039,84,58.873,-1.059,156,"38",2,14810,1623,95.425
"10",10,"+1","ALOE BLACC","The Man",7523,74,453,34,41.283,0.435,48,"5",10,7523,1722,41.283
"11",11,"+1","JOHN LEGEND","All Of Me",7435,296,1812,-2,55.344,2.303,41,"2",11,7435,1902,55.344
"12",12,"-2","A GREAT BIG WORLD","Say Something w/C. Aguilera",7273,-512,-2362,-323,41.457,-2.943,109,"18",7,10605,1506,64.936
"13",13,"=","DEMI LOVATO","Neon Lights",6726,46,397,14,37.834,0.288,103,"34",13,6726,675,37.834
"14",14,"+2","BEYONCE","Drunk In Love f/Jay Z",6544,186,923,66,41.601,0.497,51,"15",14,6544,1663,41.601
"15",15,"-1","CASH CASH","Take Me Home f/Bebe Rexha",6466,7,262,-45,35.606,0.111,114,"53",14,6466,1074,35.606
"16",16,"+1","AVICII","Hey Brother",6344,12,647,-132,38.057,0.588,96,"13",16,6344,816,38.057
"17",17,"-2","EMINEM","The Monster f/Rihanna",6253,-126,-741,-59,47.246,-0.781,133,"49",1,16414,2904,117.022
"18",18,"=","AMERICAN AUTHORS","Best Day Of My Life",5917,95,905,-29,32.547,0.82,92,"9",18,5917,978,32.547
"19",19,"=","MARTIN GARRIX","Animals",5070,148,692,23,35.624,0.971,100,"21",19,5070,993,35.624
"20",20,"=","ZENDAYA","Replay",4565,-107,-263,-106,19.027,-0.105,145,"77",18,4830,472,20.776
"21",21,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",4169,2,4,-47,20.523,0.248,57,"31",21,4176,1848,20.523
"22",22,"+1","NAUGHTY BOY","La La La f/Sam Smith",3660,49,465,-14,18.138,0.362,58,"63",22,3660,697,18.138
"23",23,"+1","KID INK","Show Me f/Chris Brown",3583,21,161,-24,20.758,0.337,65,"25",23,3621,644,21.33
"24",24,"-2","JOHN NEWMAN","Love Me Again",3570,-322,-2362,-122,15.701,-1.792,158,"48",13,6684,697,35.821
"25",25,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",2755,279,1616,136,21.796,1.992,16,"45",25,2755,1616,21.796
"26",26,"+1","THE CHAINSMOKERS","#Selfie",2671,222,939,125,17.894,1.26,22,"7",26,2671,996,17.894
"27",27,"-2","PARAMORE","Ain't It Fun",2602,75,578,0,16.389,0.547,31,"54",25,2602,887,16.389
"28",28,"+1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",2279,85,489,65,9.862,0.246,35,"65",28,2279,489,9.862
"29",29,"-1","MKTO","Classic",2226,28,161,16,8.061,0.085,100,"46",28,2226,279,8.061
"30",30,"+2","DJ SNAKE & LIL JON","Turn Down For What",1829,46,355,14,11.224,0.367,51,"12",30,1829,355,11.224
"31",31,"-1","CALVIN HARRIS","Thinking About You",1754,-150,-948,59,7.083,-0.689,130,"265",22,3761,605,22.25
"32",32,"+2","TIESTO","Red Lights",1587,65,475,23,13.288,0.473,18,"--",32,1587,500,13.288
"33",33,"+2","DISCLOSURE","Latch f/Sam Smith",1574,52,273,25,7.473,0.135,37,"95",33,1574,344,7.473
"34",34,"-1","NONONO","Pumpin Blood",1561,9,-14,-13,5.594,0.03,91,"217",32,1617,237,5.839
"35",35,"-4","MILEY CYRUS","Adore You",1521,-301,-1812,-49,5.294,-1.173,75,"35",15,5927,1542,27.855
"36",36,"=","B.O.B","John Doe f/Priscilla",1382,19,580,-64,8.387,0.292,21,"209",36,1382,644,8.387
"37",37,"=","EMINEM","Headlights",1252,55,332,6,6.251,0.138,24,"109",37,1252,363,6.251
"38",38,"=","RIXTON","Me And My Broken Heart",940,37,471,-22,6.64,0.494,9,"--",38,940,512,6.64
"39",39,"=","NEON TREES","Sleeping With A Friend",893,11,125,-20,4.357,0.175,34,"110",39,893,192,4.357
"40",40,"=","ICONA POP","Just Another Night",855,0,58,-2,2.171,-0.018,38,"--",40,855,159,2.189
"41",41,"+1","ZEDD","Find You f/M. Koma & M. Bryant",849,39,207,8,5.156,0.109,16,"219",41,849,262,5.156
"42",42,"-1","KARMIN","I Want It All",844,7,63,5,2.316,-0.025,37,"--",39,844,311,2.341
"43",43,"+1","MARIAH CAREY","You're Mine (Eternal)",798,17,189,-39,3.115,0.094,12,"--",43,798,328,3.115
"44",44,"+1","PITBULL","Wild Wild Love f/GRL",770,54,333,17,8.09,0.329,9,"43",44,770,386,8.09
"45",45,"+1","DAUGHTRY","Waiting For Superman",667,-18,-59,-10,2.248,-0.039,50,"101",41,739,191,2.329
"46",46,"-3","THE 1975","Chocolate",613,-193,-1390,-36,2.72,-0.787,107,"100",25,2989,389,13.87
