"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13853,"+26",334,"-103",90.714,"+0.070",94,"5",1,13853,2301,90.714
"2",2,"=","JESSIE J Domino",11953,"+96",391,"-120",67.218,"+0.623",164,"24",2,11953,1524,67.218
"3",3,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",11487,"+201",1843,"-149",77.103,"+1.461",50,"2",3,11487,2321,77.103
"4",4,"=","FLO RIDA Good Feeling",10956,"-120",-995,"-161",69.691,"-0.163",155,"17",1,13154,1657,85.747
"5",5,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",10761,"+2",416,"-248",62.678,"+0.347",78,"12",4,10761,1674,62.678
"6",6,"=","RIHANNA We Found Love f/Calvin Harris",9061,"+14",-624,"-20",68.971,"+0.030",155,"27",1,14238,2184,95.593
"7",7,"=","PITBULL F/CHRIS BROWN International Love",8960,"+77",543,"-130",56.515,"-0.006",116,"16",7,8960,1086,56.669
"8",8,"=","GYM CLASS HEROES Ass Back Home",8064,"+77",619,"-41",53.244,"+0.702",95,"26",8,8064,1379,53.244
"9",9,"=","WANTED Glad You Came",7109,"+91",831,"-126",42.407,"+0.598",50,"3",9,7109,1330,42.407
"10",10,"=","GAVIN DEGRAW Not Over You",6866,"-26",-121,"-114",36.256,"-0.136",186,"35",10,7039,547,37.933
"11",11,"=","BRUNO MARS It Will Rain",6739,"-113",-944,"+44",39.835,"-0.828",147,"36",1,13635,2024,86.477
"12",12,"=","KATY PERRY The One That Got Away",6491,"-88",-1192,"+263",37.757,"+0.147",143,"67",1,13402,1631,80.623
"13",13,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6328,"+183",1174,"+80",38.916,"+1.321",95,"11",13,6328,1174,38.916
"14",14,"=","LMFAO Sexy And I Know It",5560,"-20",-146,"+23",34.178,"+0.376",184,"10",2,12000,1530,74.768
"15",15,"=","SELENA GOMEZ & THE SCENE Love You Like A...",5395,"-138",-1021,"-43",33.31,"-0.163",188,"55",6,9154,1208,48.131
"16",16,"+1","KATY PERRY Part Of Me",5350,"+324",1689,"-133",35.75,"+1.579",14,"6",16,5350,3625,35.75
"17",17,"-1","OUTASIGHT Tonight Is The Night",5262,"+39",423,"-65",26.129,"-0.024",118,"31",16,5262,572,26.153
"18",18,"=","DRAKE Take Care f/Rihanna",5142,"+127",770,"+32",39.02,"+0.551",51,"22",17,5142,1220,39.02
"19",19,"=","LMFAO Sorry For Party Rocking",3960,"+46",100,"+22",15.983,"+0.169",48,"47",19,3980,1009,16.853
"20",20,"+2","CHRIS BROWN Turn Up The Music",3171,"+120",871,"-68",16.211,"+0.767",26,"15",20,3171,987,16.211
"21",21,"-1","BREATHE CAROLINA Blackout",2975,"-148",-1176,"-75",15.446,"-0.709",186,"68",17,4661,498,24.36
"22",22,"+2","CALVIN HARRIS Feel So Close",2966,"+166",1097,"-69",23.365,"+0.889",18,"60",22,2966,1328,23.365
"23",23,"-2","HOT CHELLE RAE I Like It Like That f/New...",2888,"-200",-1412,"-145",11.193,"-0.957",150,"38",15,5237,639,24.246
"24",24,"+4","NICKI MINAJ Starships",2626,"+330",1070,"+159",18.229,"+1.533",13,"8",24,2626,1773,18.287
"25",25,"-2","JAY Z & KANYE WEST N***** In Paris",2611,"-196",-1086,"-70",18.394,"-0.889",113,"28",15,5155,785,36.602
"26",26,"-1","TRAIN Drive By",2588,"+106",444,"+52",10.895,"+0.746",43,"18",25,2588,500,10.895
"27",27,"-1","MADONNA Give Me All Your Luvin'",2313,"-82",-525,"-88",11.163,"-1.092",23,"49",20,4569,4569,39.788
"28",28,"+1","FLO RIDA Wild Ones f/Sia",2281,"+205",860,"+145",17.649,"+0.966",23,"25",28,2281,860,17.649
"29",29,"-2","J. COLE Workout",2256,"-58",-599,"+193",16.997,"-0.337",126,"71",12,5803,659,35.209
"30",30,"+1","COLDPLAY Princess Of China",1893,"+93",114,"+103",9.601,"+0.737",93,"57",29,1893,363,9.601
"31",31,"-1","JOJO Disaster",1848,"-53",-78,"-77",7.596,"-0.130",106,"352",27,1975,318,7.773
"32",32,"=","CHRISTINA PERRI A Thousand Years",1414,"+35",257,"+21",6.59,"+0.220",53,"29",32,1414,257,6.59
"33",33,"+1","AVICII Levels (ID)",1346,"-6",42,"-14",9.382,"-0.126",53,"94",33,1352,260,9.722
"34",34,"-1","WE THE KINGS Say You Like Me",1323,"-49",-153,"-47",4.256,"+0.008",161,"289",31,1486,320,4.492
