"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Wildest Dreams",18665,-2,-114,-43,110.505,-0.041,66,"9",1,18848,3531,112.715
"2",2,"=","SHAWN MENDES","Stitches",17272,56,830,-186,104.214,0.838,163,"7",2,17272,2130,104.214
"3",3,"=","THE WEEKND","The Hills",17091,-103,-262,-78,102.78,-0.495,91,"12/92",2,17451,2705,105.256
"4",4,"=","JUSTIN BIEBER","What Do You Mean?",16761,-276,-1188,-120,104.331,-1.41,65,"8",1,18691,5900,114.523
"5",5,"=","DRAKE","Hotline Bling",11356,338,1764,93,69.308,1.89,48,"2",5,11356,2189,69.308
"6",6,"=","ONE DIRECTION","Drag Me Down",10356,-30,25,-97,52.824,-0.134,93,"33",5,10402,3358,53.211
"7",7,"=","ELLIE GOULDING","On My Mind",9751,31,889,-96,54.584,0.224,45,"20",7,9751,3457,54.584
"8",8,"=","X AMBASSADORS","Renegades",9301,-32,251,-110,48.446,0.041,83,"23",8,9333,1573,48.458
"9",9,"=","R. CITY","Locked Away f/Adam Levine",9080,-177,-2248,263,55.018,-1.488,114,"22",1,17400,2155,103.625
"10",10,"=","ELLE KING","Ex's and Oh's",8685,174,1121,43,52.521,0.888,79,"5",10,8685,1121,52.521
"11",11,"=","ALESSIA CARA","Here",8635,158,1160,-40,50.478,1.167,105,"15",11,8635,1273,50.478
"12",12,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",8272,-203,-1576,-29,56.419,-0.917,132,"68",1,18426,4663,107.401
"13",13,"=","MACKLEMORE & RYAN LEWIS","Downtown",8136,-286,-562,-295,35.864,-1.266,66,"16/44",8,8714,3957,42.27
"14",14,"=","SELENA GOMEZ","Same Old Love",8114,126,1031,-55,44.811,0.978,47,"17",14,8114,1534,44.811
"15",15,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",7335,50,377,-15,48.88,0.06,98,"39",15,7335,1033,48.88
"16",16,"=","THE WEEKND","Can't Feel My Face",6426,-49,-1051,135,43.55,-1.134,146,"21",1,18773,4549,114.623
"17",17,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",6358,182,1103,9,31.688,1.395,125,"6",17,6358,1248,31.688
"18",18,"=","DEMI LOVATO","Confident",5921,118,816,14,30.948,0.804,31,"27",18,5921,1761,30.948
"19",19,"+1","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",4780,72,523,-101,23.224,0.487,32,"51",19,4780,1343,23.224
"20",20,"+2","ADELE","Hello",4759,551,3138,238,35.05,3.352,9,"1",20,4759,4698,38.773
"21",21,"=","JUSTIN BIEBER","Sorry",4662,326,3097,-154,31.464,1.337,10,"3",21,4662,3902,31.464
