"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","WIZ KHALIFA","See You Again f/Charlie Puth",19028,-95,76,-117,117.117,-0.57,63,"2",1,19208,3713,118.768
"2",2,"=","JASON DERULO","Want To Want Me",18451,61,660,-120,110.719,0.33,88,"7",2,18451,4301,110.719
"3",3,"=","WALK THE MOON","Shut Up And Dance",17147,29,-11,14,96.644,-0.02,111,"3",3,17160,2567,97.615
"4",4,"=","TOVE LO","Talking Body",13904,245,2316,-37,80.197,1.487,141,"19",4,13904,2353,80.197
"5",5,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",12102,142,1291,-60,77.998,0.846,89,"9",5,12102,1678,77.998
"6",6,"+2","TAYLOR SWIFT","Bad Blood",11320,512,3538,61,69.441,3.097,18,"1/22",6,11320,6848,69.441
"7",7,"-1","DJ SNAKE & ALUNAGEORGE","You Know You Like It",11126,87,792,-27,62.683,0.455,90,"13",6,11126,1606,62.683
"8",8,"-1","THE WEEKND","Earned It",10551,-485,-3352,-102,57.685,-2.488,107,"24",1,17055,2820,102.104
"9",9,"+1","FIFTH HARMONY","Worth It f/Kid Ink",8873,85,1117,-102,42.267,0.488,93,"12",9,8873,1312,42.267
"10",10,"-1","ELLIE GOULDING","Love Me Like You Do",8533,-286,-1803,-40,58.351,-1.497,146,"35",1,18696,2216,120.696
"11",11,"+1","MAROON 5","This Summer's Gonna Hurt...",7707,168,2041,-116,41.952,0.524,21,"27/81",11,7707,4375,41.952
"12",12,"+1","ANDY GRAMMER","Honey, I'm Good",7625,175,1269,28,38.676,1.2,100,"4",12,7625,1319,38.676
"13",13,"-2","NICK JONAS","Chains",7498,-300,-2007,-28,40.916,-1.309,145,"51",6,11747,1317,67.449
"14",14,"=","MAROON 5","Sugar",6907,-189,-494,-167,49.649,-0.712,145,"33/93",1,18530,2244,117.81
"15",15,"=","NATALIE LA ROSE","Somebody f/Jeremih",6451,-87,-922,66,42.986,-0.859,152,"50",3,15912,2141,87.237
"16",16,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",6411,162,950,33,34.114,1.088,55,"14",16,6411,1071,34.114
"17",17,"=","ECHOSMITH","Bright",5721,14,262,-18,25.441,0.067,123,"30",16,5721,965,25.441
"18",18,"=","NICKI MINAJ","The Night Is Still Young",5698,127,993,24,26.859,0.306,36,"47",18,5698,1341,26.859
"19",19,"=","SIA","Elastic Heart f/The Weeknd...",4772,104,571,34,31.962,0.661,82,"32",19,4772,909,31.962
"20",20,"+1","OMI","Cheerleader",4663,221,1171,46,29.258,0.785,34,"5",20,4663,1171,29.258
"21",21,"-1","FETTY WAP","Trap Queen",4492,-19,80,10,21.977,-0.112,68,"10/76",18,4535,816,23.245
"22",22,"=","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",4388,-1,197,-39,24.941,-0.222,103,"67",21,4406,753,25.548
"23",23,"=","GEORGE EZRA","Budapest",4342,38,142,12,19.287,0.122,95,"29",21,4342,712,19.287
"24",24,"=","FLO RIDA","GDFR f/Sage The Gemini",4079,-55,-823,129,21.763,-0.272,147,"49",7,11307,1433,61.931
"25",25,"+1","ED SHEERAN","Photograph",3411,102,842,2,16.297,0.656,21,"31",25,3411,1005,16.297
"26",26,"+2","MAJOR LAZER","Lean On f/MØ & DJ Snake",3406,165,1238,28,23.298,0.531,26,"17",26,3406,1238,23.298
"27",27,"=","PITBULL","Fun f/Chris Brown",3366,66,653,-8,20.989,0.533,40,"36",27,3366,740,20.989
"28",28,"-3","ARIANA GRANDE","One Last Time",3317,-52,-1255,272,22.847,-0.727,118,"87",6,12152,2135,76.95
"29",29,"=","BRITNEY SPEARS & IGGY AZALEA","Pretty Girls",3005,-105,-303,-103,10.686,-0.649,32,"54",21,3342,3236,23.486
"30",30,"+1","CALVIN HARRIS","Pray To God f/HAIM",2857,-4,310,-53,15.241,0.133,49,"112",30,2861,664,15.241
"31",31,"-1","MEGHAN TRAINOR","Dear Future Husband",2755,-321,-2309,-47,11.678,-1.017,77,"23",15,6022,1246,28.557
"32",32,"=","CARLY RAE JEPSEN","I Really Like You",2604,-13,60,-35,8.569,-0.077,65,"39",29,2617,404,9.585
"33",33,"+1","ADAM LAMBERT","Ghost Town",1703,25,272,11,7.001,-0.073,33,"169",33,1703,661,7.4
"34",34,"-1","RIHANNA","American Oxygen",1666,-77,-170,-99,4.373,-0.33,40,"188",32,1859,927,6.457
"35",35,"=","FALL OUT BOY","Uma Thurman",1638,35,260,-14,7.317,0.149,46,"26",35,1638,318,7.317
"36",36,"=","SAM HUNT","Take Your Time",1621,45,247,20,6.856,0.168,26,"21",36,1621,296,6.856
"37",37,"=","RACHEL PLATTEN","Fight Song",1574,49,329,10,6.202,0.156,18,"6",37,1574,337,6.202
"38",38,"=","SHAWN MENDES","Stitches",1370,28,275,21,4.488,0.032,14,"44",38,1370,452,4.488
"39",39,"+2","JEREMIH F/FLO RIDA","Tonight Belongs To U!",1326,32,262,15,4.369,0.16,26,"535",39,1326,327,4.369
"40",40,"=","YEARS & YEARS","King",1306,0,166,-9,4.695,0.048,37,"234",40,1307,276,4.791
"41",41,"+1","ZEDD","Beautiful Now f/Jon Bellion",1234,55,486,-4,7.374,0.101,8,"213",41,1234,490,7.374
"42",42,"-3","SHEPPARD","Geronimo",1214,-97,-997,89,5.147,-0.312,106,"57",25,2753,732,11.307
"43",43,"+1","NICK FRADIANI","Beautiful Life",1085,24,315,-14,3.419,0,9,"518",43,1085,480,3.419
"44",44,"+1","OMARION","Post To Be f/Chris Brown&Jhene",1026,31,257,-15,5.047,0.111,12,"53",44,1026,272,5.047
"45",45,"-2","MARTIN GARRIX","Don't Look Down f/Usher",1017,-84,-668,-3,4.932,-0.458,54,"164",30,2052,627,11
"46",46,"=","SAM SMITH","Like I Can",895,31,349,-34,4.144,0.291,6,"230",46,895,511,4.144
"47",47,"=","FLO RIDA","I Don't Like It, I Love It",824,36,279,-5,5.525,0.139,5,"214",47,824,297,5.525
"48",48,"+2","TORI KELLY","Should've Been Us",701,107,601,71,1.92,0.289,2,"--",48,701,601,1.92
"49",49,"-1","JAKE MILLER","Dazed And Confused f/T. McCoy",581,-26,-131,-19,1.621,-0.113,20,"425",47,741,83,2.697
"50",50,"-1","NE-YO","Coming With You",524,-71,-435,-16,2.487,-0.326,40,"--",43,1158,257,5.121
