"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","OMI","Cheerleader",18254,180,894,-16,106.327,1.08,89,"2/62",1,18254,2755,106.327
2,"=","TAYLOR SWIFT","Bad Blood",17475,-55,-1144,158,112.025,-0.846,73,"20/42",1,19566,6848,120.08
3,"=","THE WEEKND","Can't Feel My Face",17388,152,917,3,102.945,0.687,52,"1",3,17388,4549,102.945
4,"=","FIFTH HARMONY","Worth It f/Kid Ink",14434,29,499,-78,75.988,-0.525,148,"19",4,14434,1718,76.513
5,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",14026,-378,-1940,-233,83.937,-1.373,144,"34",2,16451,2042,99.313
6,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",11408,209,869,99,65.766,2.122,81,"8",6,11408,2026,65.766
7,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",10938,70,615,-54,68.953,0.16,110,"12",7,10938,1280,68.953
8,"=","WALK THE MOON","Shut Up And Dance",10319,-199,-1086,-19,69.795,-0.672,166,"14",2,17842,2567,102.857
9,"=","ANDY GRAMMER","Honey, I'm Good",9903,-220,-553,-177,51.681,-1.1,155,"10",8,10607,1319,57.373
10,"+1","SELENA GOMEZ","Good For You f/A$AP Rocky",9664,317,1368,204,52.75,1.453,38,"6",10,9664,4663,52.75
11,"-1","WIZ KHALIFA","See You Again f/Charlie Puth",9304,-133,-1337,248,58.103,-1.255,118,"28",1,19208,3713,118.768
12,"=","RACHEL PLATTEN","Fight Song",9153,2,674,-166,50.213,-0.037,73,"3",11,9153,1603,50.25
13,"=","DEMI LOVATO","Cool For The Summer",8952,149,872,10,49.077,0.802,29,"15",13,8952,4704,49.077
14,"=","ED SHEERAN","Photograph",7838,96,445,31,47.601,0.902,76,"18",14,7838,1005,47.601
15,"=","JASON DERULO","Want To Want Me",7239,-90,-744,50,51.926,-0.951,143,"46",1,18660,4301,111.336
16,"=","FALL OUT BOY","Uma Thurman",7075,161,977,79,42.03,0.259,101,"17",16,7075,1040,42.03
17,"=","TORI KELLY","Should've Been Us",4809,24,352,-36,20.679,0.176,57,"80",17,4809,919,20.679
18,"+1","ZEDD","Beautiful Now f/Jon Bellion",4671,71,531,-6,20.311,0.49,63,"93",18,4671,915,20.311
19,"-1","PITBULL","Fun f/Chris Brown",4337,-327,-1268,-243,17.661,-1.453,95,"55",17,5742,746,28.354
20,"+1","OMARION","Post To Be f/Chris Brown&Jhene",3972,37,246,7,24.761,0.462,67,"77",20,3972,598,24.761
21,"+2","SILENTO","Watch Me",3836,116,639,47,19.39,0.75,46,"4",21,3836,832,19.39
22,"-2","SIA","Elastic Heart f/The Weeknd...",3809,-238,-2264,122,19.961,-1.172,137,"64",13,7499,909,45.191
23,"-1","DJ SNAKE & ALUNAGEORGE","You Know You Like It",3789,21,-181,131,24.954,-0.063,145,"49",6,11556,1606,64.807
24,"=","5 SECONDS OF SUMMER","She's Kinda Hot",3773,159,949,-291,18.966,0.746,13,"39",23,3773,3244,23.786
