"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14577,-166,-276,-131,94.819,-0.855,77,"6",1,14935,2322,96.531
"2",2,"=","LMFAO Party Rock Anthem",13194,-287,-742,-264,88.548,-1.595,94,"4",1,14043,1859,94.193
"3",3,"+2","BRITNEY SPEARS I Wanna Go",11174,39,1215,-235,74.37,0.182,60,"9",3,11174,1768,74.37
"4",4,"=","NICKI MINAJ Super Bass",11161,5,355,-50,68.067,-0.459,94,"10",4,11161,1188,68.526
"5",5,"-2","PITBULL Give Me Everything f/Ne-Yo",11051,-204,-1059,-21,74.368,-0.812,94,"16",1,14233,1811,95.596
"6",6,"=","HOT CHELLE RAE Tonight Tonight",9571,75,432,50,52.381,0.313,94,"7",6,9571,838,52.381
"7",7,"=","ONEREPUBLIC Good Life",9377,-72,-119,-106,53.594,-0.275,94,"11",6,9496,978,53.869
"8",8,"=","LADY GAGA The Edge Of Glory",8056,-305,-1446,-213,47.887,-1.602,94,"25",3,11672,2193,68.045
"9",9,"+1","BAD MEETS EVIL Lighters f/Bruno Mars",7689,106,1434,-127,51.534,0.096,48,"5/90",9,7689,1599,51.534
"10",10,"-1","LIL WAYNE How To Love",7663,-33,618,-170,44.219,0.1,69,"8",9,7696,1328,44.219
"11",11,"=","ADELE Rolling In The Deep",6551,-199,-1086,-34,40.46,-1.342,94,"13",1,14295,2273,96.15
"12",12,"=","THE BAND PERRY If I Die Young",5662,62,694,-64,29.865,0.275,94,"15",12,5662,768,29.865
"13",13,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",5336,-7,56,-61,26.772,0.03,94,"32",12,5343,615,26.932
"14",14,"=","BLACK EYED PEAS Just Can't Get Enough",4849,-67,-360,5,31.741,-0.532,94,"52",2,13366,715,84.474
"15",15,"=","BEYONCE Best Thing I Never Had",4508,-64,-63,-111,20.594,-0.757,66,"27",15,4574,856,22.192
"16",16,"+2","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",4464,179,909,99,25.147,1.28,35,"1",16,4464,951,25.147
"17",17,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",4426,139,805,21,23.87,0.764,60,"20",17,4426,1017,23.87
"18",18,"-2","CHRIS BROWN She Ain't You",4275,-27,58,-55,23.427,-0.027,83,"57",16,4328,635,23.454
"19",19,"=","LUPE FIASCO The Show Goes On",3924,-160,-825,-13,21.858,-0.813,94,"70",6,8825,1043,53.459
"20",20,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3813,-30,190,-75,19.985,-0.274,69,"48",19,3843,611,20.698
"21",21,"+1","RIHANNA Cheers (Drink To That)",3774,234,1549,17,25.087,1.169,16,"21",21,3774,1594,25.087
"22",22,"-1","FOSTER THE PEOPLE Pumped Up Kicks",3731,112,986,-9,21.319,0.508,30,"3",21,3731,1009,21.319
"23",23,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",3315,57,750,-83,17.51,0.338,45,"12",23,3315,839,17.51
"24",24,"=","PITBULL Rain Over Me",3163,-12,289,-89,18.689,-0.182,34,"26",23,3175,813,18.906
"25",25,"=","BLACK EYED PEAS Don't Stop The Party",2625,-7,196,-86,10.089,-0.002,42,"108",25,2632,492,10.349
"26",26,"=","IYAZ Pretty Girls",2490,69,342,34,11.361,0.482,69,"56",26,2490,353,11.361
"27",27,"=","JASON DERULO Don't Wanna Go Home",2117,-232,-1783,46,9.987,-1.069,92,"47",9,7292,1463,37.775
"28",28,"=","COLDPLAY Every Teardrop Is A Waterfall",2072,16,270,16,10.354,-0.041,49,"42",28,2072,446,10.465
"29",29,"=","AVRIL LAVIGNE Smile",1980,-15,-66,-15,7.895,-0.096,76,"62",27,2064,320,8.325
"30",30,"=","KELLY ROWLAND Motivation f/Lil Wayne",1768,-15,212,-62,7.154,-0.028,39,"44",30,1783,338,7.182
"31",31,"=","MARTIN SOLVEIG & DRAGONETTE Hello",1677,18,-67,42,14.277,0.16,94,"85",18,4031,605,23.761
"32",32,"=","AFROJACK Take Over Control f/Eva Simons",1535,24,164,16,16.178,0.271,54,"66",32,1535,234,16.178
"33",33,"=","ANDY GRAMMER Keep Your Head Up",1534,52,206,29,5.383,0.129,48,"65",33,1534,280,5.383
"34",34,"=","THE SCRIPT Nothing",1248,45,256,27,5.521,0.206,14,"147",34,1248,722,5.521
"35",35,"+1","DEV In The Dark",1047,41,361,4,8.225,0.735,15,"92",35,1047,361,8.225
"36",36,"-1","ALEXANDRA STAN Mr. Saxobeat",1041,31,274,-5,12.411,0.191,20,"51",35,1041,280,12.411
"37",37,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",897,-9,-19,-11,2.295,-0.106,24,"149",36,926,293,2.55
"38",38,"=","CODY SIMPSON On My Mind",861,10,81,-3,2.461,0.014,54,"409",38,861,113,2.461
"39",39,"+4","LADY GAGA You And I",853,134,608,101,6.296,0.558,4,"106",39,853,608,6.296
"40",40,"-1","MATT NATHANSON Faster",787,6,86,-17,2.298,0.064,32,"101",39,787,166,2.298
"41",41,"+1","MAROON 5 Never Gonna Leave This Bed",736,-21,-203,-4,3.324,-0.072,94,"95",23,2433,312,10.24
"42",42,"-2","BIG SEAN My Last f/Chris Brown",715,-58,-234,-33,5.308,0.03,69,"--",37,1099,169,6.66
"43",43,"+1","JOE JONAS See No More",682,-7,-55,-9,3.336,-0.036,30,"277",42,737,157,3.688
"44",44,"-3","NICOLE SCHERZINGER Right There",669,-102,-1073,90,3.178,-0.365,78,"113",16,4411,720,21.085
"45",45,"+1","ADELE Someone Like You",665,35,274,-3,4.018,0.277,6,"31",45,665,277,4.018
"46",46,"-1","NEW BOYZ Better With The Lights Off",629,-6,158,-44,2.041,0.006,8,"60",45,635,233,2.041
"47",47,"=","LUPE FIASCO Out Of My Head f/Trey Songz",618,-12,3,-23,4.717,0.012,19,"91",44,639,148,4.717
"48",48,"=","RIHANNA California King Bed",608,-19,-340,43,3.029,-0.009,89,"78",19,3856,616,16.018
"49",49,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",585,-2,-26,0,2.365,0.021,32,"82",46,621,147,2.383
"50",50,"=","SWEDISH HOUSE MAFIA Save The World",561,26,107,14,2.632,0.153,8,"225",48,561,229,2.632
