"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13416,"+16",-59,"+24",96.043,"-0.714",78,"10",1,13549,2321,99.332
"2",2,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",12486,"+23",199,"-95",91.829,"+0.386",106,"24",2,12506,1674,91.829
"3",3,"+1","WANTED Glad You Came",11330,"+137",1126,"-38",80.96,"+0.887",78,"6",3,11330,1330,80.96
"4",4,"-1","ADELE Set Fire To The Rain",11097,"-192",-1062,"-178",82.082,"-1.668",122,"16",1,13928,2301,95.946
"5",5,"=","GYM CLASS HEROES Ass Back Home",10916,"+73",788,"-60",72.198,"-0.362",123,"30",4,10916,1379,73.574
"6",6,"=","KATY PERRY Part Of Me",9615,"+121",855,"-43",66.861,"+0.392",42,"12",6,9615,3625,66.861
"7",7,"=","FUN. We Are Young f/Janelle Monae",8890,"+280",2415,"-162",73.334,"+2.831",33,"2",7,8890,2738,73.334
"8",8,"=","PITBULL F/CHRIS BROWN International Love",7631,"-167",-1015,"-185",54.548,"-1.199",144,"26",5,9155,1086,62.67
"9",9,"=","JESSIE J Domino",7525,"-219",-1689,"-129",53.769,"-1.132",192,"38",2,12024,1524,67.403
"10",10,"=","DRAKE Take Care f/Rihanna",7194,"+28",403,"-86",56.246,"-0.106",79,"19",10,7194,1220,56.44
"11",11,"=","FLO RIDA Good Feeling",7013,"-51",-658,"-12",55.984,"-0.090",183,"32",1,13154,1657,85.747
"12",12,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6952,"-19",-230,"-76",45.189,"-0.523",123,"18",10,7182,1174,48.863
"13",13,"=","RIHANNA We Found Love f/Calvin Harris",6554,"-56",-250,"+17",55.645,"+0.198",183,"50",1,14238,2184,95.593
"14",14,"=","CALVIN HARRIS Feel So Close",6518,"+39",520,"-32",47.455,"+0.606",46,"14",13,6518,1329,47.455
"15",15,"=","OUTASIGHT Tonight Is The Night",5936,"-32",29,"-128",36.413,"-0.158",146,"48",13,6035,572,36.649
"16",16,"=","NICKI MINAJ Starships",5872,"+35",617,"-62",41.694,"+0.261",41,"9/53",16,5872,1834,41.694
"17",17,"=","FLO RIDA Wild Ones f/Sia",5825,"+126",947,"-54",43.389,"+0.575",51,"4",17,5825,1182,43.389
"18",18,"+1","ONE DIRECTION What Makes You Beautiful",5058,"+321",1579,"+182",31.364,"+2.179",26,"5",18,5058,1579,31.364
"19",19,"-1","CHRIS BROWN Turn Up The Music",4803,"-12",45,"-96",32.151,"-0.537",54,"27",18,4894,987,33.507
"20",20,"=","KARMIN Broken Hearted",4186,"+79",619,"-103",24.13,"+0.309",36,"17",19,4186,936,24.13
"21",21,"=","TRAIN Drive By",3726,"+28",173,"-1",20.965,"+0.019",71,"11",20,3726,527,20.965
"22",22,"=","B.O.B So Good",3236,"+107",977,"-36",23.423,"+0.218",23,"15",22,3236,1013,23.423
"23",23,"=","ADELE Rumour Has It",2714,"+181",924,"+26",14.598,"+0.812",22,"34",23,2714,924,14.598
"24",24,"=","GOTYE Somebody That I Used To Know",2474,"+90",812,"-14",18.543,"+1.024",25,"3",24,2474,826,18.543
"25",25,"+1","RIHANNA Talk That Talk f/Jay Z",2091,"+91",250,"+33",12.828,"+0.761",48,"54",25,2091,339,12.828
"26",26,"-1","CHRISTINA PERRI A Thousand Years",2024,"-2",23,"-89",9.349,"+0.011",81,"36",23,2055,280,9.423
"27",27,"=","COLDPLAY Princess Of China",1565,"-70",-424,"-47",7.111,"-0.684",121,"62",24,2042,363,10.812
"28",28,"+1","DEV & ENRIQUE IGLESIAS Naked",1504,"-1",3,"-53",8.133,"-0.003",65,"148",28,1524,318,8.49
"29",29,"-1","JASON DERULO Breathing",1499,"-18",-74,"-94",6.234,"-0.090",51,"149",28,1573,432,6.812
"30",30,"=","CARLY RAE JEPSEN Call Me Maybe",1426,"+116",576,"+92",8.888,"+0.993",15,"7",30,1426,576,8.888
"31",31,"+2","DRAKE The Motto f/Lil Wayne",1240,"+39",125,"+36",14.704,"+0.569",36,"21",31,1240,237,14.704
