"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Bad Blood",19175,"-69",-380,"-236",116.605,"-0.091",63,"16/37",1,19566,6848,120.08
"2",2,"=","OMI","Cheerleader",16635,"+182",1436,"-325",97.863,"+0.342",79,"2/60",2,16635,2755,97.863
"3",3,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",16237,"-115",-214,"-311",96.484,"-0.854",134,"23",2,16451,2042,99.313
"4",4,"=","THE WEEKND","Can't Feel My Face",15834,"+280",2299,"-28",94.532,"+1.274",42,"3",4,15834,4549,94.532
"5",5,"=","FIFTH HARMONY","Worth It f/Kid Ink",13571,"-1",276,"-184",75.755,"+0.124",138,"15",5,13572,1718,75.755
"6",6,"=","WALK THE MOON","Shut Up And Dance",11951,"-226",-1996,"-154",81.201,"-1.441",156,"12",2,17842,2567,102.857
"7",7,"=","WIZ KHALIFA","See You Again f/Charlie Puth",11757,"-145",-1729,"-57",73.146,"-1.208",108,"21",1,19208,3713,118.768
"8",8,"=","ANDY GRAMMER","Honey, I'm Good",10607,"+13",358,"-60",57,"+0.550",145,"9",8,10607,1319,57
"9",9,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",10334,"+198",1034,"+130",56.332,"+0.682",71,"10",9,10334,2026,56.332
"10",10,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",10066,"+55",405,"-57",61.442,"+1.005",100,"13",9,10066,1280,61.442
"11",11,"=","JASON DERULO","Want To Want Me",8426,"-197",-1270,"-158",57.033,"-0.786",133,"34",1,18660,4301,111.336
"12",12,"+1","RACHEL PLATTEN","Fight Song",8104,"+99",1204,"-142",44.631,"+0.774",63,"5",12,8104,1603,44.631
"13",13,"+1","SELENA GOMEZ","Good For You f/A$AP Rocky",7897,"+39",972,"-292",42.644,"+0.366",28,"8",13,7897,4663,42.644
"14",14,"+1","DEMI LOVATO","Cool For The Summer",7723,"+170",1952,"-205",42.525,"+0.799",19,"27",14,7723,4704,42.525
"15",15,"+2","ED SHEERAN","Photograph",7184,"+155",741,"+36",40.768,"+0.965",66,"19",15,7184,1005,40.768
"16",16,"=","SIA","Elastic Heart f/The Weeknd...",6905,"-144",-596,"-252",39.921,"-1.004",127,"38",13,7499,909,45.191
"17",17,"+1","FALL OUT BOY","Uma Thurman",5813,"+112",723,"-73",32.167,"+0.866",91,"20",17,5813,1040,32.167
"18",18,"+1","PITBULL","Fun f/Chris Brown",5742,"+99",147,"-3",27.446,"-0.159",85,"41",18,5742,746,28.354
"19",19,"+2","TORI KELLY","Should've Been Us",4315,"+93",692,"-85",17.505,"+0.489",47,"97",19,4315,919,17.505
"20",20,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",4244,"-197",-1214,"-18",28.969,"-0.998",135,"40",6,11556,1606,64.807
