"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Blank Space",17627,"-122",551,"-132",116.464,"-0.477",75,"3",1,18014,3248,118.647
"2",2,"=","NICK JONAS","Jealous",15731,"+166",1434,"+55",94.795,"+1.452",122,"14",2,15731,1846,94.795
"3",3,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",15248,"+137",1565,"+52",91.405,"+1.269",96,"23",3,15248,1751,91.405
"4",4,"=","SAM SMITH","I'm Not The Only One",14044,"+249",1801,"+99",85.187,"+0.799",108,"10",4,14044,1806,85.187
"5",5,"+1","MARK RONSON","Uptown Funk f/Bruno Mars",11674,"+312",2034,"+131",74.351,"+2.118",62,"1",5,11674,2689,74.351
"6",6,"-1","HOZIER","Take Me To Church",11595,"+199",1449,"+65",73.808,"+1.714",90,"4",5,11595,1600,73.808
"7",7,"=","MAROON 5","Animals",10563,"-212",-864,"-216",73.82,"-1.723",110,"18",1,17381,3186,114.705
"8",8,"=","SELENA GOMEZ","The Heart Wants What It Wants",10214,"+134",1276,"+86",64.769,"+0.621",66,"15",8,10214,2058,64.769
"9",9,"=","MR PROBZ","Waves",9692,"-287",-866,"-161",66.172,"-0.836",182,"36",5,12307,1264,83.219
"10",10,"=","CALVIN HARRIS","Blame f/John Newman",9094,"-479",-1603,"-512",61.885,"-1.901",125,"66",3,13993,1988,88.09
"11",11,"=","MEGHAN TRAINOR","Lips Are Movin",9002,"+77",1055,"-55",49.823,"+0.910",83,"5",11,9002,1423,49.823
"12",12,"=","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",6949,"+227",1420,"+31",45.273,"+1.676",34,"17/50",12,6949,2403,45.273
"13",13,"=","ALESSO","Heroes",6719,"+55",162,"+29",42.838,"+0.504",125,"33",12,7022,896,42.838
"14",14,"=","ED SHEERAN","Thinking Out Loud",6467,"+457",2120,"+333",45.516,"+3.198",35,"2",14,6467,2120,45.516
"15",15,"=","FALL OUT BOY","Centuries",5091,"+115",379,"+42",23.509,"+0.485",116,"7",15,5091,679,23.509
"16",16,"=","ELLA HENDERSON","Ghost",5078,"+109",747,"+7",22.128,"+0.794",122,"11",16,5078,827,22.128
"17",17,"=","TAYLOR SWIFT","Shake It Off",4539,"-99",-373,"-82",30.555,"-0.791",146,"8",1,17531,9016,110.142
"18",18,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",4501,"+241",1044,"+224",36.068,"+1.216",70,"64",18,4501,1044,36.068
"19",19,"+2","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",4289,"+233",1123,"+93",26.575,"+0.900",38,"67",19,4289,1304,26.575
"20",20,"=","FIFTH HARMONY","Sledgehammer",4214,"+152",586,"+26",17.829,"+0.929",57,"22",20,4214,800,17.829
"21",21,"+1","ONEREPUBLIC","I Lived",4172,"+121",867,"-20",20.129,"+0.674",58,"12",21,4172,934,20.129
"22",22,"+2","PITBULL","Time Of Our Lives f/Ne-Yo",4163,"+181",1107,"+66",22.385,"+1.472",44,"34",22,4163,1107,22.385
"23",23,"=","ONE DIRECTION","Night Changes",4062,"+49",396,"+20",14.67,"+0.357",57,"31",19,4062,1221,14.67
"24",24,"-5","IGGY AZALEA","Beg For It f/MØ",3827,"-343",-1877,"-185",19.407,"-1.653",79,"45",11,7303,2920,38.689
"25",25,"+1","I LOVE MAKONNEN","Tuesday f/Drake",2427,"+32",281,"-23",9.191,"+0.220",52,"39",25,2427,445,9.191
"26",26,"-1","NICO & VINZ","In Your Arms",2307,"-191",-991,"-198",9.09,"-0.924",109,"148",20,3920,1121,18.903
"27",27,"=","HOODIE ALLEN","All About It f/Ed Sheeran",2118,"+43",387,"+7",9.556,"+0.144",48,"126",27,2118,444,9.556
"28",28,"=","BIG SEAN","I Don't F**k With You f/E-40",1948,"+17",116,"+13",9.401,"+0.318",63,"193",28,1978,340,10.221
"29",29,"=","VANCE JOY","Riptide",1857,"-7",202,"-53",8.558,"-0.153",75,"32",29,1864,255,8.713
"30",30,"=","MILKY CHANCE","Stolen Dance",1824,"-8",28,"-7",10.917,"+0.110",78,"40",30,1959,256,11.849
"31",31,"+4","CALVIN HARRIS","Outside f/Ellie Goulding",1808,"+242",938,"+209",11.485,"+1.248",22,"100",31,1808,938,11.485
"32",32,"=","5 SECONDS OF SUMMER","What I Like About You",1695,"+42",293,"+34",5.507,"+0.083",32,"608",32,1695,400,5.507
"33",33,"+3","USHER","I Don't Mind f/Juicy J",1625,"+95",523,"+69",12.713,"+0.566",35,"26",33,1625,523,12.713
"34",34,"-3","DAVID GUETTA","Dangerous f/Sam Martin",1604,"-133",-650,"-112",9.639,"-0.689",97,"97",22,3486,1540,19.376
"35",35,"-1","EDEN XO","Too Cool To Dance",1532,"-58",-171,"-17",5.036,"-0.288",70,"1020",31,1936,410,6.7
"36",36,"-3","CHARLI XCX","Break The Rules",1516,"-119",-535,"-148",3.865,"-0.450",102,"227",24,2872,609,10.469
"37",37,"=","BECKY G","Can't Stop Dancin'",1276,"-9",378,"-53",4.499,"-0.161",47,"223",37,1285,431,4.66
"38",38,"=","JASON DERULO","Trumpets",1162,"-39",-384,"-24",7.235,"-0.067",139,"44",9,8686,1238,46.628
"39",39,"+1","TAYLOR SWIFT","Style",932,"+151",649,"+136",7.79,"+1.237",6,"27",39,932,649,7.79
"40",40,"+1","NE-YO","She Knows f/Juicy J",781,"+32",254,"+0",3.936,"+0.194",14,"85",40,781,254,3.936
"41",41,"-2","CHRIS BROWN","New Flame f/Usher & Rick Ross",764,"-64",-253,"-60",3.879,"-0.345",96,"155",26,2399,357,13.19
"42",42,"=","PRIORY","Weekend",736,"+10",121,"-2",2.06,"+0.070",43,"747",41,736,156,2.06
"43",43,"=","THE SCRIPT","Superheroes",666,"-36",-98,"-44",2.138,"-0.219",57,"191",40,865,191,2.945
"44",44,"+1","NATALIE LA ROSE","Somebody f/Jeremih",530,"+36",198,"+32",4.156,"+0.288",7,"179",44,530,198,4.156
"45",45,"-1","SHAWN MENDES","Something Big",507,"-12",-5,"-13",1.066,"-0.013",49,"90",44,670,130,1.881
"46",46,"+1","IMAGINE DRAGONS","I Bet My Life",461,"+49",181,"+41",1.537,"+0.138",6,"48",46,461,181,1.537
"47",47,"-1","JESSIE J","Burnin' Up f/2 Chainz",402,"-89",-440,"-52",1.08,"-0.332",83,"145",28,2372,516,11.703
"48",48,"=","BEA MILLER","Young Blood",368,"-33",-146,"-36",0.826,"-0.087",86,"213",37,1207,232,3.412
"49",49,"=","FLO RIDA","GDFR f/Sage The Gemini",328,"-2",5,"-6",0.712,"-0.003",5,"25",49,331,23,0.728
"50",50,"--","ELLIE GOULDING","Love Me Like You Do",305,"--",305,"--",3.409,"--",1,"6",50,305,305,3.409
