"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FUN. We Are Young f/Janelle Monae",14293,"-67",-146,"-101",109.768,"-0.490",73,"4",1,14439,2738,110.772
"2",2,"+1","FLO RIDA Wild Ones f/Sia",12345,"+31",491,"-92",88.738,"+0.645",91,"8",2,12345,1940,88.738
"3",3,"-1","WANTED Glad You Came",12287,"-227",-1090,"-183",92.767,"-0.840",118,"9",1,13712,1363,101.962
"4",4,"+1","GOTYE Somebody That I Used To Know",10940,"+299",2018,"+30",84.884,"+2.031",65,"1",4,10940,2018,84.884
"5",5,"-1","KATY PERRY Part Of Me",10556,"-291",-1244,"-171",72.063,"-2.200",82,"23",3,12039,3625,78.553
"6",6,"=","NICKI MINAJ Starships",10247,"+185",1041,"+31",76.12,"+0.164",81,"10/40",5,10247,1834,76.12
"7",7,"=","ONE DIRECTION What Makes You Beautiful",9961,"+138",916,"+33",67.456,"+1.129",66,"7",6,9961,1579,67.456
"8",8,"=","ADELE Rumour Has It",8451,"+18",258,"-56",53.815,"+0.538",62,"27",8,8451,1514,55.764
"9",9,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",8103,"-242",-846,"-162",62.729,"-1.972",118,"26",1,13549,2321,99.332
"10",10,"=","CALVIN HARRIS Feel So Close",7714,"-198",-365,"-198",51.675,"-1.512",86,"15",7,8145,1329,55.352
"11",11,"=","JUSTIN BIEBER Boyfriend",7700,"-64",-164,"-27",45.584,"-0.677",40,"5",9,7937,4726,51.492
"12",12,"=","CARLY RAE JEPSEN Call Me Maybe",7092,"+118",758,"-26",49.499,"+0.832",55,"3",12,7092,1298,49.499
"13",13,"=","MAROON 5 Payphone f/Wiz Khalifa",6042,"+190",1319,"+5",44.024,"+0.969",19,"2",13,6042,3415,44.024
"14",14,"=","KARMIN Broken Hearted",5760,"+2",33,"-17",34.536,"+0.235",76,"25",14,5760,936,34.536
"15",15,"=","TRAIN Drive By",5738,"+77",240,"+108",33.866,"+0.341",111,"12",15,5738,601,33.866
"16",16,"=","DRAKE Take Care f/Rihanna",5444,"-148",-1184,"+7",41.932,"-0.769",119,"39",8,7620,1220,60.618
"17",17,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",4909,"-130",-1216,"+39",41.866,"+0.266",146,"70",2,12506,1674,92.019
"18",18,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4851,"+24",149,"-20",30.221,"-0.157",36,"13",18,4851,2243,30.831
"19",19,"+1","PITBULL Back In Time",3808,"+93",804,"-41",20.022,"+0.267",37,"16",19,3808,925,20.022
"20",20,"-1","B.O.B So Good",3562,"-265",-978,"-242",20.458,"-1.959",63,"31",18,4675,1013,31.923
"21",21,"=","TAYLOR SWIFT Eyes Open",3291,"-162",-600,"-202",16.497,"-1.066",41,"18",20,3925,1442,22.308
"22",22,"=","ELLIE GOULDING Lights",3032,"+98",624,"+43",19.028,"+0.445",85,"34",22,3032,624,19.028
"23",23,"=","RIHANNA Where Have You Been",2865,"+236",1368,"+65",21.558,"+1.400",20,"24",23,2865,1368,21.558
"24",24,"=","DEMI LOVATO Give Your Heart A Break",2489,"+82",462,"+47",16.499,"+0.223",66,"50",24,2489,462,16.499
"25",25,"+4","USHER Scream",2126,"+384",1139,"+285",18.182,"+1.853",9,"32",25,2126,2119,24.842
"26",26,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2062,"-87",-467,"-50",13.667,"-0.346",163,"57",10,7182,1174,48.863
"27",27,"+1","DAVID GUETTA Titanium f/Sia",1982,"+102",690,"+35",13.546,"+0.594",27,"33",27,1982,690,13.546
"28",28,"-2","DRAKE The Motto f/Lil Wayne",1948,"-24",-99,"-31",16.605,"-0.601",76,"30",25,2047,321,19.147
"29",29,"-2","HAVANA BROWN We Run The Night f/Pitbull",1923,"+24",267,"+3",14.637,"-0.023",83,"53",26,1923,267,14.66
"30",30,"=","NEON HITCH F U Betta",1658,"-4",166,"-16",7.081,"+0.121",62,"--",28,1664,247,7.081
"31",31,"=","CHRIS RENE Young Homie",1604,"+18",141,"+0",6.648,"+0.051",55,"122",29,1604,213,6.648
"32",32,"=","CHRIS BROWN Turn Up The Music",1154,"+6",-263,"+57",10.437,"+0.126",94,"79",17,4894,987,33.507
"33",33,"=","HOT CHELLE RAE Honestly",1100,"+5",107,"-24",4.374,"-0.004",34,"258",33,1100,284,4.378
"34",34,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",979,"-77",-559,"-49",3.935,"-0.240",62,"--",27,1740,461,9.538
"35",35,"=","RITA ORA How We Do (Party)",976,"+69",602,"-10",5.763,"+0.366",9,"--",35,976,620,5.763
"36",36,"=","RIHANNA Talk That Talk f/Jay Z",822,"-9",-153,"+29",5.944,"-0.108",88,"106",24,2226,339,12.882
"37",37,"=","NEON TREES Everybody Talks",793,"+32",200,"+5",3.009,"+0.147",26,"--",36,793,211,3.009
"38",38,"=","KIRKO BANGZ Drank In My Cup",735,"+33",278,"+11",3.977,"+0.180",32,"60",38,735,278,3.977
"39",39,"=","JASON MRAZ I Won't Give Up",613,"+28",127,"-8",2.714,"+0.192",20,"--",39,613,210,2.714
"40",40,"=","GROUPLOVE Tongue Tied",597,"+22",229,"-23",1.707,"+0.095",11,"155",40,597,284,1.707
"41",41,"=","COLDPLAY Paradise",581,"+24",169,"-11",3.491,"+0.209",45,"29",38,892,255,3.491
"42",42,"+1","GYM CLASS HEROES Fighter f/Ryan Tedder",489,"+83",313,"+73",2.878,"+0.467",5,"--",42,489,313,2.878
"43",43,"+1","CALVIN HARRIS Let's Go f/Ne-Yo",422,"+28",193,"-2",4.918,"+0.275",7,"123",43,422,218,4.918
"44",44,"-2","RIHANNA Birthday Cake",409,"-20",-33,"-23",1.732,"+0.005",34,"41",40,479,116,1.742
"45",45,"=","CHRISTINA PERRI A Thousand Years",339,"-29",-225,"+2",1.889,"-0.122",121,"77",23,2055,280,9.423
"46",46,"=","USHER Climax",326,"+22",-261,"+104",0.964,"+0.116",48,"37",34,905,348,3.895
"47",47,"+1","KEVIN RUDOLF Don't Give Up",303,"+6",70,"-3",0.57,"+0.010",6,"--",46,303,132,0.57
"48",48,"-1","THE CAB La La",301,"+1",58,"-2",0.457,"+0.015",28,"--",46,301,82,0.457
"49",49,"--","THE WANTED Chasing The Sun",293,"--",121,"--",2.969,"--",1,"220",49,293,121,2.969
"50",50,"-1","SELENA GOMEZ & THE SCENE Hit The Lights",289,"-2",51,"-12",0.959,"-0.013",9,"--",46,291,72,0.991
