"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Wildest Dreams",18551,-208,-284,-243,109.738,-0.796,68,"12",1,18848,3531,112.715
2,"=","SHAWN MENDES","Stitches",17455,52,709,-122,104.965,0.667,165,"9",2,17455,2130,104.965
3,"=","THE WEEKND","The Hills",16912,-190,-533,-226,102.605,-0.187,93,"14",2,17451,2705,105.256
4,"=","JUSTIN BIEBER","What Do You Mean?",16304,-201,-1429,-14,101.129,-1.473,67,"8",1,18691,5900,114.523
5,"=","DRAKE","Hotline Bling",12017,319,1940,61,72.347,1.465,50,"4",5,12017,2189,72.347
6,"=","ONE DIRECTION","Drag Me Down",10347,1,-2,-29,52.411,-0.204,95,"32",5,10402,3358,53.211
7,"=","ELLIE GOULDING","On My Mind",10003,157,894,68,56.01,0.946,47,"15",7,10003,3457,56.01
8,"=","X AMBASSADORS","Renegades",9451,104,217,-8,48.409,0.107,85,"22",8,9451,1573,48.458
9,"+2","ALESSIA CARA","Here",9066,199,1212,29,52.993,1.375,107,"11",9,9066,1273,52.993
10,"=","ELLE KING","Ex's and Oh's",9040,171,1162,-22,53.936,0.922,81,"7",10,9040,1184,53.936
11,"-2","R. CITY","Locked Away f/Adam Levine",8708,-235,-1893,135,52.323,-1.6,116,"21",1,17400,2155,103.625
12,"=","SELENA GOMEZ","Same Old Love",8545,266,1202,171,48.003,1.787,49,"13",12,8545,1534,48.003
13,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",7909,-238,-1566,-55,54.845,-0.871,134,"59",1,18426,4663,107.401
14,"=","MACKLEMORE & RYAN LEWIS","Downtown",7836,-216,-866,-222,34.19,-1.176,68,"16/61",8,8714,3957,42.27
15,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",7372,-18,249,-113,48.747,-0.25,100,"35",15,7390,1033,48.997
16,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",6758,163,1190,17,34.508,1.248,127,"6",16,6758,1248,34.508
17,"=","DEMI LOVATO","Confident",6308,123,1013,8,32.952,0.604,33,"24",17,6308,1761,32.952
18,"=","ADELE","Hello",5980,619,3501,141,41.801,3.331,11,"1",18,5980,4698,41.801
19,"=","JUSTIN BIEBER","Sorry",5341,342,2750,-204,33.955,1.368,12,"2",19,5341,3902,33.955
20,"=","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",4922,42,456,-75,24.231,0.379,34,"42",19,4922,1343,24.231
21,"+1","FETTY WAP","679 f/Remy Boyz...",3685,77,719,-50,21.033,0.041,58,"17",21,3685,769,21.033
22,"+1","DAYA","Hide Away",3543,72,339,45,11.743,0.099,79,"33",22,3543,393,11.743
23,"-2","HAILEE STEINFELD","Love Myself",3248,-576,-3375,-409,15.173,-2.335,84,"49",13,7032,2308,35.026
24,"=","CONRAD SEWELL","Hold Me Up",3007,-20,5,-70,16.753,0.094,35,"280",24,3027,1607,17.024
25,"+4","ARIANA GRANDE","Focus",2984,508,2984,508,24.383,3.109,4,"5",25,2984,2984,24.383
26,"-1","DEMI LOVATO","Cool For The Summer",2883,-143,-798,-24,17.914,-0.593,125,"110",2,14976,4704,81.953
27,"=","JESS GLYNNE","Hold My Hand",2615,9,153,36,11.238,0.065,116,"54",25,2615,276,12.036
28,"=","5 SECONDS OF SUMMER","Hey Everybody!",2603,61,547,7,10.24,0.039,23,"290",28,2603,1074,10.24
29,"-3","NICK JONAS","Levels",2574,-337,-2648,61,10.406,-1.367,72,"47",13,6960,1791,33.449
30,"=","DNCE","Cake By The Ocean",2491,26,439,-5,10.632,0.081,34,"112",29,2491,578,10.632
31,"=","ONE DIRECTION","Perfect",2381,125,715,-48,10.763,0.155,16,"23",31,2381,1185,10.763
32,"=","AUDIEN","Something Better f/Lady A.",2016,22,97,-40,7.221,0.032,46,"123",31,2016,402,7.221
33,"+1","THE CHAINSMOKERS","Roses f/Rozes",1669,29,196,9,7.212,0.069,37,"39",33,1669,320,7.245
34,"-1","MAJOR LAZER","Powerful f/Ellie Goulding",1564,-247,-1992,78,5.438,-1.134,59,"126",21,5008,1101,23.32
35,"=","NICKY JAM","El Perdon",1442,-107,-414,-107,14.076,-0.955,69,"231",30,1919,278,19.076
36,"=","NICO & VINZ","That's How You Know f/B. Rexha",1359,3,58,1,3.118,-0.043,76,"244",36,1359,160,3.204
37,"=","HALSEY","New Americana",1059,25,56,25,3.914,0.204,37,"162",37,1059,205,3.914
38,"+1","GWEN STEFANI","Used To Love You",1014,93,696,93,4.865,0.173,5,"89",38,1014,696,4.865
39,"-1","SHAGGY","Only Love f/Pitbull",1013,-2,36,-28,4.534,-0.176,35,"408",38,1070,233,5.133
40,"+4","FALL OUT BOY","Irresistible f/Demi Lovato",969,84,504,31,3.964,0.264,6,"268",40,969,504,3.964
41,"-1","PENTATONIX","Can't  Sleep Love",954,36,135,21,3.326,0.207,26,"--",40,954,135,3.326
42,"-1","SIA","Alive",935,18,89,24,2.151,0.034,28,"156",41,935,408,2.978
43,"-1","OMI","Hula Hoop",868,-39,-196,-38,2.215,-0.241,44,"187",38,1074,227,4.403
44,"+1","TOVE LO","Moments",838,8,102,-28,2.531,0.01,14,"337",44,838,408,2.539
45,"+1","FLO RIDA","My House",831,30,191,1,1.791,0.043,15,"62",45,831,207,1.791
46,"+1","NELLY","The Fix f/Jeremih",749,24,120,20,3.119,0.203,17,"52",46,749,165,3.119
47,"-4","MAROON 5","Feelings",735,-169,-1018,-79,2.537,-0.483,45,"270",29,2246,851,9.009
48,"=","CHRIS BROWN","Zero",730,30,216,-25,2.81,0.247,7,"186",47,730,374,2.81
49,"=","ANDY GRAMMER","Good To Be Alive (Hallelujah)",640,2,28,-11,1.266,0.011,21,"102",45,640,86,1.273
50,"=","RACHEL PLATTEN","Stand By You",622,9,102,-13,2.336,0.002,4,"68",50,622,124,2.336
