"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","KATY PERRY","Wide Awake",12488,-24,-779,55,85.367,-0.413,96,"15",1,14124,2824,100.029
2,"-1","ELLIE GOULDING","Lights",12440,-141,-842,21,93.707,-1.419,198,"18",1,13999,1482,101.262
3,"+1","DEMI LOVATO","Give Your Heart A Br...",11151,145,1089,-107,77.505,1.114,179,"26",3,11151,1256,77.505
4,"-1","DAVID GUETTA","Titanium f/Sia",11148,-51,-48,-160,77.184,0.313,140,"21",3,11268,1091,79.723
5,"=","FLO RIDA","Whistle",9860,147,1144,62,65.427,0.339,82,"3",5,9860,1412,65.427
6,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",9258,4,-96,48,57.211,-0.12,120,"29",5,9398,1254,61.384
7,"=","PINK","Blow Me (One Last Ki...",9200,123,799,76,61.68,0.622,53,"16/99",7,9200,2737,61.68
8,"=","MAROON 5","Payphone f/Wiz Khali...",8279,-241,-1219,-260,61.398,-1.616,132,"27",1,14353,3415,107.136
9,"=","NEON TREES","Everybody Talks",8120,42,1107,-161,53.353,0.629,139,"10",9,8120,1632,53.353
10,"=","CHER LLOYD","Want U Back",8069,36,372,-60,45.325,-0.027,106,"9",10,8069,1103,45.503
11,"=","RIHANNA","Where Have You Been",7921,-52,-1109,294,65.451,-0.178,133,"43",2,12963,1884,95.69
12,"=","OWL CITY & CARLY RAE...","Good Time",7255,23,438,-90,47.451,0.092,61,"5",12,7255,1961,47.451
13,"=","JUSTIN BIEBER","As Long As You Love ...",6660,136,1132,-32,42.582,0.3,52,"6",13,6660,1300,42.582
14,"=","MAROON 5","One More Night",6216,189,1131,43,40.451,1.031,39,"2",14,6216,1236,40.451
15,"+1","TAYLOR SWIFT","We Are Never Ever Ge...",5468,334,1624,-280,39.346,2.103,12,"1",15,5468,4592,40.646
16,"-1","USHER","Scream",5287,-172,-1161,151,37.231,-1.525,122,"48",6,9627,2323,68.266
17,"=","FUN.","Some Nights",5116,33,807,-177,33.132,0.612,77,"4",16,5116,1097,33.132
18,"=","NICKI MINAJ","Pound The Alarm",4541,20,473,-115,29.122,0.119,41,"14",18,4541,1036,29.122
19,"+1","NO DOUBT","Settle Down",4268,19,81,-71,22.819,0.093,39,"60",19,4268,1467,23.29
20,"-1","THE WANTED","Chasing The Sun",4266,-39,-348,76,23.649,-0.674,114,"47",16,4729,656,26.67
21,"=","ALEX CLARE","Too Close",3924,119,770,37,29.964,0.63,89,"12",21,3924,795,29.964
22,"=","JASON MRAZ","I Won't Give Up",3503,54,288,-67,22.578,0.796,133,"19",21,3503,443,22.578
23,"=","KELLY CLARKSON","Dark Side",3204,42,53,39,16.267,0.318,78,"40",20,3205,493,18.412
24,"=","CHRIS BROWN","Don't Wake Me Up",2677,36,591,-92,21.823,0.058,70,"25",24,2677,683,21.823
25,"=","KARMIN","Hello",2282,106,948,-64,10.911,1.126,19,"170",25,2282,1012,10.911
26,"=","OLLY MURS","Heart Skips A Beat",1927,14,352,-49,10.037,-0.02,44,"111",26,1927,401,10.057
27,"=","GROUPLOVE","Tongue Tied",1706,-159,-1048,-124,10.773,-0.871,124,"52",20,2955,433,18.208
28,"=","TRAIN","50 Ways To Say Goodb...",1672,78,709,-2,7.079,0.414,22,"13",28,1672,711,7.079
29,"=","DAVID GUETTA","I Can Only Imagine f...",1611,84,465,57,11.128,0.459,28,"97",28,1611,469,11.128
30,"=","NE-YO","Let Me Love You",1571,93,561,60,11.755,0.292,17,"74",30,1571,561,11.755
31,"=","LINKIN PARK","Burn It Down",1505,44,244,0,6.088,0.301,81,"63",29,1505,244,6.088
32,"=","PITBULL","Get It Started f/Sha...",1142,50,124,46,5.064,0.244,42,"184",32,1142,277,5.064
33,"=","CONOR MAYNARD","Vegas Girl",1095,23,201,5,4.029,0.075,29,"313",33,1095,205,4.029
34,"=","MATCHBOX TWENTY","She's So Mean",959,16,-92,26,4.34,0.17,70,"36",33,1064,574,4.672
35,"=","BIG TIME RUSH","Windows Down",957,42,137,8,3.263,0.194,26,"134",35,957,253,3.263
36,"+1","PHILLIP PHILLIPS","Home",845,-10,154,-12,3.544,0.084,46,"8",36,855,311,4.752
37,"-1","OUTASIGHT","Now Or Never",817,-85,-968,46,5.173,-0.31,108,"351",25,2249,320,12.293
38,"=","ONE DIRECTION","One Thing",762,-40,-417,161,4.572,-0.143,112,"57",13,5433,975,29.694
39,"+1","K'NAAN","Hurt Me Tomorrow",748,13,4,47,2.776,0.163,71,"187",36,997,308,3.679
40,"-1","MARINA AND THE DIAMO...","Primadonna",733,-9,32,-22,2.23,-0.051,49,"260",39,751,93,2.411
41,"+2","AUSTIN MAHONE","Say Somethin",657,43,129,35,3.53,0.34,23,"275",41,657,183,3.53
42,"=","CHRIS WALLACE","Remember When (Push ...",657,23,113,17,2.128,0.119,14,"--",42,657,113,2.128
43,"-2","AFROJACK & SHERMANOL...","Can't Stop Me",610,-33,-35,-19,8.668,-0.124,52,"355",40,659,101,9.11
44,"=","TREY SONGZ","Heart Attack",592,-4,13,3,2.339,-0.026,25,"107",42,597,139,2.509
45,"=","ED SHEERAN","The A Team",578,14,130,-10,2.99,0.161,7,"77",45,578,140,2.99
46,"=","WIZ KHALIFA","Work Hard, Play Hard",560,2,24,7,2.32,-0.007,39,"49",45,560,93,2.328
47,"=","TREY SONGZ","2 Reasons f/T.I.",525,14,100,11,2.89,0.051,7,"61",47,525,149,2.914
48,"=","CA$H OUT","Cashin' Out",465,-31,-97,-40,1.825,-0.131,37,"69",39,728,137,2.21
49,"=","ZEDD","Spectrum f/Matthew K...",398,-21,141,-78,1.502,-0.196,5,"394",49,419,219,1.788
50,"=","KANYE WEST","Mercy f/Big Sean/Pus...",379,11,68,-1,2.474,0.214,5,"23",50,379,82,2.474
