"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MEGHAN TRAINOR","All About That Bass",17713,"-89",421,"-280",115.534,"-0.413",88,"1",1,17875,3030,116.17
2,"=","TAYLOR SWIFT","Shake It Off",16980,"+27",1101,"-275",107.196,"+0.267",47,"2",2,16980,9016,107.196
3,"=","IGGY AZALEA","Black Widow f/Rita Ora",16195,"+276",2313,"-101",106.922,"+1.376",97,"15",3,16195,2437,106.922
4,"=","ARIANA GRANDE","Break Free f/Zedd",14288,"+11",702,"-100",87.377,"-0.419",91,"23",4,14321,2327,87.942
5,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",12465,"+144",1173,"-145",84.779,"+0.894",67,"4",5,12465,4716,84.779
6,"=","CHARLI XCX","Boom Clap",10497,"-246",-2632,"+195",70.372,"-2.207",112,"32",1,16743,2210,108.049
7,"=","JEREMIH","Don't Tell 'Em f/YG",10449,"+182",1413,"-32",62.601,"+1.468",76,"17",7,10449,1458,62.601
8,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",9192,"-350",-1773,"-249",64.756,"-0.958",128,"11",6,11598,1590,74.965
9,"=","TOVE LO","Habits (Stay High)",9134,"+207",1397,"-2",58.773,"+1.957",103,"6",9,9134,1439,58.773
10,"=","ED SHEERAN","Don't",8748,"+141",1283,"-134",50.698,"+0.803",83,"14",10,8748,1458,50.698
11,"=","ECHOSMITH","Cool Kids",7764,"+164",778,"+121",40.903,"+0.808",118,"13",11,7764,978,40.903
12,"=","MAROON 5","Maps",7039,"-207",-3041,"+511",39.433,"-1.151",110,"26",2,14278,4866,79.434
13,"=","SAM SMITH","Stay With Me",6996,"-141",-1345,"+85",46.307,"-0.846",145,"27",1,17277,2202,112.938
14,"=","COLDPLAY","A Sky Full Of Stars",6561,"+46",617,"-5",41.482,"+0.566",97,"37",14,6561,946,41.482
15,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",5914,"-263",-1940,"-74",40.242,"-1.261",132,"45",9,9201,1299,66.786
16,"+2","CALVIN HARRIS","Blame f/John Newman",5533,"+164",1722,"-98",33.489,"+0.549",26,"38",16,5533,1988,33.489
17,"-1","KATY PERRY","This Is How We Do",5444,"-348",-882,"-440",22.014,"-1.528",59,"35",15,6326,1638,29.534
18,"-1","5 SECONDS OF SUMMER","Amnesia",5401,"+12",145,"-11",24.781,"+0.472",80,"31",17,5410,912,24.781
19,"=","JASON DERULO","Trumpets",5027,"+153",1196,"-4",24.481,"+0.478",40,"8",19,5027,1238,24.481
20,"=","NICK JONAS","Jealous",4969,"+150",1397,"-115",28.82,"+0.766",23,"7",20,4969,1846,28.82
21,"=","MR PROBZ","Waves",4734,"+86",795,"-57",33.271,"+0.426",83,"22",20,4734,1001,33.271
22,"=","PITBULL","Fireball f/John Ryan",4575,"+43",475,"-48",23.823,"+0.096",62,"12",19,4575,739,23.823
23,"=","NICKI MINAJ","Anaconda",4237,"+52",617,"-52",22.311,"+0.000",60,"16/70",23,4237,974,22.331
24,"+1","MAROON 5","Animals",3912,"+297",2383,"-40",25.039,"+1.568",11,"5",24,3912,2460,25.039
25,"-1","TINASHE","2 On f/Schoolboy Q",3808,"-15",125,"-53",20.738,"+0.187",117,"83",20,3823,419,21.053
26,"=","SIA","Chandelier",2977,"-144",-1694,"+92",23.035,"-0.500",167,"24",10,9423,1217,63.413
27,"+5","ONE DIRECTION","Steal My Girl",1877,"+301",1877,"+301",11.802,"+1.268",5,"10",27,1877,1877,11.802
28,"-1","ALESSO","Heroes",1843,"+61",558,"-15",12.584,"+0.643",26,"76",27,1843,573,12.584
29,"=","NICO & VINZ","In Your Arms",1809,"+88",1004,"-81",9.314,"+0.650",10,"139",29,1809,1121,9.314
30,"-2","THE 1975","Girls",1735,"-21",-77,"+4",5.513,"-0.065",75,"307",27,1837,385,5.872
31,"-1","JAKE MILLER","First Flight Home",1719,"+11",11,"-4",5.486,"+0.051",68,"235",28,1719,302,5.626
32,"-1","KIM CESARION","Undressed",1655,"+18",226,"-22",5.475,"-0.011",54,"120",30,1655,260,5.535
33,"+2","SAM SMITH","I'm Not The Only One",1605,"+194",986,"+96",7.552,"+0.915",9,"50",33,1605,986,7.552
34,"-1","MARY LAMBERT","Secrets",1446,"+7",155,"-2",6.538,"+0.015",35,"80",33,1446,260,6.538
35,"-1","RIXTON","Wait On Me",1425,"-8",103,"-64",3.972,"-0.056",43,"186",32,1438,352,4.13
36,"=","MKTO","American Dream",1407,"+1",86,"+0",5.382,"-0.102",52,"127",32,1432,259,5.645
37,"=","FALL OUT BOY","Centuries",1312,"+24",245,"-31",7.459,"+0.235",17,"25",37,1312,556,7.459
38,"+1","LIL JON","Bend Ova f/Tyga",1255,"+9",100,"+10",4.014,"-0.018",49,"152",35,1274,306,4.387
39,"+1","BEBE REXHA","Can't Stop Drinking About You",1235,"+17",108,"+0",4.239,"-0.055",43,"220",36,1235,292,4.296
40,"-2","KIESZA","Hideaway",1180,"-71",-804,"+53",8.638,"-0.065",97,"66",17,5280,788,31.241
41,"=","CHILDISH GAMBINO","V. 3005",1104,"-23",3,"-39",5.01,"-0.253",58,"714",37,1157,190,5.979
42,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",1044,"-38",-522,"+28",8.757,"-0.087",132,"168",7,9530,1152,57.524
43,"+1","HILARY DUFF","All About You",873,"+20",47,"+17",1.834,"+0.026",28,"584",40,873,454,1.923
44,"+2","KENDRICK LAMAR","i",842,"+66",548,"-19",9.076,"+0.600",6,"40",44,842,567,9.076
45,"=","ELLA HENDERSON","Ghost",806,"+2",70,"-14",2.573,"-0.009",23,"165",43,806,172,2.622
46,"-3","INGRID MICHAELSON","Girls Chase Boys",799,"-121",-1455,"+79",4.909,"-0.397",118,"107",21,3542,499,14.978
47,"=","T.I.","No Mediocre f/Iggy Azalea",747,"+23",169,"+1",2.935,"+0.076",26,"72",45,747,217,2.935
48,"--","FERGIE","L.A.LOVE (la la)",735,"--",735,"--",3.928,"--",1,"53",48,735,735,3.928
49,"-1","CHARLI XCX","Break The Rules",667,"+70",451,"+11",3.013,"+0.237",3,"426",48,667,451,3.013
50,"-1","COBRA STARSHIP","Never Been In Love f/Icona Pop",586,"-1",48,"-24",2.196,"-0.010",16,"963",47,587,140,2.206
