"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","Payphone f/Wiz Khali...",13649,"-88",-411,"-79",104.664,"-1.077",94,"17",1,14353,3415,107.136
2,"+2","KATY PERRY","Wide Awake",12706,"+156",1434,"-51",87.694,"+1.572",58,"3",2,12706,2824,87.694
3,"-1","RIHANNA","Where Have You Been",12673,"-12",223,"-88",95.354,"-0.149",95,"19",2,12685,1884,95.69
4,"-1","CARLY RAE JEPSEN","Call Me Maybe",12550,"-115",-893,"+77",97.425,"-1.786",130,"4",1,14563,1711,111.23
5,"=","ELLIE GOULDING","Lights",11654,"+156",598,"+56",89.554,"+1.746",160,"7",4,11654,1482,89.554
6,"=","GOTYE","Somebody That I Used...",9306,"-190",-946,"+24",67.968,"-1.690",140,"12",1,14242,2018,106.819
7,"=","USHER","Scream",9298,"+18",39,"+26",67.698,"+0.267",84,"20",7,9301,2323,67.698
8,"=","DAVID GUETTA","Titanium f/Sia",8295,"+130",590,"+105",63.661,"+0.224",102,"6",8,8295,987,63.661
9,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",7092,"+137",592,"+124",49.484,"+0.664",82,"29",9,7092,1254,49.484
10,"=","DEMI LOVATO","Give Your Heart A Br...",6900,"+62",360,"+34",46.27,"+0.299",141,"23",10,6900,1250,46.27
11,"=","NICKI MINAJ","Starships",6717,"-101",-537,"+66",53.053,"-0.788",156,"55/71",3,12071,1834,87.938
12,"=","ONE DIRECTION","What Makes You Beaut...",6326,"-127",-968,"+47",45.581,"-0.682",141,"26",3,11838,1579,80.433
13,"=","FUN.","We Are Young f/Janel...",5811,"-141",-922,"+4",38.431,"-1.176",148,"32",1,14439,2738,110.772
14,"=","ONE DIRECTION","One Thing",5386,"+12",58,"-72",29.539,"+0.080",74,"34",14,5425,975,29.694
