"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN LEWI...","Thrift Shop f/Wanz",14934,35,424,0,94.719,-0.221,123,"6",1,15012,2020,109.652
"2",2,"=","MAROON 5","Daylight",14344,98,1526,-12,89.333,-0.77,118,"23",2,14344,1641,96.697
"3",3,"=","BRUNO MARS","When I Was Your Man",13567,404,2737,92,85.846,2.337,65,"3",3,13567,2737,85.846
"4",4,"+1","CALVIN HARRIS","Sweet Nothing f/Floren...",11639,56,905,-35,76.852,0.142,126,"36",4,11639,1126,84.444
"5",5,"+1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY Z",11622,198,1952,-62,70.583,0.927,66,"1",5,11622,6457,70.583
"6",6,"-2","TAYLOR SWIFT","I Knew You Were Troubl...",11557,-138,-584,49,87.332,-0.796,122,"26",1,16073,2452,126.481
"7",7,"=","SWEDISH HOUSE MAFIA","Don't You Worry Child",11069,-169,-1654,105,71.416,-2.231,193,"46",1,14704,1905,116.982
"8",8,"=","WILL.I.AM & BRITNEY SP...","Scream And Shout",10431,-284,-1144,-162,67.584,-1.726,116,"20",3,13157,2182,99.406
"9",9,"=","RIHANNA","Stay f/Mikky Ekko",9719,238,1541,39,70.578,0.866,53,"4",9,9719,1617,70.578
"10",10,"=","IMAGINE DRAGONS","It's Time",8287,98,470,71,46.309,0.219,179,"42",10,8287,983,50.249
"11",11,"=","PITBULL","Feel This Moment",8275,136,1083,26,55.109,0.249,74,"8",11,8275,1516,57.91
"12",12,"=","OLLY MURS","Troublemaker f/Flo Rid...",6243,179,1121,135,34.767,0.983,94,"24",12,6243,1121,34.767
"13",13,"=","DEMI LOVATO","Heart Attack",5794,106,1458,-259,35.761,0.043,21,"12",13,5794,2482,36.928
"14",14,"=","MUMFORD & SONS","I Will Wait",5359,115,313,111,32.829,0.199,75,"27",14,5359,747,36.633
"15",15,"+1","KREWELLA","Alive",5176,149,968,80,30.859,0.388,42,"50",15,5176,968,32.416
"16",16,"+2","PINK","Just Give Me A Reason",5036,275,1399,98,32.533,1.127,29,"2",16,5036,1553,32.533
"17",17,"-2","KELLY CLARKSON","Catch My Breath",4951,-277,-1432,-189,30.097,-0.638,146,"47",12,6870,767,44.758
"18",18,"-1","OF MONSTERS AND MEN","Little Talks",4892,102,528,17,29.502,0.838,123,"30",17,4892,655,29.881
"19",19,"=","JUSTIN BIEBER","Beauty And A Beat f/N....",4483,-86,-771,54,27.187,-0.73,154,"93",2,12731,1998,87.772
"20",20,"+1","TAYLOR SWIFT","22",3977,182,2147,-153,21.123,0.755,18,"43",20,3977,2327,21.123
"21",21,"-1","FALL OUT BOY","My Songs Know What You...",3882,78,541,88,17.261,0.288,39,"13",20,3882,1015,17.937
"22",22,"=","FUN.","Carry On",3835,79,917,6,20.694,0.089,72,"17",22,3835,917,20.694
"23",23,"+1","ICONA POP","I Love It f/Charli XCX",3310,4,362,-106,21.911,0.148,41,"15",23,3310,707,23.927
"24",24,"-1","ONE DIRECTION","Kiss You",3268,-249,-962,-215,13.498,-1.252,58,"77",19,4542,1186,22.924
"25",25,"=","PINK","Try",3145,-41,-401,80,20.63,-0.49,144,"49",6,9909,1515,66.33
"26",26,"=","KE$HA","C'mon",2855,-144,-2033,187,13.702,-0.875,95,"85",9,8228,1547,54.334
"27",27,"+1","JUSTIN BIEBER","All Around The World",2450,146,776,75,17.274,0.683,32,"147",27,2450,776,17.274
"28",28,"-1","MUSE","Madness",2341,19,353,-13,10.679,0.246,96,"32",27,2341,385,10.679
"29",29,"=","CHER LLOYD","With Ur Love f/Juicy J",1940,19,311,-8,9.666,0.047,39,"132",29,1940,571,9.666
"30",30,"=","EMELI SANDE","Next To Me",1938,53,400,9,13.605,0.252,33,"57",30,1938,453,14.032
"31",31,"=","AFROJACK & CHRIS BROWN","As Your Friend",1832,108,387,82,8.237,0.208,49,"134",31,1832,387,9.977
"32",32,"=","ALICIA KEYS","Girl On Fire",1458,-46,-382,142,10.877,-0.302,149,"55",9,7658,1171,50.899
"33",33,"=","NE-YO","Forever Now",1392,-16,63,-23,9.4,-0.213,55,"258",33,1428,269,11.68
