"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAROON 5","Animals",16995,"-24",-368,"-69",109.033,"-0.037",76,12,1,17381,3186,114.705
"2",2,"=","TAYLOR SWIFT","Blank Space",15807,"+263",2787,"-97",108.235,"+1.667",41,1,2,15807,3248,108.235
"3",3,"=","ED SHEERAN","Don't",15265,"-40",-381,"-77",89.091,"-1.140",148,24,2,15646,2073,94.331
"4",4,"=","CALVIN HARRIS","Blame f/John Newman",13873,"+173",331,"+138",84.92,"+0.859",91,33,3,13873,1988,85.912
"5",5,"=","NICK JONAS","Jealous",12669,"+171",670,"-57",70.235,"+0.988",88,9,5,12669,1846,70.235
"6",6,"=","MR PROBZ","Waves",12235,"+32",129,"-56",82.35,"+0.120",148,22,5,12235,1264,82.35
"7",7,"=","TOVE LO","Habits (Stay High)",11618,"-207",-1887,"+89",83.58,"-1.754",168,32,1,16744,2816,110.186
"8",8,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",10030,"+163",865,"+51",68.805,"+1.044",62,16,8,10030,1751,68.805
"9",9,"=","SAM SMITH","I'm Not The Only One",9030,"+204",543,"+174",53.946,"+1.781",74,8,9,9030,1424,53.946
"10",10,"=","TAYLOR SWIFT","Shake It Off",8084,"-216",-1269,"-12",59.652,"-0.632",112,6,1,17531,9016,110.142
"11",11,"+1","IGGY AZALEA","Beg For It f/MØ",7204,"+65",279,"+44",37.797,"-0.060",45,20,11,7204,2920,38.689
"12",12,"-1","JASON DERULO","Trumpets",6831,"-314",-1788,"-338",33.381,"-1.708",105,25,9,8686,1238,46.628
"13",13,"+1","HOZIER","Take Me To Church",6664,"+165",1021,"-9",40.235,"+0.942",56,3,13,6664,1034,40.235
"14",14,"+1","ALESSO","Heroes",6438,"+151",696,"+118",37.682,"+1.260",91,34,14,6438,896,37.682
"15",15,"+2","SELENA GOMEZ","The Heart Wants What It Wants",6183,"+279",1082,"+114",36.854,"+1.970",32,10,15,6183,2058,36.854
"16",16,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",5980,"-48",-829,"+132",36.987,"-0.103",132,18,1,15754,4716,94.236
"17",17,"+1","MEGHAN TRAINOR","Lips Are Movin",5841,"+120",546,"+69",31.713,"+0.994",49,5,17,5841,1423,31.713
"18",18,"+2","MARK RONSON","Uptown Funk f/Bruno Mars",5255,"+100",919,"-232",30.771,"+0.966",28,2,18,5255,2689,30.771
"19",19,"=","JEREMIH","Don't Tell 'Em f/YG",5227,"-106",-1001,"-101",33.162,"-0.364",141,61,5,12620,1458,74.757
"20",20,"+1","FALL OUT BOY","Centuries",4647,"+109",307,"+71",22.134,"+0.282",82,15,20,4647,679,22.502
"21",21,"+1","NICO & VINZ","In Your Arms",3834,"+141",154,"+166",16.528,"+0.777",75,98,21,3920,1121,16.528
"22",22,"+1","DAVID GUETTA","Dangerous f/Sam Martin",3366,"-69",-120,"-137",18.556,"-0.175",63,44,22,3486,1540,19.376
"23",23,"+2","ONE DIRECTION","Night Changes",2849,"+173",729,"+91",10.99,"+0.785",23,41,23,2849,1221,10.99
"24",24,"+3","ELLA HENDERSON","Ghost",2775,"+152",700,"+46",10.288,"+0.675",88,29,24,2775,700,10.288
"25",25,"-1","CHARLI XCX","Break The Rules",2741,"-4",-36,"+30",9.993,"+0.197",68,99,24,2872,609,10.469
"26",26,"=","FERGIE","L.A.LOVE (la la)",2423,"-212",-1370,"-128",9.472,"-0.951",66,28,19,4267,1105,18.09
"27",27,"+1","CHRIS BROWN","New Flame f/Usher & Rick Ross",2387,"-11",60,"-43",12.716,"-0.474",62,81,26,2398,357,13.19
"28",28,"+1","FIFTH HARMONY","Sledgehammer",2373,"+77",417,"-5",8.379,"-0.014",23,114,28,2373,800,8.41
"29",29,"+2","ONEREPUBLIC","I Lived",2316,"+113",412,"+43",10.368,"+0.748",24,64,29,2316,934,10.368
"30",30,"=","JESSIE J","Burnin' Up f/2 Chainz",2309,"+51",85,"+50",10.998,"+0.292",49,67,28,2309,516,11.703
"31",31,"+1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",1849,"+101",447,"+62",16.281,"+0.948",36,97,31,1849,447,16.281
"32",32,"+1","EDEN XO","Too Cool To Dance",1664,"+24",225,"+18",5.316,"-0.130",36,1009,32,1664,410,5.647
"33",33,"+2","MILKY CHANCE","Stolen Dance",1561,"+116",122,"+123",8.578,"+0.909",44,39,33,1561,235,8.578
"34",34,"=","BIG SEAN","I Don't F**k With You f/E-40",1481,"+28",124,"+12",8.549,"+0.153",29,185,34,1481,340,8.549
"35",35,"+2","VANCE JOY","Riptide",1398,"+26",81,"+27",7.557,"+0.135",41,23,35,1398,214,7.557
"36",36,"+2","I LOVE MAKONNEN","Tuesday f/Drake",1259,"+33",269,"+1",4.807,"+0.062",18,19,36,1259,445,4.807
"37",37,"-1","GWEN STEFANI","Baby Don't Lie",1223,"-180",-1602,"+5",4.15,"-0.811",49,152,20,4236,2651,20.798
"38",38,"+1","BEA MILLER","Young Blood",1094,"-30",-1,"-13",2.996,"-0.076",52,215,37,1207,232,3.412
"39",39,"+1","TREY SONGZ","Touchin, Lovin f/Nicki Minaj",1015,"-12",-106,"-5",5.212,"-0.078",54,115,37,1157,227,6
"40",40,"+1","PITBULL","Time Of Our Lives f/Ne-Yo",957,"+40",380,"-48",6.216,"+0.059",10,126,40,957,428,6.216
"41",41,"+1","HOODIE ALLEN","All About It f/Ed Sheeran",956,"+103",365,"+85",4.095,"+0.521",14,133,41,956,365,4.095
"42",42,"+2","THE SCRIPT","Superheroes",751,"+11",59,"+1",2.553,"+0.105",23,122,42,751,191,2.553
"43",43,"+2","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",695,"+60",340,"+44",8.65,"+0.641",4,431,43,695,340,8.65
"44",44,"-1","ARIANA GRANDE","Santa Tell Me",674,"-104",138,"-305",3.825,"-0.663",8,73,42,814,603,4.98
"45",45,"+2","SHAWN MENDES","Something Big",591,"+12",77,"-8",1.484,"+0.026",15,173,45,591,130,1.552
"46",46,"+2","BECKY G","Can't Stop Dancin'",561,"+24",101,"+27",2.484,"+0.027",13,407,46,561,171,2.484
"47",47,"--","ED SHEERAN","Thinking Out Loud",539,"--",334,"--",5.554,"--",1,13,47,539,334,5.554
"48",48,"--","USHER","I Don't Mind f/Juicy J",514,"--",257,"--",6.184,"--",1,38,48,514,257,6.184
"49",49,"--","KAT DAHLIA","Crazy",499,"--",-35,"--",1.504,"--",26,612,45,617,123,2.072
"50",50,"-1","MAGIC!","Let Your Hair Down",499,"-18",-97,"-1",0.916,"-0.083",33,533,43,665,101,1.37
