"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","Locked Out Of Hea...",15609,16,-19,-36,120.358,0.358,90,"2",1,15628,2790,120.877
2,"=","RIHANNA","Diamonds",12887,-98,-430,-123,95.246,-0.723,95,"8",2,13317,2812,96.67
3,"=","LUMINEERS","Ho Hey",12135,-18,340,-129,93.453,-0.148,105,"3",3,12153,1921,93.601
4,"=","FLO RIDA","I Cry",10764,-56,-101,-120,77.228,-0.269,106,"12",4,10865,1268,77.755
5,"=","JUSTIN BIEBER","Beauty And A Beat...",9586,106,643,-32,71.768,0.561,73,"7",5,9586,1998,71.768
6,"=","KE$HA","Die Young",9439,8,-1411,120,71.336,0.481,96,"10",1,15607,3842,121.911
7,"=","NE-YO","Let Me Love You",9232,-79,-1003,12,65.566,-0.345,143,"43",4,12234,1345,90.373
8,"=","TAYLOR SWIFT","I Knew You Were T...",9146,-16,825,-213,69.197,-0.185,41,"1",8,9162,2452,69.382
9,"=","MAROON 5","One More Night",8943,-16,-782,174,68.525,-0.25,165,"11",1,15401,1593,119.954
10,"=","PHILLIP PHILLIPS","Home",8880,-42,-143,-146,56.674,-0.607,172,"9",8,9023,1033,59.098
11,"=","PINK","Try",8030,-91,123,-198,52.732,-0.201,63,"15",11,8121,1515,52.933
12,"=","ED SHEERAN","The A Team",7899,29,194,-4,54.31,-0.177,133,"20",12,7899,1183,56.912
13,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",7545,-68,-10,-155,57.667,-0.088,112,"14",13,7640,1312,59.478
14,"=","FUN.","Some Nights",6589,-120,-983,21,47.075,-0.453,203,"17",2,13297,1295,93.147
15,"+1","WILL.I.AM & BRITN...","Scream And Shout",5172,16,591,-134,38.807,0.285,35,"5",15,5172,1543,38.807
16,"-1","ALICIA KEYS","Girl On Fire",5167,5,681,-169,40.231,0.075,68,"22/61",15,5167,1171,40.231
17,"=","PITBULL","Don't Stop The Pa...",5024,-31,420,-179,32.918,-0.194,84,"24",15,5055,599,33.112
18,"+1","ONE DIRECTION","Little Things",4550,35,242,-75,27.461,0.078,42,"44",18,4550,1166,27.461
19,"-1","MAROON 5","Daylight",4532,-34,395,-160,26.954,-0.452,37,"34",18,4566,1101,27.406
20,"=","CALVIN HARRIS","Sweet Nothing f/F...",4484,7,313,-87,36.476,0.188,45,"41",18,4532,875,36.476
21,"=","KELLY CLARKSON","Catch My Breath",3957,18,18,-82,24.794,0.339,65,"30",18,3957,767,24.801
22,"=","THE SCRIPT","Hall Of Fame f/wi...",3917,-6,4,18,20.635,0.23,105,"21",18,3937,493,20.971
23,"=","IMAGINE DRAGONS","It's Time",3750,-28,-24,-84,25.246,-0.227,98,"18",23,3778,833,26.274
24,"=","TAYLOR SWIFT","We Are Never Ever...",3409,-4,-242,34,19.598,-0.101,138,"13",2,13523,4592,90.881
25,"=","NICKI MINAJ","Va Va Voom",3189,-67,-1128,287,22.083,-0.443,72,"47",12,6322,1566,45.452
26,"=","LUDACRIS F/USHER/...","Rest Of My Life",2724,35,150,-1,20.052,-0.073,48,"217",26,2724,615,20.655
