"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","THE WEEKND","Can't Feel My Face",18635,"+48",470,"-25",111.847,"+0.272",66,"1",1,18635,4549,111.847
"2",2,"=","OMI","Cheerleader",18308,"-96",-412,"-56",106.223,"+0.054",103,"4/67",1,18752,2755,109.867
"3",3,"=","TAYLOR SWIFT","Bad Blood",15234,"-261",-1060,"-70",89.86,"-1.709",87,"39/52",1,19566,6848,120.08
"4",4,"+1","MAJOR LAZER","Lean On f/MØ & DJ Snake",14013,"+224",942,"+65",86.048,"+1.166",95,"3",4,14013,2026,86.048
"5",5,"-1","FIFTH HARMONY","Worth It f/Kid Ink",13893,"-248",-619,"-203",73.892,"-1.670",162,"26",4,14593,1718,78.088
"6",6,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",12674,"+211",1254,"+48",69.595,"+1.435",52,"10",6,12674,4663,69.595
"7",7,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",11570,"+93",184,"+48",75.579,"+0.266",124,"24",7,11570,1280,75.579
"8",8,"=","DEMI LOVATO","Cool For The Summer",10166,"+114",660,"+70",57.043,"+1.256",43,"18",8,10166,4704,57.043
"9",9,"=","RACHEL PLATTEN","Fight Song",9948,"+0",368,"-90",51.724,"-0.649",87,"7",8,9970,1603,52.805
"10",10,"+1","ED SHEERAN","Photograph",9067,"+224",672,"+231",53.787,"+1.200",90,"20",10,9067,1005,53.787
"11",11,"-1","DAVID GUETTA","Hey Mama  f/Nicki Minaj",8883,"-257",-2391,"+177",60.039,"-1.513",158,"45",2,16451,2042,99.313
"12",12,"=","FALL OUT BOY","Uma Thurman",8257,"-9",372,"-135",49.928,"+0.456",115,"21",12,8266,1055,49.928
"13",13,"+1","WIZ KHALIFA","See You Again f/Charlie Puth",7122,"-218",-989,"-66",47.132,"-0.446",132,"42",1,19208,3713,118.768
"14",14,"-1","ANDY GRAMMER","Honey, I'm Good",7114,"-369",-1373,"-305",35.997,"-1.494",169,"25",8,10607,1319,57.373
"15",15,"=","R. CITY","Locked Away f/Adam Levine",6218,"+278",1860,"+23",38.104,"+1.599",34,"6",15,6218,1951,38.104
"16",16,"=","ZEDD","Beautiful Now f/Jon Bellion",5710,"+68",426,"+31",25.123,"+0.140",77,"86",15,5710,915,25.123
"17",17,"=","TORI KELLY","Should've Been Us",5547,"+70",235,"-12",22.882,"+0.051",71,"40",16,5547,919,23.264
"18",18,"=","5 SECONDS OF SUMMER","She's Kinda Hot",5369,"+165",709,"+114",26.102,"+0.255",27,"36",18,5369,3244,26.102
"19",19,"=","SILENTO","Watch Me",4771,"+19",255,"-2",21.899,"-0.089",60,"9",19,4771,832,21.988
"20",20,"=","JASON DERULO","Cheyenne",4499,"+38",385,"-53",19.162,"+0.345",42,"74",20,4499,1150,19.162
