"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA","Stay f/Mikky Ekko",15599,13,222,-53,100.837,-0.177,90,"5",1,15599,1920,102.136
"2",2,"+1","PINK","Just Give Me A Re...",14219,214,1664,25,96.423,0.831,66,"1",2,14219,1949,96.423
"3",3,"-1","BRUNO MARS","When I Was Your M...",13967,-207,-1318,-92,88.647,-1.801,102,"7",1,16011,2737,106.569
"4",4,"=","PITBULL","Feel This Moment",13033,-28,252,-123,85.567,-0.777,111,"18",3,13073,1706,86.979
"5",5,"=","JUSTIN TIMBERLAKE","Mirrors",9822,413,2166,134,71.482,3.177,36,"3",5,9822,2236,71.482
"6",6,"=","DEMI LOVATO","Heart Attack",9497,124,989,33,59.391,1.086,58,"17",6,9497,2482,59.391
"7",7,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",9005,-185,-1346,-21,57.18,-0.849,160,"20/25",1,15012,2020,109.652
"8",8,"+2","MACKLEMORE & RYAN...","Can't Hold Us f/R...",8967,401,2205,222,61.185,2.693,44,"2",8,8967,2205,61.185
"9",9,"=","MAROON 5","Daylight",8460,-134,-634,104,53.44,-1.371,155,"54",1,14639,1641,96.697
"10",10,"-2","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",8331,-387,-2380,-80,45.6,-1.495,103,"15",3,12353,6457,74.223
"11",11,"=","ICONA POP","I Love It f/Charl...",8272,141,1019,-25,52.1,0.961,78,"4",11,8272,1359,52.1
"12",12,"=","OLLY MURS","Troublemaker f/Fl...",7819,21,167,-14,41.795,0.264,131,"28",10,7819,1121,42.217
"13",13,"=","KREWELLA","Alive",7667,97,402,56,46.344,0.933,79,"44",12,7667,1026,46.344
"14",14,"=","TAYLOR SWIFT","22",6538,26,234,35,32.8,0.359,55,"19",14,6545,2327,32.8
"15",15,"=","FALL OUT BOY","My Songs Know Wha...",5545,94,310,78,28.422,0.897,76,"8",15,5545,1015,28.422
"16",16,"=","WILL.I.AM F/JUSTI...","#thatpower",5272,131,731,55,27.252,1.077,34,"11",16,5272,1416,27.252
"17",17,"+2","SELENA GOMEZ","Come & Get It",4621,200,1912,-60,28.274,0.975,18,"14",17,4621,2034,28.274
"18",18,"-1","FUN.","Carry On",4566,-111,-265,-57,24.413,-0.767,109,"32",16,5029,935,27.572
"19",19,"-1","WILL.I.AM & BRITN...","Scream And Shout",4424,-44,-474,35,28.589,-0.702,153,"53",3,13157,2182,99.406
"20",20,"+1","EMELI SANDE","Next To Me",3812,71,417,66,20.518,0.427,70,"24",20,3812,498,20.518
"21",21,"-1","JUSTIN BIEBER","All Around The Wo...",3510,-313,-1292,-250,15.7,-1.321,69,"127",18,5005,1137,26.156
"22",22,"=","FLORIDA-GEORGIA L...","Cruise",3454,131,744,18,18.845,0.738,32,"13/34",22,3454,903,18.845
"23",23,"+2","ARIANA GRANDE","The Way f/Mac Mil...",3292,125,823,30,23.133,0.523,27,"23",23,3292,839,23.133
"24",24,"=","MUSE","Madness",3210,19,-25,-24,13.997,0.187,133,"43",23,3235,385,13.997
"25",25,"+1","AVRIL LAVIGNE","Here's To Never G...",3150,114,777,-32,15.338,0.476,16,"47",25,3150,1758,15.338
"26",26,"-3","MUMFORD & SONS","I Will Wait",3099,-177,-1200,-34,20.225,-1.046,112,"56",14,6076,747,37.093
"27",27,"=","LITTLE MIX","Wings",2509,5,109,-26,12.521,-0.281,63,"89",27,2509,389,14.241
"28",28,"=","OF MONSTERS AND M...","Little Talks",2262,-165,-1279,-42,17.349,-0.765,160,"75",17,5184,655,31.534
"29",29,"=","ZEDD","Clarity f/Foxes",2119,67,419,58,15.41,0.514,41,"61",29,2119,419,15.41
"30",30,"+1","JASON DERULO","The Other Side",1874,288,1409,149,15.936,1.755,8,"84",30,1874,1409,15.936
"31",31,"-1","ED SHEERAN","Lego House",1618,25,261,-18,9.597,0.277,48,"95",30,1618,305,9.597
"32",32,"=","CALVIN HARRIS F/E...","I Need Your Love",1595,37,331,0,9.319,0.601,22,"85",31,1595,482,9.319
"33",33,"=","CARLY RAE JEPSEN","Tonight I'm Getti...",1449,12,145,21,5.636,0.048,55,"--",30,1449,257,5.699
"34",34,"=","IMAGINE DRAGONS","Radioactive",1437,119,552,72,7.748,0.768,14,"6",33,1437,552,7.748
"35",35,"+1","ANNA KENDRICK","Cups (Pitch Perfe...",1075,54,253,36,6.27,0.176,30,"90",35,1075,253,6.27
"36",36,"-1","HOT CHELLE RAE","Hung Up",1053,-2,62,-27,3.894,0.041,61,"395",35,1055,137,3.894
"37",37,"=","NIKKI WILLIAMS","Glowing",999,31,237,8,6.618,-0.076,20,"394",37,999,279,6.829
"38",38,"+1","MKTO","Thank You",903,12,112,0,2.496,0.093,27,"--",38,903,203,2.496
"39",39,"-1","AVICII VS NICKY R...","I Could Be The On...",845,-89,-400,-77,4.224,-0.363,42,"147",33,1257,478,7.445
"40",40,"=","DRAKE","Started From The ...",810,16,81,2,4.075,0.117,27,"169",40,810,171,4.075
"41",41,"+2","DAFT PUNK","Get Lucky",745,82,614,-20,7.586,0.434,5,"22",41,745,634,7.586
"42",42,"+3","CHRIS BROWN","Fine China",698,52,239,28,4.217,0.308,8,"73",42,698,239,4.217
"43",43,"-1","DROP CITY YACHT C...","Crickets f/Jeremi...",693,20,133,17,3.006,0.072,17,"199",42,693,133,3.006
"44",44,"-3","LUPE FIASCO","Battle Scars f/Gu...",654,-25,26,-52,5.341,0.041,31,"81",41,718,187,5.384
"45",45,"-1","AFROJACK & CHRIS ...","As Your Friend",594,-58,-518,13,3.194,-0.153,86,"279",28,2097,437,9.977
"46",46,"+1","WALLPAPER","Good 4 It",578,9,104,1,0.718,0.003,10,"--",46,578,107,0.718
"47",47,"-1","CHER LLOYD","With Ur Love f/Ju...",533,-49,-680,104,3.242,-0.325,76,"248",27,2208,571,11.029
"48",48,"=","RIHANNA","Pour It Up",509,-28,-155,-4,2.373,-0.329,44,"69",39,801,193,4.584
"49",49,"=","CAPITAL CITIES","Safe And Sound",452,15,78,-4,0.64,0.049,6,"124",48,452,117,0.64
"50",50,"=","JAY SEAN","Where You Are",398,-4,39,-3,0.576,0.004,6,"--",48,413,99,0.576
