"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","EMINEM","The Monster f/Rih...",15646,201,2187,-82,112.861,1.646,45,"4/44",1,15646,2904,112.861
2,"=","IMAGINE DRAGONS","Demons",14595,105,449,87,96.313,0.716,103,"12",1,14595,1982,96.313
3,"=","ONEREPUBLIC","Counting Stars",14326,170,1900,-81,101.366,0.824,62,"5",3,14326,2609,101.366
4,"=","AVICII","Wake Me Up",11759,-96,-706,-19,92.813,-1.666,139,"17",1,17010,2103,116.977
5,"=","PITBULL","Timber f/Ke$ha",11736,317,1799,135,77.895,2.178,60,"3",5,11736,1799,77.895
6,"=","MILEY CYRUS","Wrecking Ball",10487,-285,-1879,59,65.71,-2.279,93,"23",1,15459,2954,107.57
7,"=","LORDE","Royals",9013,-298,-1882,-89,60.782,-1.76,123,"10",1,16495,2817,112.509
8,"+1","ZEDD","Stay The Night f/...",8836,36,511,4,60.298,1.236,75,"40",8,8836,1238,60.298
9,"-1","KATY PERRY","Unconditionally",8825,-106,-28,-85,48.622,-1.408,55,"28",8,8987,3384,51.293
10,"=","DRAKE","Hold On We're Goi...",7488,-176,-2380,115,47.341,-0.948,124,"35",4,11961,1610,74.25
11,"=","LADY GAGA","Do What U Want f/...",7441,155,732,107,45.878,0.82,45,"21",11,7441,1408,45.878
12,"=","NEIGHBOURHOOD","Sweater Weather",7268,1,458,-53,39.545,0.109,167,"16",12,7268,869,39.545
13,"=","SELENA GOMEZ","Slow Down",6611,-405,-2356,-142,34.001,-2.166,117,"91",7,9868,1167,57.795
14,"=","ONE DIRECTION","Story Of My Life",6499,137,1050,22,37.055,0.711,44,"9",14,6499,1292,37.055
15,"=","PASSENGER","Let Her Go",6441,146,861,79,37.187,0.874,75,"8",15,6441,1223,37.187
16,"+1","ELLIE GOULDING","Burn",6370,194,1500,49,50.46,1.876,68,"13",16,6370,1500,50.46
17,"-1","LADY GAGA","Applause",6017,-181,-1388,53,47.07,-0.935,123,"41",4,12273,3922,81.876
18,"+1","MACKLEMORE & RYAN...","White Walls f/ScH...",5921,102,680,-11,34.711,0.914,90,"19",18,5921,764,34.711
19,"-1","JASON DERULO","Marry Me",5835,-128,-231,-37,28.485,-0.561,90,"14",14,6157,856,31.947
20,"=","KATY PERRY","Roar",5295,-126,-1025,102,38.33,-0.902,124,"22",1,17176,6098,117.145
21,"=","JUSTIN TIMBERLAKE","TKO",4458,-220,-1534,-33,20.309,-1.292,80,"138",11,6739,1724,32.813
22,"+1","A GREAT BIG WORLD","Say Something w/C...",3466,116,1399,-107,21.51,1.051,21,"2/27",22,3466,1506,21.51
23,"-1","BRITNEY SPEARS","Perfume",3460,96,573,68,17.326,-0.141,34,"92",22,3460,896,17.467
24,"+2","LORDE","Team",3253,160,1096,23,22.188,1.831,20,"25",24,3253,1096,22.188
25,"-1","FALL OUT BOY","Alone Together",3240,37,433,27,15.95,0.943,116,"83",22,3240,471,15.95
26,"-1","JOHN NEWMAN","Love Me Again",3166,34,510,-17,15.254,0.242,70,"63",24,3166,570,15.254
27,"=","ZENDAYA","Replay",2876,23,355,-65,11.325,0.197,57,"75",25,2876,463,11.325
28,"=","SARA BAREILLES","Brave",2807,59,233,71,16.673,0.576,103,"38",24,2807,380,16.673
29,"=","BASTILLE","Pompeii",2797,106,690,67,18.867,0.791,35,"24",28,2797,690,18.867
30,"=","FLO RIDA","How I Feel",2027,28,362,15,9.495,0.018,35,"123",30,2027,439,9.495
31,"=","CALVIN HARRIS","Thinking About Yo...",1896,6,250,-27,12.229,-0.002,42,"210",31,1896,277,12.231
32,"=","ENRIQUE IGLESIAS","Heart Attack",1723,-53,-560,61,8.424,-0.382,68,"73",23,2696,649,13.314
33,"=","NEW POLITICS","Harlem",1514,-3,59,-3,5.948,0.04,99,"192",33,1573,285,5.948
34,"=","LUPE FIASCO","Old School Love f...",1262,33,193,18,5.869,-0.05,26,"140",34,1262,284,6.015
35,"+4","KATY PERRY","Dark Horse",1217,123,430,82,10.997,1.547,21,"18",35,1217,430,10.997
36,"-1","ROBIN THICKE","Feel Good",1200,2,61,-1,4.843,0.064,26,"--",35,1200,544,4.843
37,"=","CHRIS WALLACE","Keep Me Crazy",1196,7,110,12,3.11,0.029,100,"--",37,1196,133,3.11
38,"=","ARIANA GRANDE","Right There f/Big...",1080,-50,-42,-49,3.568,-0.235,41,"217",36,1171,258,5.513
39,"+1","DEMI LOVATO","Neon Lights",1061,31,274,6,8.593,0.118,15,"234",39,1061,367,8.593
40,"-4","TRAVIE MCCOY","Rough Water f/Jas...",1045,-148,-895,-24,5.562,-0.633,81,"262",20,3883,705,22.115
41,"=","CHRIS BROWN","Love More f/Nicki...",951,15,45,7,4.475,0.141,81,"111",39,1132,161,6.171
42,"+2","AVICII","Hey Brother",866,78,323,48,6.093,0.635,8,"60",42,866,323,6.093
43,"-1","RIHANNA","What Now",847,-81,-772,0,3.866,-0.363,83,"180",19,4043,821,17.344
44,"-1","EMBLEM3","3000 Miles",833,-20,-22,-5,2.592,-0.06,27,"--",41,878,149,2.715
45,"=","THE 1975","Chocolate",803,26,151,26,2.073,0.082,19,"350",44,803,151,2.073
46,"+1","CASH CASH","Take Me Home f/Be...",741,27,65,32,2.767,0.358,26,"--",43,741,160,2.767
47,"-1","MKTO","Classic",734,19,144,4,1.465,0.061,12,"252",46,734,159,1.465
48,"=","AMERICAN AUTHORS","Best Day Of My Li...",703,46,297,19,3.568,0.106,4,"20",48,703,297,3.568
49,"=","MARTIN GARRIX","Animals",641,-7,19,-24,6.377,-0.188,13,"65",47,648,169,6.573
50,"=","NONONO","Pumpin Blood",580,-2,40,-4,1.483,-0.003,8,"--",49,587,61,1.507
