"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13813,"-38",-415,"-34",92.86,"+0.042",96,"4",1,14238,2184,95.493
2,"=","BRUNO MARS It Will Rain",12676,"-28",-118,"-127",78.6,"-0.301",88,"2",2,12856,2024,78.935
3,"=","KATY PERRY The One That Got Away",12625,"+30",125,"-69",72.155,"+0.545",84,"6",3,12625,1631,75.028
4,"=","LMFAO Sexy And I Know It",10745,"+27",-658,"+142",66.402,"+0.161",125,"1",2,12000,1530,74.768
5,"=","FLO RIDA Good Feeling",10226,"+11",46,"-72",65.964,"+0.211",96,"5",5,10297,1207,67.253
6,"=","DAVID GUETTA Without You f/Usher",9422,"-17",-829,"+99",59.494,"-0.024",125,"17",1,13428,1586,84.476
7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8191,"-28",-526,"+23",57.706,"-0.105",184,"10",1,13951,1685,86.013
8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7349,"+17",153,"-71",37.338,"+0.053",129,"30",8,7349,1048,37.84
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6565,"-12",-169,"+48",41.394,"-0.063",174,"13",1,14127,1893,93.336
10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6301,"-38",-315,"-53",32.313,"-0.100",83,"16",10,6640,1264,34.118
11,"=","ADELE Someone Like You",5948,"-5",-106,"+53",43.298,"+0.044",145,"8",2,13563,2614,91.686
12,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5898,"-20",-80,"+4",38.763,"+0.023",199,"34",4,11548,1097,70.438
13,"=","KELLY CLARKSON Mr. Know It All",5523,"-11",-743,"+48",28.083,"-0.142",117,"31",11,6408,1093,34.137
14,"=","LADY GAGA Marry The Night",5230,"+9",-269,"-57",28.418,"-0.106",51,"47",14,5499,1570,30.701
15,"=","ADELE Set Fire To The Rain",5109,"+56",300,"-75",32.774,"+0.217",35,"3",15,5109,1581,32.774
16,"=","GAVIN DEGRAW Not Over You",5089,"+36",3,"-21",24.763,"+0.092",127,"22",15,5190,547,25.648
17,"=","JESSIE J Domino",5032,"+52",89,"-9",30.063,"+0.580",105,"18",16,5032,769,30.063
18,"=","J. COLE Workout",4713,"+6",476,"-69",31.835,"+0.112",67,"21",18,4713,659,31.835
19,"=","DRAKE Headlines",4592,"+29",203,"-32",30.781,"+0.158",75,"23",17,4592,754,30.781
20,"=","RIHANNA You Da One",3988,"+0",-39,"-37",23.049,"+0.501",49,"25",19,4063,3394,36.963
21,"=","JAY Z & KANYE WEST N***** In Paris",3911,"+61",190,"-29",30.6,"+0.279",54,"7",21,3911,785,30.6
22,"=","BREATHE CAROLINA Blackout",3817,"+15",95,"-9",18.599,"-0.044",127,"43",21,3817,498,20.033
