"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",17444,"+70",637,"-76",122.598,"+0.986",88,"2",1,17444,2780,122.598
"2",2,"=","ELLIE GOULDING","Burn",14381,"-67",-372,"-17",90.851,"-0.326",135,"27",2,14810,1623,95.425
"3",3,"=","ONEREPUBLIC","Counting Stars",14039,"-273",-1330,"-223",101.094,"-1.901",129,"13",1,16524,2609,113.696
"4",4,"=","ONE DIRECTION","Story Of My Life",12863,"-2",218,"-78",79.173,"-0.637",111,"21",4,12865,1527,82.164
"5",5,"+1","LORDE","Team",12682,"+228",995,"+22",87.888,"+1.153",87,"10",5,12682,1641,87.888
"6",6,"-1","PITBULL","Timber f/Ke$ha",12442,"-300",-2441,"-17",88.194,"-1.597",127,"9",1,16901,2001,117.778
"7",7,"+1","BASTILLE","Pompeii",10407,"+182",1243,"+0",73.526,"+1.985",102,"5",7,10407,1308,73.526
"8",8,"-1","A GREAT BIG WORLD","Say Something w/C. Aguilera",10345,"+4",173,"-66",62.451,"+0.182",88,"8",7,10345,1506,62.915
"9",9,"=","JASON DERULO","Talk Dirty f/2 Chainz",9503,"+253",1119,"+164",59.809,"+1.492",51,"3",9,9503,2775,59.809
"10",10,"=","PASSENGER","Let Her Go",9004,"-75",-821,"+13",52.562,"-0.872",142,"7",7,9912,1223,59.781
"11",11,"=","EMINEM","The Monster f/Rihanna",8614,"-82",-1193,"+235",63.331,"-0.860",112,"30",1,16414,2904,117.022
"12",12,"=","PHARRELL WILLIAMS","Happy",8255,"+280",1994,"-29",63.382,"+1.138",31,"1",12,8255,2386,63.382
"13",13,"=","BRUNO MARS","Young Girls",7375,"+90",603,"+54",41.718,"+0.940",67,"45",12,7375,938,41.718
"14",14,"=","JOHN NEWMAN","Love Me Again",6612,"+26",189,"-25",33.499,"-0.348",137,"32",13,6612,697,35.821
"15",15,"=","MILEY CYRUS","Adore You",5919,"+34",35,"+19",27.597,"+0.016",54,"18",15,5927,1542,27.855
"16",16,"=","ALOE BLACC","The Man",5875,"+21",1301,"-281",33.469,"+0.441",27,"6",16,5875,1722,33.469
"17",17,"=","CASH CASH","Take Me Home f/Bebe Rexha",5256,"+82",386,"+26",29.985,"+0.153",93,"61",17,5256,1074,31.326
"18",18,"=","DEMI LOVATO","Neon Lights",5139,"+111",403,"+30",28.579,"+0.265",82,"19",18,5139,671,28.846
"19",19,"+1","AVICII","Hey Brother",4566,"+84",745,"-44",26.565,"+0.414",75,"16",19,4566,789,26.565
"20",20,"+1","ZENDAYA","Replay",4502,"+26",203,"-19",19.064,"+0.200",124,"43",20,4502,472,19.064
"21",21,"-2","ZEDD","Stay The Night f/H. Williams",4397,"-237",-1320,"-34",30.143,"-1.531",142,"82",5,10105,1238,64.483
"22",22,"+1","AMERICAN AUTHORS","Best Day Of My Life",3655,"+89",538,"-7",16.998,"+0.299",71,"20",22,3655,746,16.998
"23",23,"-1","CALVIN HARRIS","Thinking About You",3641,"-38",33,"-114",19.268,"-0.723",109,"182",22,3761,605,22.25
"24",24,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",3508,"+30",446,"-30",18.94,"-0.111",36,"50",24,3508,1848,20.193
"25",25,"=","THE 1975","Chocolate",2957,"+22",47,"-6",13.552,"+0.116",86,"75",25,2989,389,13.87
"26",26,"+1","BEYONCE","Drunk In Love f/Jay Z",2887,"+138",1219,"-12",19.825,"+0.955",30,"11",26,2887,1231,19.825
"27",27,"+1","MARTIN GARRIX","Animals",2777,"+97",628,"+21",25.271,"+0.499",79,"38",27,2777,628,25.271
"28",28,"+1","KID INK","Show Me f/Chris Brown",2765,"+91",545,"+35",19.326,"+0.331",44,"25",28,2765,601,19.326
"29",29,"-3","SARA BAREILLES","Brave",2628,"-123",-647,"-112",14.315,"-0.488",170,"40",21,3348,380,19.453
"30",30,"=","JOHN LEGEND","All Of Me",2257,"+161",1104,"+52",19.008,"+1.881",20,"4",30,2257,1104,19.008
"31",31,"=","NAUGHTY BOY","La La La f/Sam Smith",2139,"+124",551,"+119",7.565,"+0.466",37,"178",31,2139,551,7.565
"32",32,"+1","MACKLEMORE & RYAN LEWIS","White Walls f/ScHoolboy Q",1855,"-47",-858,"+188",11.017,"-0.354",157,"79",12,7258,764,39.457
"33",33,"-1","LADY GAGA","Do What U Want f/R. Kelly",1824,"-154",-1872,"+257",9.614,"-0.730",112,"113",7,9983,1408,60.79
"34",34,"=","MKTO","Classic",1623,"+17",142,"+16",5.31,"+0.007",79,"54",32,1623,209,5.31
"35",35,"=","CHRIS WALLACE","Keep Me Crazy",1270,"-28",-177,"-14",3.903,"-0.064",167,"--",31,1461,138,4.169
"36",36,"=","NONONO","Pumpin Blood",1268,"+1",55,"-13",4.763,"+0.023",70,"219",34,1268,237,4.763
"37",37,"=","DJ SNAKE & LIL JON","Turn Down For What",1141,"+16",71,"-26",5.43,"-0.081",30,"15",37,1141,353,5.747
"38",38,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",1066,"+105",395,"+56",3.845,"+0.324",14,"143",38,1066,458,3.845
"39",39,"=","PARAMORE","Ain't It Fun",915,"+32",496,"-58",5.159,"+0.612",10,"214",39,915,554,5.159
"40",40,"+1","DISCLOSURE","Latch f/Sam Smith",783,"+25",147,"-16",4.788,"+0.165",16,"140",40,783,331,4.788
"41",41,"-1","ENRIQUE IGLESIAS","I'm A Freak f/Pitbull",771,"-25",-97,"-55",2.987,"-0.268",28,"--",37,888,349,4.591
"42",42,"=","CAMRYN","LoveSick",757,"+10",39,"+18",1.135,"+0.024",56,"--",39,757,125,1.135
"43",43,"=","KARMIN","I Want It All",711,"+22",203,"-3",2.104,"+0.054",16,"--",43,711,311,2.104
"44",44,"+1","DAUGHTRY","Waiting For Superman",660,"+9",44,"+16",2.114,"+0.046",29,"71",41,660,191,2.114
"45",45,"+1","ICONA POP","Just Another Night",624,"+2",91,"-27",1.516,"+0.013",17,"--",44,624,159,1.516
"46",46,"-2","BEYONCE","XO",524,"-160",-1923,"+217",2.798,"-0.665",60,"85",16,5121,1464,29.475
"47",47,"=","NEON TREES","Sleeping With A Friend",519,"+24",141,"+13",2.68,"+0.048",13,"184",47,519,157,2.68
"48",48,"+1","EMINEM","Headlights",360,"+24",107,"+15",3.708,"+0.272",3,"339",48,360,107,3.708
"49",49,"-1","FRAY","Love Don't Die",358,"-30",-199,"-33",1.114,"-0.124",44,"52",40,603,64,2.064
"50",50,"--","THE CHAINSMOKERS","#Selfie",350,"--",285,"--",3.344,"--",1,"145",50,350,285,3.344
