"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",13859,-119,-584,-63,83.897,-0.901,89,"13",1,14935,2322,96.531
"2",2,"=","BRITNEY SPEARS I Wanna Go",12567,61,726,-13,81.705,0.183,72,"18",2,12567,1768,81.705
"3",3,"=","LMFAO Party Rock Anthem",12160,-95,-640,29,82.545,-0.351,106,"6",1,14043,1859,94.193
"4",4,"=","NICKI MINAJ Super Bass",12009,41,496,-42,70.664,0.856,106,"17",4,12009,1188,70.664
"5",5,"=","HOT CHELLE RAE Tonight Tonight",9991,-28,230,-80,54.57,-0.023,106,"9",5,10036,838,54.593
"6",6,"=","BAD MEETS EVIL Lighters f/Bruno Mars",9647,140,1133,4,59.954,1.116,60,"7/83",6,9647,1599,59.954
"7",7,"=","ONEREPUBLIC Good Life",9525,21,74,50,57.364,0.009,106,"8",6,9571,978,57.364
"8",8,"=","PITBULL Give Me Everything f/Ne-Yo",9150,-46,-1252,177,64.732,0.24,106,"22",1,14233,1811,95.596
"9",9,"=","LIL WAYNE How To Love",7934,-65,-12,-136,42.967,-0.394,81,"10",9,8047,1328,45.275
"10",10,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",7183,236,1526,18,42.677,1.706,47,"1",10,7183,1684,42.677
"11",11,"=","LADY GAGA The Edge Of Glory",6033,-119,-979,-7,35.875,-0.813,106,"38",3,11672,2193,68.045
"12",12,"=","THE BAND PERRY If I Die Young",6020,-19,-6,-59,32.291,-0.106,106,"15",11,6052,768,32.397
"13",13,"=","FOSTER THE PEOPLE Pumped Up Kicks",5797,131,1096,-71,33.281,0.746,42,"2",13,5797,1302,33.281
"14",14,"=","RIHANNA Cheers (Drink To That)",5757,98,1091,-76,33.835,0.586,28,"5",14,5757,1594,33.835
"15",15,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5748,112,715,16,31.738,0.595,72,"12",13,5748,1017,31.738
"16",16,"=","ADELE Rolling In The Deep",5352,-30,-475,131,35.823,-0.112,106,"20",1,14295,2273,96.15
"17",17,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",4813,-222,-541,-183,24.075,-1.539,106,"36",12,5432,615,27.03
"18",18,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",4810,87,978,-31,27.477,0.857,57,"3",18,4810,1009,27.477
"19",19,"=","IYAZ Pretty Girls",3510,96,648,12,16.165,0.465,81,"47",19,3510,648,16.165
"20",20,"+1","PITBULL Rain Over Me",3318,-35,-32,-42,17.255,-0.369,46,"29",20,3403,813,19.382
"21",21,"-1","CHRIS BROWN She Ain't You",3202,-209,-1011,-144,17.129,-1.125,95,"61",16,4328,635,24.246
"22",22,"+1","LADY GAGA You And I",3170,212,1553,3,19.433,0.99,16,"11",22,3170,1553,19.433
"23",23,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3085,-216,-749,-194,12.379,-1.121,81,"68",19,3899,611,20.698
"24",24,"=","BEYONCE Best Thing I Never Had",2496,-219,-1705,-51,10.51,-1.029,78,"35",15,4574,856,22.192
"25",25,"+1","KELLY ROWLAND Motivation f/Lil Wayne",2349,41,383,-4,11.237,0.13,51,"50",25,2349,387,11.237
"26",26,"-1","BLACK EYED PEAS Don't Stop The Party",2236,-120,-431,-102,8.303,-0.434,54,"132",24,2690,492,10.42
"27",27,"+1","MARTIN SOLVEIG & DRAGONETTE Hello",2125,16,194,-30,18.219,-0.165,106,"70",18,4031,605,23.761
"28",28,"-1","COLDPLAY Every Teardrop Is A Waterfall",2116,-37,-23,-49,11.334,-0.255,61,"49",26,2154,446,11.589
"29",29,"=","DEV In The Dark",2072,111,665,26,15.725,1.204,27,"44",29,2072,665,15.725
"30",30,"=","ANDY GRAMMER Keep Your Head Up",1976,55,259,21,7.289,0.244,60,"66",29,1976,289,7.289
"31",31,"+1","THE SCRIPT Nothing",1884,78,420,35,8.544,0.299,26,"56",31,1884,722,8.544
"32",32,"-1","AFROJACK Take Over Control f/Eva Simons",1875,31,174,17,17.075,0.212,66,"52",30,1875,236,17.075
