"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13790,32,445,-12,85.408,0.238,122,"9",1,13790,1685,85.408
"2",2,"+1","ADELE Someone Like You",13525,-38,73,-34,90.461,-0.367,83,"3",2,13563,2614,91.686
"3",3,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13514,-87,-336,-36,91.069,-0.781,112,"6",1,14127,1893,93.336
"4",4,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11262,13,184,-8,69.826,-0.612,137,"13",4,11262,1097,70.438
"5",5,"=","FOSTER THE PEOPLE Pumped Up Kicks",10974,-191,-556,-70,62.396,-1.392,107,"4",3,12112,1356,70.246
"6",6,"=","DAVID GUETTA Without You f/Usher",10648,88,1085,-40,64.819,0.859,63,"7",6,10648,1586,64.819
"7",7,"=","LMFAO Sexy And I Know It",8623,179,1164,-30,56.158,0.975,63,"2",7,8623,1530,56.158
"8",8,"=","DEV In The Dark",7843,-13,100,-74,49.564,-0.367,92,"21",8,7856,1224,50.748
"9",9,"+1","RIHANNA We Found Love f/Calvin Harris",7661,163,1121,26,53.56,1.456,34,"1",9,7661,2184,53.56
"10",10,"-1","LADY GAGA You And I",7642,-26,-169,-13,39.231,-0.962,81,"20",7,7824,1553,44.474
"11",11,"=","LMFAO Party Rock Anthem",6696,-20,-208,75,44.028,-0.459,171,"11",1,14043,1859,94.193
"12",12,"=","JASON DERULO It Girl",6141,41,326,-7,28.358,0.33,72,"19",12,6141,1048,28.358
"13",13,"=","PITBULL Give Me Everything f/Ne-Yo",5831,-67,-183,-29,39.426,-0.768,171,"36",1,14233,1811,95.596
"14",14,"=","BAD MEETS EVIL Lighters f/Bruno Mars",5655,-96,-798,35,36.32,-0.094,125,"62",2,11835,1599,78.403
"15",15,"=","NICKI MINAJ Super Bass",5386,-79,-348,-70,36.431,-0.052,171,"31",3,12009,1188,73.23
"16",16,"=","KELLY CLARKSON Mr. Know It All",5255,-52,286,-134,25.971,-0.17,55,"10",16,5307,1093,26.141
"17",17,"=","BRITNEY SPEARS I Wanna Go",4473,-66,-541,47,29.908,-0.537,137,"96",1,12853,1768,82.422
"18",18,"=","ALEXANDRA STAN Mr. Saxobeat",4401,-98,-152,-103,36.068,-0.674,97,"59",18,4585,673,38.816
"19",19,"=","BRUNO MARS It Will Rain",4333,107,1055,-101,24.135,0.518,26,"16",19,4333,1337,24.135
"20",20,"=","KATY PERRY The One That Got Away",4112,146,1227,-53,27.585,1.257,22,"33",20,4112,1631,27.585
"21",21,"=","NICKI MINAJ Fly f/Rihanna",3773,127,987,76,20.295,0.735,41,"29",21,3773,987,20.295
"22",22,"+1","FLO RIDA Good Feeling",3387,93,1030,-36,19.877,0.946,34,"5",22,3387,1066,19.877
"23",23,"-1","THE SCRIPT Nothing",3344,-174,-851,-110,16.751,-0.815,91,"46",18,4360,722,20.667
"24",24,"+1","BRITNEY SPEARS Criminal",3187,47,512,-14,16.13,0.698,38,"56",24,3187,669,16.13
"25",25,"-1","ANDY GRAMMER Keep Your Head Up",3118,-38,-59,-28,13.268,-0.316,125,"108",21,3215,355,13.959
"26",26,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2636,39,318,-26,12.807,0.251,67,"35",26,2636,366,12.807
"27",27,"=","LIL WAYNE How To Love",2346,-16,-138,7,15.303,-0.102,146,"40",9,8047,1328,45.275
"28",28,"+2","T-PAIN 5 O'clock f/Wiz Khalifa",1738,96,595,35,12.074,0.417,21,"12",28,1738,595,12.074
"29",29,"-1","GAVIN DEGRAW Not Over You",1734,18,267,10,8.32,0.174,65,"38",28,1734,310,8.32
"30",30,"-1","RIHANNA Cheers (Drink To That)",1645,-70,-648,83,8.192,-0.493,93,"25",10,8085,1594,43.942
"31",31,"=","JESSIE J Domino",1637,42,177,29,7.309,0.38,43,"70",31,1637,335,7.309
"32",32,"+3","LADY ANTEBELLUM Just A Kiss",1461,39,332,11,6.062,0.118,38,"37",32,1461,332,6.062
"33",33,"+1","NICOLE SCHERZINGER Don't Hold Your Breat...",1435,4,170,14,4.028,0.067,33,"184",33,1435,446,4.028
"34",34,"-1","LLOYD Dedication To My Ex...",1421,-81,-387,-85,4.73,-0.158,56,"156",29,1808,315,6.04
"35",35,"+1","HOT CHELLE RAE I Like It Like That f/New...",1400,10,179,-24,5.692,0.043,29,"72",35,1400,407,5.694
