"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","OMI","Cheerleader",18418,"+75",634,"-145",107.589,"+0.268",91,"3/68",1,18418,2755,107.589
"2",2,"=","THE WEEKND","Can't Feel My Face",17742,"+179",1011,"+35",105.161,"+1.170",54,"2",2,17742,4549,105.161
"3",3,"=","TAYLOR SWIFT","Bad Blood",17150,"-143",-1090,"+102",109.591,"-0.972",75,"24/45",1,19566,6848,120.08
"4",4,"=","FIFTH HARMONY","Worth It f/Kid Ink",14426,"-28",324,"-138",74.791,"-0.836",150,"22",4,14454,1718,76.513
"5",5,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",13311,"-356",-2079,"-74",81.15,"-1.639",146,"38",2,16451,2042,99.313
"6",6,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",11903,"+219",1204,"+145",69.437,"+1.625",83,"9",6,11903,2026,69.437
"7",7,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",11103,"+79",565,"-1",69.586,"+0.336",112,"17",7,11103,1280,69.586
"8",8,"+1","SELENA GOMEZ","Good For You f/A$AP Rocky",10325,"+300",1791,"+159",55.365,"+0.893",40,"7",8,10325,4663,55.365
"9",9,"-1","WALK THE MOON","Shut Up And Dance",9955,"-174",-1146,"-24",68.567,"-0.668",168,"18",2,17842,2567,102.857
"10",10,"=","ANDY GRAMMER","Honey, I'm Good",9341,"-297",-1067,"-264",49.05,"-1.441",157,"14",8,10607,1319,57.373
"11",11,"+1","RACHEL PLATTEN","Fight Song",9211,"+53",429,"-93",50.389,"+0.082",75,"5",11,9211,1603,50.389
"12",12,"+1","DEMI LOVATO","Cool For The Summer",9111,"+64",763,"-94",49.645,"+0.095",31,"15",12,9111,4704,49.645
"13",13,"-2","WIZ KHALIFA","See You Again f/Charlie Puth",8993,"-203",-1064,"+19",55.085,"-1.732",120,"31",1,19208,3713,118.768
"14",14,"=","ED SHEERAN","Photograph",7994,"+91",394,"-38",49.712,"+1.055",78,"20",14,7994,1005,49.712
"15",15,"=","FALL OUT BOY","Uma Thurman",7359,"+137",1055,"+59",42.636,"+0.248",103,"16",15,7359,1055,42.636
"16",16,"=","JASON DERULO","Want To Want Me",7079,"-43",-676,"+64",50.569,"-0.573",145,"47",1,18660,4301,111.336
"17",17,"=","TORI KELLY","Should've Been Us",4929,"+62",371,"-16",21.119,"+0.189",59,"90",17,4929,919,21.119
"18",18,"=","ZEDD","Beautiful Now f/Jon Bellion",4829,"+62",580,"-7",21.255,"+0.310",65,"104",18,4829,915,21.255
"19",19,"+1","5 SECONDS OF SUMMER","She's Kinda Hot",4142,"+131",1577,"+812",20.336,"+0.411",15,"19",19,4142,3244,23.786
"20",20,"+1","SILENTO","Watch Me",4081,"+110",762,"+28",19.835,"+0.228",48,"4",20,4081,832,19.835
"21",21,"-2","OMARION","Post To Be f/Chris Brown&Jhene",4041,"+20",257,"-14",25.765,"+0.381",69,"59",19,4041,598,25.765
"22",22,"+2","FLO RIDA","I Don't Like It, I Love It",3749,"+81",667,"+22",18.165,"+0.719",62,"36",22,3749,667,18.165
"23",23,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",3737,"-44",-130,"-19",24.581,"-0.383",147,"51",6,11556,1606,64.807
"24",24,"-2","PITBULL","Fun f/Chris Brown",3538,"-346",-1889,"-217",14.185,"-1.459",97,"61",17,5742,746,28.354
"25",25,"+1","JASON DERULO","Cheyenne",3347,"+106",695,"+6",14.65,"+0.257",30,"137",25,3347,916,14.65
"26",26,"-1","SIA","Elastic Heart f/The Weeknd...",3285,"-245",-2072,"+112",17.743,"-0.978",139,"75",13,7499,909,45.191
"27",27,"+1","R. CITY","Locked Away f/Adam Levine",3214,"+160",1148,"+32",21.486,"+0.868",22,"25",27,3214,1148,21.486
"28",28,"-1","ADAM LAMBERT","Ghost Town",3209,"-3",235,"-76",12.291,"-0.354",90,"72",25,3212,661,13.073
"29",29,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",3043,"+58",557,"+21",16.086,"+0.376",45,"11",28,3043,557,16.086
"30",30,"=","SAM SMITH","Like I Can",2867,"-21",220,"-58",12.054,"+0.031",63,"108",26,2888,605,12.054
"31",31,"=","SHAWN MENDES","Stitches",2538,"+24",124,"+18",10.428,"-0.046",71,"23",29,2538,452,10.474
"32",32,"=","KAYA STEWART","In Love With A Boy",2437,"-11",3,"-6",7.867,"-0.096",46,"742",27,2469,940,8.627
"33",33,"=","SAGE THE GEMINI","Good Thing f/Nick Jonas",2241,"-4",71,"-44",12.208,"-0.145",57,"115",32,2245,341,12.432
"34",34,"=","JIDENNA","Classic Man",2138,"+5",165,"-42",8.878,"+0.049",55,"60",34,2138,351,8.878
"35",35,"=","NATALIE LA ROSE","Around The World f/Fetty Wap",1961,"-3",89,"-11",7.792,"-0.141",49,"173",35,1964,472,8.389
"36",36,"=","AFROJACK","SUMMERTHING! f/Mike Taylor",1768,"+29",212,"-6",8.577,"+0.128",27,"150",36,1768,444,8.577
"37",37,"=","FETTY WAP","Trap Queen",1573,"-10",-19,"-13",9.627,"-0.223",125,"29",18,4535,816,23.245
"38",38,"=","LITTLE MIX","Black Magic",1467,"+51",404,"+12",4.188,"-0.012",15,"125",38,1467,588,4.2
"39",39,"--","ONE DIRECTION","Drag Me Down",1224,"--",1224,"--",11.12,"--",1,"1",39,1224,1224,11.12
"40",40,"=","SAM HUNT","Take Your Time",1087,"-54",-530,"+49",6.528,"-0.259",83,"40",27,2460,296,12.632
"41",41,"+1","NATHAN SYKES","Kiss Me Quick",1081,"+9",127,"-32",3.01,"+0.023",33,"846",41,1081,352,3.01
"42",42,"-3","MKTO","Bad Girls",1080,"-135",-579,"-110",2.776,"-0.375",56,"207",36,1700,288,4.506
"43",43,"-2","NICK FRADIANI","Beautiful Life",1077,"-8",-171,"+20",3.805,"-0.008",66,"473",39,1354,480,4.019
"44",44,"=","ALESSIA CARA","Here",1032,"+36",247,"+1",3.547,"+0.130",13,"55",44,1032,333,3.547
"45",45,"-2","MAROON 5","This Summer's Gonna Hurt...",1000,"-47",-674,"+94",4.439,"-0.194",78,"178",9,9131,4375,46.872
"46",46,"-1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",992,"+46",451,"-13",8.548,"+0.258",6,"96",45,992,531,8.548
"47",47,"-1","JESS GLYNNE","Hold My Hand",946,"+1",91,"-5",3.831,"+0.033",22,"117",44,946,228,3.831
"48",48,"-1","MEGHAN TRAINOR","Like I'm Gonna Lose You",921,"+4",88,"+1",2.661,"-0.038",33,"43",45,921,431,2.699
"49",49,"-1","PRINCE ROYCE","Back It Up",916,"+9",100,"+5",3.161,"-0.061",48,"293",43,916,185,3.369
"50",50,"=","BEA MILLER","Fire N Gold",724,"+17",89,"+11",0.92,"+0.041",50,"52",46,724,89,0.92
