"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JOHN LEGEND","All Of Me",17145,-76,123,114,116.219,-0.262,95,"5",1,17233,2520,121.78
2,"=","JASON DERULO","Talk Dirty f/2 Chainz",15455,19,-122,295,101.828,-0.126,126,"22/36",1,16827,2775,114.964
3,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",13337,126,1589,46,83.426,1.855,70,"10",3,13337,2024,83.426
4,"-1","PHARRELL WILLIAMS","Happy",12918,-369,-1816,-191,84.027,-2.963,106,"3",1,17173,2414,120.293
5,"=","KATY PERRY","Dark Horse",11927,-53,-195,173,87.054,-1.304,163,"11",1,17515,2780,123.167
6,"=","AMERICAN AUTHORS","Best Day Of My Life",11651,183,955,161,59.657,0.264,146,"21",6,11651,1116,61.737
7,"=","PARAMORE","Ain't It Fun",9675,215,1792,55,59.806,1.376,85,"12",7,9675,1792,59.806
8,"=","DEMI LOVATO","Neon Lights",8756,-213,-1268,51,49.075,-1.86,157,"61",5,10638,1162,63.06
9,"=","ED SHEERAN","Sing",8397,134,1618,-101,50.412,0.544,26,"8",9,8397,2778,50.412
10,"=","NAUGHTY BOY","La La La f/Sam Smith",7871,-27,516,-83,40.498,-0.206,112,"25",10,7898,984,42.471
11,"=","BASTILLE","Pompeii",7779,-15,-795,78,55.895,-0.88,177,"17",3,15079,1804,100.897
12,"=","RIXTON","Me And My Broken Heart",7651,151,690,76,39.577,0.954,63,"7",12,7651,1397,39.577
13,"=","DJ SNAKE & LIL JON","Turn Down For What",6916,97,1114,-117,43.186,1.018,105,"6",13,6916,1353,43.379
14,"=","LORDE","Team",6398,-263,-1445,-118,48.715,-1.312,162,"56",1,16451,1641,108.342
15,"=","PITBULL","Wild Wild Love f/GRL",6284,64,600,-32,35.991,-0.058,63,"16",15,6284,1068,37.119
16,"=","AVICII","Hey Brother",5776,-443,-2225,-201,31.714,-2.536,150,"40",9,8638,816,52.005
17,"=","TIESTO","Red Lights",5728,62,326,143,29.636,-0.252,72,"71",16,5728,850,33.723
18,"+1","MKTO","Classic",5676,179,682,188,27.556,0.932,154,"18",18,5676,682,27.556
19,"+1","IGGY AZALEA","Fancy f/Charlie XCX",5603,311,2004,254,34.89,2.732,44,"4",19,5603,2004,34.89
20,"+1","KATY PERRY","Birthday",5452,325,2209,37,32.592,2.06,28,"55",20,5452,2209,32.592
21,"-3","MARTIN GARRIX","Animals",5216,-365,-1868,-137,30.437,-1.386,154,"38",12,7393,993,43.39
22,"=","5 SECONDS OF SUMMER","She Looks So Perfect",5029,168,987,66,22.085,0.495,41,"33",22,5029,1186,22.085
23,"+1","CALVIN HARRIS","Summer",4547,220,1133,177,37.187,2.267,44,"15",23,4547,1133,37.187
24,"+1","NICO & VINZ","Am I Wrong",4507,206,1179,96,22.471,1.207,33,"13",24,4507,1179,22.471
25,"-2","AUSTIN MAHONE","Mmm Yeah f/Pitbull",4333,-104,-288,-48,16.77,-0.579,89,"23",18,4731,764,20.02
26,"=","ALOE BLACC","The Man",3271,-379,-2948,30,16.308,-1.578,102,"26",8,9064,1722,43.362
27,"=","NEON TREES","Sleeping With A Friend",3142,57,215,17,13.169,0.289,88,"47",24,3142,507,13.54
28,"=","DISCLOSURE","Latch f/Sam Smith",2960,120,319,112,13.458,0.622,91,"32",27,2960,344,13.458
29,"+1","KATY TIZ","The Big Bang",2020,61,346,-4,12.329,0.166,39,"64",29,2020,878,13.692
30,"-1","LADY GAGA","G.U.Y.",1994,14,112,65,7.002,0.159,35,"385",29,1994,816,7.227
31,"+5","ARIANA GRANDE","Problem f/Iggy Azalea",1830,396,1830,396,15.795,2.972,4,"1",31,1830,1830,15.795
32,"-1","MAGIC!","Rude",1757,83,606,24,13.47,0.714,18,"42",31,1757,606,13.47
33,"-1","KONGOS","Come With Me Now",1639,36,428,-45,6.542,0.199,16,"45",32,1639,628,6.542
34,"-1","KID INK","Show Me f/Chris Brown",1542,-17,-124,70,10.81,-0.237,119,"92",19,3945,644,21.33
35,"-1","SHAKIRA","Empire",1495,26,214,20,7.419,-0.16,37,"29",34,1495,494,7.868
36,"+1","ONE DIRECTION","You & I",1462,89,850,9,5.488,0.303,9,"150",36,1462,850,5.488
37,"-2","HOT CHELLE RAE","Don't Say Goodnight",1416,-30,33,-43,4.569,-0.045,58,"242",33,1446,225,6.003
38,"+1","NEW HOLLOW","She Ain't You",1264,-17,58,-33,3.758,-0.058,49,"--",37,1281,181,3.816
39,"-1","B.O.B","John Doe f/Priscilla",1209,-84,-531,14,4.151,-0.506,75,"74",25,2490,644,12.96
40,"=","CHRISTINA PERRI","Human",1142,21,150,3,4.005,0.112,54,"24",39,1142,150,4.005
41,"=","AFROJACK","Ten Feet Tall f/Wrabel",1021,41,101,0,3.379,0.024,35,"213",40,1021,218,3.509
42,"=","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",984,32,984,32,11.825,0.454,2,"27/53",42,984,984,11.825
43,"=","AJR","I'm Ready",834,-18,97,-14,1.48,-0.129,23,"210",42,852,190,1.784
44,"=","MY CRAZY GIRLFRIEND","Crazy Stupid Love",822,-1,133,-33,1.709,-0.054,14,"--",42,823,314,1.775
45,"+1","CHRIS BROWN","Loyal f/Lil' Wayne",747,10,230,140,3.527,0.063,37,"88",44,804,230,3.633
46,"-1","EMINEM","Headlights",734,-16,-576,260,3.353,-0.089,78,"123",23,2731,453,13.933
47,"+1","HAIM","Forever",721,20,138,14,2.556,0.179,12,"--",46,721,264,2.719
48,"+1","SIA","Chandelier",720,31,94,-11,2.71,0.271,14,"395",47,720,313,3.488
49,"-2","THE CHAINSMOKERS","#Selfie",684,-32,-437,343,3.093,-0.351,76,"51",13,6173,1709,33.093
50,"=","LORDE","Tennis Court",681,25,334,-40,2.98,0.278,5,"290",49,681,445,2.98
