"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13475,"-6",66,"-173",98.511,"-0.156",71,"7",1,13549,2321,99.332
2,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",12287,"+120",471,"+115",90.088,"+0.573",99,"15",2,12287,1674,90.088
3,"-1","ADELE Set Fire To The Rain",12159,"-14",-837,"-10",93.97,"-0.625",115,"11",1,13928,2301,95.946
4,"=","WANTED Glad You Came",10204,"+177",1087,"+113",74.177,"+0.874",71,"2",4,10204,1330,74.177
5,"=","GYM CLASS HEROES Ass Back Home",10128,"+134",782,"+59",72.116,"+0.700",116,"23",4,10128,1379,72.116
6,"=","JESSIE J Domino",9213,"-89",-1273,"+81",60.349,"-0.872",185,"28",2,12024,1524,67.403
7,"+1","KATY PERRY Part Of Me",8760,"+166",1055,"+64",61.96,"+1.031",35,"10",7,8760,3625,61.96
8,"-1","PITBULL F/CHRIS BROWN International Love",8646,"+20",-378,"+38",61.849,"-0.671",137,"21",5,9155,1086,62.67
9,"=","FLO RIDA Good Feeling",7671,"-41",-760,"+49",57.884,"-0.577",176,"25",1,13154,1657,85.747
10,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",7182,"+57",63,"+44",48.489,"-0.066",116,"13",10,7182,1174,48.863
11,"=","RIHANNA We Found Love f/Calvin Harris",6804,"-71",-655,"-57",57.53,"-0.493",176,"43",1,14238,2184,95.593
12,"=","DRAKE Take Care f/Rihanna",6791,"+114",718,"+32",56.44,"+0.382",72,"14",12,6791,1220,56.44
13,"=","FUN. We Are Young f/Janelle Monae",6475,"+442",2535,"+189",52.307,"+3.116",26,"1",13,6475,2535,52.307
14,"=","CALVIN HARRIS Feel So Close",5998,"+72",554,"-188",44.761,"-0.253",39,"12",13,5998,1329,45.121
15,"=","OUTASIGHT Tonight Is The Night",5907,"+96",280,"+63",35.623,"+0.471",139,"40",13,5907,572,35.623
16,"+1","NICKI MINAJ Starships",5255,"+97",537,"-116",37.233,"+0.855",34,"6/57",16,5255,1834,37.233
17,"+1","FLO RIDA Wild Ones f/Sia",4878,"+183",1148,"+82",38.467,"+1.291",44,"4",17,4878,1148,38.467
18,"+1","CHRIS BROWN Turn Up The Music",4758,"+86",307,"+21",31.914,"+0.897",47,"19",18,4758,987,31.914
19,"+3","KARMIN Broken Hearted",3567,"+183",834,"+108",22.487,"+1.146",29,"45",19,3567,928,22.487
20,"+1","TRAIN Drive By",3553,"+29",180,"-95",19.542,"+0.151",64,"8",20,3553,527,19.542
21,"+2","ONE DIRECTION What Makes You Beautiful",3479,"+140",1305,"-50",21.691,"+0.840",19,"5",21,3479,1355,21.691
22,"+2","B.O.B So Good",2259,"+144",701,"+41",19.598,"+0.790",16,"24",22,2259,826,19.598
23,"+3","CHRISTINA PERRI A Thousand Years",2001,"+87",148,"+40",9.423,"+0.700",74,"33",23,2001,280,9.423
24,"+1","COLDPLAY Princess Of China",1989,"-23",-43,"-21",10.408,"-0.098",114,"54",24,2042,363,10.812
