"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","NICO & VINZ","Am I Wrong",17610,135,711,74,117.201,0.612,105,"8",1,17610,2409,117.201
2,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17190,-41,-71,-14,114.671,-0.59,76,"6",1,17403,2576,116.283
3,"=","MAGIC!","Rude",16696,129,1923,-316,112.273,1.05,90,"2",3,16696,2371,112.273
4,"=","CALVIN HARRIS","Summer",14719,-35,-231,-40,90.454,-0.118,116,"19",3,14953,1917,95.785
5,"=","IGGY AZALEA","Fancy f/Charlie XCX",13434,-215,-1904,57,97.981,-1.3,116,"7/33",1,17156,2440,116.166
6,"=","SAM SMITH","Stay With Me",11892,133,989,-54,80.725,0.689,64,"3",6,11892,1606,80.725
7,"=","DISCLOSURE","Latch f/Sam Smith",11849,121,945,20,79.373,0.536,163,"13",6,11849,1508,79.373
8,"=","MKTO","Classic",8323,-213,-595,-119,52.554,-1.475,226,"30",8,9119,733,57.275
9,"=","MAROON 5","Maps",8238,98,758,-51,48.75,0.402,29,"9",9,8238,4866,48.75
10,"=","ONEREPUBLIC","Love Runs Out",8136,74,788,-30,43.567,0.23,74,"12",10,8136,1336,43.567
11,"=","JASON DERULO","Wiggle f/Snoop Dogg",6744,-249,-721,-240,28.777,-1.096,67,"15",10,7555,1666,36.719
12,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",6725,133,753,-22,35.994,0.515,51,"44",12,6725,1152,35.994
13,"=","CHARLI XCX","Boom Clap",6081,168,1421,-47,37.238,1.488,31,"10",13,6081,1646,37.238
14,"=","PHARRELL WILLIAMS","Come Get It Bae",5967,57,476,-2,24.575,0.049,53,"32",14,5967,993,24.575
15,"=","KONGOS","Come With Me Now",5298,7,183,16,21.155,0.272,88,"24",15,5298,652,21.155
16,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",4919,-144,-1027,4,33.816,-1.324,142,"74",1,15543,2024,97.949
17,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",4458,153,1250,59,29.797,0.767,47,"29",17,4458,1347,29.797
18,"=","SIA","Chandelier",4230,96,580,-45,26.898,0.705,86,"11",18,4230,625,26.898
