"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13850,-51,-121,-40,91.962,0.214,105,"6",1,14127,1893,93.336
"2",2,"=","ADELE Someone Like You",13452,-4,366,-65,91.653,-0.002,76,"3",2,13456,2614,91.686
"3",3,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13345,44,388,-67,82.418,0.374,115,"8",2,13345,1685,82.418
"4",4,"=","FOSTER THE PEOPLE Pumped Up Kicks",11530,-121,-582,-150,67.064,-0.702,100,"4",3,12112,1356,70.246
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11078,21,360,-43,68.682,0.894,130,"11",5,11078,1097,68.682
"6",6,"=","DAVID GUETTA Without You f/Usher",9563,128,1291,-81,56.97,0.764,56,"7",6,9563,1586,56.97
"7",7,"=","LADY GAGA You And I",7811,-13,133,-47,43.062,-0.017,74,"16",7,7824,1553,44.474
"8",8,"=","DEV In The Dark",7743,61,458,26,50.675,0.178,85,"19",8,7743,1224,50.675
"9",9,"=","LMFAO Sexy And I Know It",7459,209,1168,110,48.69,1.564,56,"2",9,7459,1530,48.69
"10",10,"=","LMFAO Party Rock Anthem",6904,-95,-494,-45,47.536,-1.018,164,"13",1,14043,1859,94.193
"11",11,"+1","RIHANNA We Found Love f/Calvin Harris",6540,137,1236,-79,44.39,0.648,27,"1",11,6540,2184,44.39
"12",12,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",6453,-131,-1378,104,39.342,-0.663,118,"47",2,11835,1599,78.403
"13",13,"=","PITBULL Give Me Everything f/Ne-Yo",6014,-38,-433,39,42.299,0.006,164,"36",1,14233,1811,95.596
"14",14,"=","JASON DERULO It Girl",5815,48,296,38,27.267,-0.07,65,"14",14,5815,1048,27.337
"15",15,"=","NICKI MINAJ Super Bass",5734,-9,-332,84,39.049,-0.254,164,"24",3,12009,1188,73.23
"16",16,"=","KATY PERRY Last Friday Night (T.G.I.F.)",5107,-48,-590,80,27.18,-0.026,147,"53",1,14935,2322,96.531
"17",17,"=","BRITNEY SPEARS I Wanna Go",5014,-113,-1101,82,33.139,-0.433,130,"66",1,12853,1768,82.422
"18",18,"=","KELLY CLARKSON Mr. Know It All",4969,82,263,50,24.886,0.27,48,"18",18,4969,1093,24.886
"19",19,"=","ALEXANDRA STAN Mr. Saxobeat",4553,5,119,10,38.228,0.007,90,"44",19,4585,673,38.816
"20",20,"=","THE SCRIPT Nothing",4195,-64,-121,-41,20.034,-0.03,84,"39",18,4360,722,20.667
"21",21,"+1","BRUNO MARS It Will Rain",3278,208,1304,54,18.769,0.944,19,"21",21,3278,1304,18.769
"22",22,"-1","ANDY GRAMMER Keep Your Head Up",3177,-10,109,-19,13.893,0.053,118,"99",21,3187,355,13.893
"23",23,"+1","KATY PERRY The One That Got Away",2885,199,1631,10,16.346,1.543,15,"85",23,2885,1631,16.346
"24",24,"-1","NICKI MINAJ Fly f/Rihanna",2786,51,636,-31,13.621,0.489,34,"29",23,2786,700,13.621
"25",25,"=","BRITNEY SPEARS Criminal",2675,61,614,-15,12.923,0.152,31,"54",25,2675,669,12.923
"26",26,"=","LIL WAYNE How To Love",2484,-23,-202,35,16.889,-0.249,139,"34",9,8047,1328,45.275
"27",27,"+3","FLO RIDA Good Feeling",2357,129,721,54,12.701,0.5,27,"17",27,2357,721,12.701
"28",28,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",2318,65,366,42,11.646,0.312,60,"28",26,2318,366,11.646
"29",29,"-2","RIHANNA Cheers (Drink To That)",2293,-153,-1641,98,11.874,-0.74,86,"20",10,8085,1594,43.942
"30",30,"-2","NEW BOYZ Better With The Lights Off",2277,-117,-443,-95,8.394,-0.367,78,"49",23,2777,423,10.454
"31",31,"+1","LLOYD Dedication To My Ex...",1808,4,179,15,5.896,0.035,49,"135",29,1808,315,6.04
"32",32,"-1","PATRICK STUMP This City f/Lupe Fiasco",1726,-83,-268,-67,7.44,-0.291,55,"187",25,2046,386,8.768
"33",33,"=","GAVIN DEGRAW Not Over You",1467,8,93,-21,5.982,0.201,58,"41",31,1467,310,5.982
"34",34,"=","JESSIE J Domino",1460,13,208,-5,6.017,0.029,36,"65",34,1460,335,6.091
"35",35,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1265,-10,29,-38,3.532,-0.03,26,"229",35,1275,446,3.562
"36",36,"=","HOT CHELLE RAE I Like It Like That f/New...",1221,34,227,6,5.032,0.188,22,"92",36,1221,407,5.032
"37",37,"=","THE BAND PERRY If I Die Young",1181,11,-100,22,8.021,-0.292,164,"31",11,6052,768,32.555
"38",38,"+3","T-PAIN 5 O'clock f/Wiz Khalifa",1143,61,374,23,9.233,0.037,14,"15",38,1143,374,9.233
"39",39,"=","LADY ANTEBELLUM Just A Kiss",1129,28,150,16,4.648,0.16,31,"35",38,1129,262,4.648
"40",40,"-2","NICKELBACK When We Stand Together",1127,26,204,20,4.121,0.064,20,"51",38,1127,457,4.121
"41",41,"-1","ENRIQUE IGLESIAS I Like How It Feels",1112,16,152,-33,5.659,-0.006,20,"263",38,1112,322,5.77
"42",42,"=","JENNIFER LOPEZ Papi",1035,14,231,-56,4.676,0.198,14,"159",41,1035,488,4.676
"43",43,"=","BREATHE CAROLINA Blackout",1021,4,117,-17,4.006,0.067,58,"121",40,1021,154,4.006
"44",44,"+1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",969,3,86,-25,3.805,0.042,41,"93",41,969,196,3.805
"45",45,"-1","AFROJACK Take Over Control f/Eva Simons",945,-50,-408,11,10.837,-0.58,124,"67",24,2836,435,23.455
"46",46,"=","DRAKE Headlines",750,42,304,10,5.038,0.602,6,"22",46,750,304,5.038
"47",47,"=","BEYONCE Countdown",643,27,164,-8,1.525,0.138,7,"--",47,643,255,1.525
"48",48,"=","WE THE KINGS Say You Like Me",611,5,-2,0,1.291,0.028,33,"--",45,617,320,1.377
"49",49,"=","COLDPLAY Paradise",567,-20,42,-53,2.336,-0.031,8,"9",47,623,250,2.495
"50",50,"=","THE CAB Bad",442,3,6,12,0.85,0.016,5,"--",50,442,83,0.85
