"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
25,"+2","BASTILLE","Pompeii",3336,179,863,92,21.545,0.866,39,"21",25,3336,863,21.545
26,"=","JOHN NEWMAN","Love Me Again",3287,74,314,-1,15.816,0.315,74,"--",24,3287,570,15.816
27,"-2","FALL OUT BOY","Alone Together",3268,40,103,-28,17.515,0.591,120,"78",22,3268,471,17.515
28,"=","ZENDAYA","Replay",3187,97,428,27,12.335,0.299,61,"53",25,3187,463,12.335
29,"=","SARA BAREILLES","Brave",2973,48,312,26,18.005,0.326,107,"42",24,2973,380,18.005
30,"=","FLO RIDA","How I Feel",2155,64,282,9,9.945,0.116,39,"93",30,2155,439,9.945
31,"=","CALVIN HARRIS","Thinking About Yo...",2020,30,180,2,12.751,0.034,46,"212",31,2020,277,12.751
32,"=","KATY PERRY","Dark Horse",1799,196,858,154,17.528,1.846,25,"16",32,1799,858,17.528
33,"+1","NEW POLITICS","Harlem",1511,38,-46,54,5.931,0.167,103,"163",33,1573,285,5.948
34,"-1","ENRIQUE IGLESIAS","Heart Attack",1416,-92,-609,-70,6.513,-0.464,72,"73",23,2696,649,13.314
35,"=","ROBIN THICKE","Feel Good",1328,5,159,0,5.075,-0.01,30,"--",35,1328,544,5.179
36,"=","LUPE FIASCO","Old School Love f...",1313,28,127,3,5.366,0.032,30,"145",34,1313,284,6.015
37,"=","DEMI LOVATO","Neon Lights",1275,45,317,7,9.066,0.099,19,"195",37,1275,367,9.066
38,"=","CHRIS WALLACE","Keep Me Crazy",1192,1,26,-19,2.951,-0.022,104,"--",37,1196,133,3.11
39,"+1","AVICII","Hey Brother",1053,50,386,-2,8.024,0.375,12,"63",39,1053,388,8.024
40,"+2","BRUNO MARS","Young Girls",979,112,740,62,8.174,0.642,4,"--",40,979,740,8.174
41,"=","CHRIS BROWN","Love More f/Nicki...",964,0,50,-10,4.789,0.032,85,"102",39,1132,161,6.171
42,"-3","ARIANA GRANDE","Right There f/Big...",941,-82,-203,-108,2.728,-0.379,45,"202",36,1171,258,5.513
43,"+1","AMERICAN AUTHORS","Best Day Of My Li...",887,44,331,-4,4.145,0.149,8,"34",43,887,335,4.145
44,"-1","THE 1975","Chocolate",871,22,150,8,2.274,0.009,23,"329",42,871,151,2.274
45,"=","MKTO","Classic",808,26,125,-1,1.649,0.085,16,"261",45,808,159,1.649
46,"=","CASH CASH","Take Me Home f/Be...",790,25,95,22,4.429,0.413,30,"369",43,790,160,4.429
47,"=","EMBLEM3","3000 Miles",701,-44,-177,-56,2.31,-0.121,31,"--",41,878,149,2.715
48,"=","JAKE MILLER","Collide",669,17,123,21,1.547,0.046,7,"--",48,669,123,1.547
49,"=","CAMRYN","LoveSick",653,12,101,5,0.911,-0.008,3,"--",49,653,101,0.919
50,"=","MARTIN GARRIX","Animals",643,17,13,14,6.076,0.012,16,"62",47,648,169,6.573
