"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SHAWN MENDES","Stitches",17318,-81,-552,-42,105.368,-0.246,177,"10",1,17999,2130,107.15
2,"=","TAYLOR SWIFT","Wildest Dreams",16159,-326,-1480,-131,100.764,-1.915,80,"14",1,18848,3531,112.715
3,"=","DRAKE","Hotline Bling",15028,141,1475,-11,87.799,1.03,62,"4",3,15028,2377,87.799
4,"+1","ADELE","Hello",13704,455,4323,-269,87.927,4.836,23,"1",4,13704,4705,87.927
5,"-1","THE WEEKND","The Hills",13357,-169,-2164,167,86.313,-1.121,105,"18",2,17451,2705,105.256
6,"=","JUSTIN BIEBER","What Do You Mean?",12226,-260,-2322,75,81.992,-0.968,79,"6",1,18691,5900,114.523
7,"=","ELLIE GOULDING","On My Mind",11478,63,575,-160,64.944,-0.037,59,"16",6,11478,3457,64.981
8,"=","SELENA GOMEZ","Same Old Love",11070,138,1234,-65,64.644,0.474,61,"13",8,11070,1774,64.644
9,"=","ELLE KING","Ex's and Oh's",11013,89,888,-57,63.843,0.244,93,"7",7,11013,1468,63.843
10,"=","ALESSIA CARA","Here",10650,16,603,-139,63.366,-0.659,119,"12",8,10650,1451,64.025
11,"=","X AMBASSADORS","Renegades",9213,-124,-671,-181,44.736,-0.947,97,"37",8,9986,1573,48.866
12,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",8304,88,853,8,43.624,1.205,139,"8",12,8304,1248,43.624
13,"=","JUSTIN BIEBER","Sorry",8174,102,1287,-239,48.67,0.878,24,"2",13,8174,3902,48.67
14,"+1","DEMI LOVATO","Confident",7101,-26,321,-117,35.994,-0.084,45,"44",14,7127,1761,36.223
15,"-1","ONE DIRECTION","Drag Me Down",7021,-374,-2514,-98,38.078,-1.495,107,"23",5,10402,3358,53.211
16,"=","ARIANA GRANDE","Focus",6942,110,1970,-353,39.532,0.339,16,"26",16,6942,5117,39.532
17,"=","R. CITY","Locked Away f/Adam Levine",6425,-97,-1152,170,41.361,-0.811,128,"35",1,17400,2155,103.625
18,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",5900,-178,-1210,-74,41.101,-1.186,146,"88",1,18426,4663,107.401
19,"=","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",5732,-40,158,-204,28.165,-0.188,46,"42",19,5839,1343,28.616
20,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",5210,-364,-2007,-282,34.378,-2.14,112,"48",14,7390,1033,48.997
21,"=","FETTY WAP","679 f/Remy Boyz...",4560,75,424,-12,23.394,0.486,70,"20",21,4560,769,23.394
22,"=","DAYA","Hide Away",4348,86,463,-20,17.23,0.615,91,"39",22,4348,577,17.23
23,"=","ONE DIRECTION","Perfect",3863,102,844,-48,17.763,0.554,28,"17",23,3863,1185,17.763
24,"=","5 SECONDS OF SUMMER","Hey Everybody!",3044,66,276,35,11.618,0.38,35,"545",24,3044,1074,11.618
25,"+2","DNCE","Cake By The Ocean",2697,27,65,-9,10.836,0.286,46,"126",25,2697,578,10.851
26,"=","CONRAD SEWELL","Hold Me Up",2618,-66,-389,-51,12.025,0.025,47,"262",24,3032,1607,17.024
27,"-2","MACKLEMORE & RYAN LEWIS","Downtown",2582,-322,-2919,91,10.654,-1.417,80,"34",8,8714,3957,42.27
28,"=","THE CHAINSMOKERS","Roses f/Rozes",2274,55,450,62,9.692,0.095,49,"45",28,2274,450,9.692
29,"+3","GWEN STEFANI","Used To Love You",2063,176,775,140,6.987,0.703,17,"101",29,2063,775,6.987
30,"=","DEMI LOVATO","Cool For The Summer",2011,-73,-482,-24,12.048,-0.484,137,"236",2,14976,4704,81.953
31,"=","AUDIEN","Something Better f/Lady A.",1987,3,-72,6,6.472,-0.038,58,"132",30,2067,402,7.381
32,"-3","JESS GLYNNE","Hold My Hand",1972,-130,-587,-103,8.276,-0.659,128,"84",25,2619,276,12.036
33,"=","FALL OUT BOY","Irresistible f/Demi Lovato",1785,129,480,80,7.642,0.462,18,"237",33,1785,539,7.642
34,"=","HALSEY","New Americana",1463,15,283,-32,4.917,0.061,49,"157",34,1463,315,4.917
35,"=","NICO & VINZ","That's How You Know f/B. Rexha",1400,12,14,22,3.235,0.138,88,"389",33,1418,160,3.235
36,"+6","THE WEEKND","In The Night",1275,303,1079,285,13.354,2.429,3,"260",36,1275,1079,13.354
37,"=","NELLY","The Fix f/Jeremih",1216,45,307,-9,5.296,0.239,29,"62",37,1216,316,5.296
38,"=","PENTATONIX","Can't  Sleep Love",1173,10,56,23,3.653,-0.048,38,"--",37,1173,266,4.136
39,"+1","SHAGGY","Only Love f/Pitbull",1168,79,126,95,5.044,0.396,47,"469",38,1168,233,5.133
40,"-1","FLO RIDA","My House",1145,29,170,-10,2.874,0.131,27,"51",38,1145,223,2.874
41,"-5","HAILEE STEINFELD","Love Myself",1093,-102,-750,85,5.36,-0.863,96,"91",13,7032,2308,35.026
42,"-1","CHRIS BROWN","Zero",1060,35,155,13,3.83,0.001,19,"248",41,1060,374,3.975
43,"+1","SIA","Alive",948,7,-61,-35,2.352,0.216,40,"80",41,1001,408,2.978
44,"+2","CHARLIE PUTH","One Call Away",933,41,439,4,4.46,0.683,6,"190",44,933,439,4.46
45,"=","NICK JONAS","Levels",919,-19,-665,231,3.611,-0.165,84,"94",13,6960,1791,33.449
46,"-3","TOVE LO","Moments",914,-27,15,-50,2.867,-0.134,26,"559",43,956,408,3.05
47,"=","TORI KELLY","Hollow",886,33,405,-57,2.713,0.089,7,"492",46,886,501,2.713
48,"=","NICKY JAM","El Perdon",787,-33,-278,42,9.887,-0.512,81,"322",30,1919,278,19.076
49,"=","RACHEL PLATTEN","Stand By You",775,-1,95,-20,2.883,0.004,16,"57",46,776,124,2.883
50,"=","ANDY GRAMMER","Good To Be Alive (Hallelujah)",753,21,38,4,1.652,0.021,33,"114",45,753,86,1.662
