"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ELLIE GOULDING","Lights",12951,"-120",-881,"+21",98.985,"-0.465",194,"17",1,13999,1482,101.262
"2",2,"=","KATY PERRY","Wide Awake",12935,"-122",-672,"+0",88.772,"-0.988",92,"15",1,14124,2824,100.029
"3",3,"=","DAVID GUETTA","Titanium f/Sia",11200,"-25",231,"-165",75.505,"-0.566",136,"20",3,11268,1091,79.723
"4",4,"=","DEMI LOVATO","Give Your Heart A Br...",10530,"+155",1232,"-15",73.177,"+1.199",175,"27",4,10530,1250,73.177
"5",5,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",9361,"-19",12,"-108",58.457,"-0.882",116,"33",5,9398,1254,61.384
"6",6,"+1","FLO RIDA","Whistle",9200,"+214",1104,"+171",62.744,"+1.056",78,"2",6,9200,1412,62.744
"7",7,"-1","MAROON 5","Payphone f/Wiz Khali...",9020,"-188",-891,"-62",66.678,"-1.156",128,"30",1,14353,3415,107.136
"8",8,"=","PINK","Blow Me (One Last Ki...",8741,"+126",649,"+3",57.873,"+1.244",49,"14",8,8741,2737,57.873
"9",9,"=","RIHANNA","Where Have You Been",8444,"-50",-1559,"+259",67.626,"-0.453",129,"45",2,12963,1884,95.69
"10",10,"=","CHER LLOYD","Want U Back",7965,"+99",565,"+101",45.413,"+0.329",102,"8",10,7965,1103,45.413
"11",11,"=","NEON TREES","Everybody Talks",7583,"+170",1435,"-87",49.335,"+1.786",135,"10",11,7583,1632,49.335
"12",12,"=","OWL CITY & CARLY RAE...","Good Time",6976,"+77",447,"+23",45.064,"+0.580",57,"6",12,6976,1961,45.064
"13",13,"+1","JUSTIN BIEBER","As Long As You Love ...",6128,"+194",1300,"+37",40.25,"+1.174",48,"5",13,6128,1300,40.25
"14",14,"-1","USHER","Scream",5805,"-146",-1836,"+163",42.486,"-1.517",118,"44",6,9627,2323,68.266
"15",15,"=","MAROON 5","One More Night",5568,"+168",1169,"+36",35.652,"+1.515",35,"3",15,5568,1236,35.652
"16",16,"+1","FUN.","Some Nights",4730,"+133",1047,"+12",29.967,"+1.170",73,"4",16,4730,1097,29.967
"17",17,"+1","THE WANTED","Chasing The Sun",4598,"+17",-40,"+43",26.096,"-0.119",110,"52",16,4729,656,26.67
"18",18,"+2","NICKI MINAJ","Pound The Alarm",4314,"+81",641,"+2",28.527,"+0.322",37,"12",18,4314,1036,28.527
"19",19,"=","NO DOUBT","Settle Down",4230,"-13",232,"-74",23.028,"-0.083",35,"70",19,4243,1467,23.29
"20",20,"-4","TAYLOR SWIFT","We Are Never Ever Ge...",4117,"-746",2379,"-2213",32.093,"-8.553",8,"1",16,4863,4592,40.646
"21",21,"=","ALEX CLARE","Too Close",3531,"+148",750,"+85",27.124,"+1.822",85,"11",21,3531,750,27.124
"22",22,"=","JASON MRAZ","I Won't Give Up",3361,"+48",381,"-15",20.908,"+0.207",129,"18",21,3361,443,20.908
"23",23,"=","KELLY CLARKSON","Dark Side",3205,"+26",80,"+30",16.633,"-0.192",74,"38",20,3205,493,18.412
"24",24,"=","GROUPLOVE","Tongue Tied",2473,"-80",-398,"-27",14.424,"-0.232",120,"53",20,2955,433,18.208
"25",25,"=","CHRIS BROWN","Don't Wake Me Up",2367,"+69",652,"-1",19.384,"+0.844",66,"28",25,2367,653,19.384
"26",26,"=","OLLY MURS","Heart Skips A Beat",1790,"+44",340,"+29",9.482,"+0.229",40,"126",26,1790,343,9.482
"27",27,"=","KARMIN","Hello",1741,"+114",843,"+39",7.261,"+0.464",15,"260",27,1741,843,7.261
"28",28,"+2","DAVID GUETTA","I Can Only Imagine f...",1387,"+87",469,"+52",9.725,"+0.488",24,"132",28,1387,469,9.725
"29",29,"=","LINKIN PARK","Burn It Down",1341,"+29",148,"+29",5.239,"+0.068",77,"73",29,1341,217,5.239
"30",30,"-2","OUTASIGHT","Now Or Never",1324,"-165",-851,"-136",7.031,"-0.642",104,"--",25,2249,320,12.293
"31",31,"=","NE-YO","Let Me Love You",1256,"+92",417,"+16",10.823,"+0.607",13,"82",31,1256,452,10.823
"32",32,"=","TRAIN","50 Ways To Say Goodb...",1218,"+80",552,"+20",5.069,"+0.458",18,"22",32,1218,552,5.069
"33",33,"=","PITBULL","Get It Started f/Sha...",1107,"+31",179,"+47",4.779,"+0.136",38,"209",32,1107,277,4.779
"34",34,"=","MATCHBOX TWENTY","She's So Mean",1003,"+12",-3,"-14",4.415,"+0.001",66,"35",33,1064,574,4.672
"35",35,"+1","CONOR MAYNARD","Vegas Girl",954,"+36",139,"+17",3.492,"+0.139",25,"--",35,954,205,3.492
"36",36,"-1","ONE DIRECTION","One Thing",891,"-44",-995,"+108",5.003,"-0.262",108,"60",13,5433,975,29.694
"37",37,"=","BIG TIME RUSH","Windows Down",866,"+10",152,"-15",2.99,"+0.051",22,"156",37,866,253,2.99
"38",38,"=","K'NAAN","Hurt Me Tomorrow",782,"-22",-77,"+19",2.724,"-0.073",67,"196",36,997,308,3.679
"39",39,"+1","PHILLIP PHILLIPS","Home",751,"+47",42,"+22",3.022,"+0.242",42,"7",39,751,311,4.752
"40",40,"-1","MARINA AND THE DIAMO...","Primadonna",742,"+21",64,"+23",2.282,"+0.141",45,"256",39,742,93,2.411
"41",41,"=","AFROJACK & SHERMANOL...","Can't Stop Me",653,"+1",4,"-15",9.006,"-0.104",48,"--",40,659,101,9.11
"42",42,"=","TREY SONGZ","Heart Attack",597,"+9",24,"+4",2.477,"-0.017",21,"87",42,597,139,2.509
"43",43,"=","CHRIS WALLACE","Remember When (Push ...",575,"+14",40,"-5",1.817,"+0.007",10,"--",43,575,107,1.817
"44",44,"=","AUSTIN MAHONE","Say Somethin",567,"+18",79,"+9",2.64,"+0.041",19,"--",44,567,183,2.64
"45",45,"+1","WIZ KHALIFA","Work Hard, Play Hard",535,"-6",29,"-29",2.245,"-0.024",35,"43",45,541,93,2.328
"46",46,"-1","CA$H OUT","Cashin' Out",528,"-16",-92,"+8",1.922,"+0.047",33,"71",39,728,137,2.21
"47",47,"=","ED SHEERAN","The A Team",485,"+24",122,"+7",2.264,"+0.120",3,"78",47,485,130,2.264
"48",48,"=","TREY SONGZ","2 Reasons f/T.I.",466,"+12",101,"-21",2.869,"+0.108",3,"99",48,466,149,2.869
"49",49,"=","CHRIS RENE","Trouble",376,"-7",-95,"+6",0.705,"-0.006",23,"--",45,484,124,0.939
"50",50,"--","ZEDD","Spectrum f/Matthew K...",341,"--",175,"--",1.562,"--",1,"--",50,341,175,1.562
