"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",14108,"+19",561,"-9",93.336,"+0.357",89,"4",1,14108,1893,93.336
"2",2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",11901,"+71",1212,"-196",72.756,"+0.896",99,"6",2,11901,1685,72.756
"3",3,"=","ADELE Someone Like You",11893,"+204",2468,"-140",82.309,"+1.416",60,"1",3,11893,2614,82.309
"4",4,"=","FOSTER THE PEOPLE Pumped Up Kicks",11613,"+139",1255,"+14",66.241,"+0.142",84,"3",3,11613,1356,66.241
"5",5,"=","BAD MEETS EVIL Lighters f/Bruno Mars",9743,"-166",-939,"-20",61.719,"-0.088",102,"33",2,11835,1599,78.403
"6",6,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",9631,"+163",1055,"+82",61.342,"+0.540",114,"11",6,9631,1055,61.342
"7",7,"+1","LMFAO Party Rock Anthem",7912,"-31",-289,"+25",51.971,"-0.152",148,"10",1,14043,1859,94.193
"8",8,"-1","BRITNEY SPEARS I Wanna Go",7825,"-122",-1066,"+172",50.285,"-0.473",114,"65",1,12853,1768,82.422
"9",9,"=","LADY GAGA You And I",7601,"+82",415,"+111",43.591,"+0.388",58,"12",9,7601,1553,43.591
"10",10,"=","KATY PERRY Last Friday Night (T.G.I.F.)",7239,"-196",-1025,"-50",39.176,"-1.184",131,"59",1,14935,2322,96.531
"11",11,"+1","DAVID GUETTA Without You f/Usher",7072,"+69",1125,"-139",43.774,"+0.414",40,"7",11,7072,1586,43.774
"12",12,"-1","PITBULL Give Me Everything f/Ne-Yo",7028,"-73",-201,"+3",46.249,"-0.490",148,"47",1,14233,1811,95.596
"13",13,"=","DEV In The Dark",6998,"+46",684,"-43",47.254,"+0.371",69,"17",13,6998,1224,47.254
"14",14,"=","NICKI MINAJ Super Bass",6919,"-32",-974,"+162",47.859,"-0.561",148,"32",3,12009,1188,73.23
"15",15,"=","RIHANNA Cheers (Drink To That)",6369,"-255",-1309,"-98",31.558,"-0.836",70,"13",10,8085,1594,43.942
"16",16,"=","JASON DERULO It Girl",5158,"+77",518,"+19",25.741,"+0.548",49,"14",16,5158,1048,25.741
"17",17,"=","LMFAO Sexy And I Know It",4986,"+154",1378,"-5",30.51,"+0.741",40,"2",17,4986,1530,30.51
"18",18,"=","KELLY CLARKSON Mr. Know It All",4365,"+22",586,"-67",23.33,"+0.100",32,"25",18,4365,1093,23.33
"19",19,"=","ALEXANDRA STAN Mr. Saxobeat",4320,"+69",673,"+44",36.033,"+0.597",74,"31",19,4320,673,36.033
"20",20,"=","THE SCRIPT Nothing",4100,"+40",324,"-7",19.596,"+0.075",68,"37",18,4100,722,19.596
"21",21,"=","LIL WAYNE How To Love",3199,"-79",-241,"-42",21.521,"-0.740",123,"28",9,8047,1328,45.275
"22",22,"=","ANDY GRAMMER Keep Your Head Up",3004,"-2",99,"-51",12.119,"+0.143",102,"97",22,3006,355,12.119
"23",23,"+1","RIHANNA We Found Love f/Calvin Harris",2861,"+338",1879,"+88",23.956,"+1.218",11,"5",23,2861,1879,23.956
"24",24,"-1","NEW BOYZ Better With The Lights Off",2738,"+38",349,"-1",10.311,"+0.251",62,"40",23,2738,423,10.311
"25",25,"=","AFROJACK Take Over Control f/Eva Simons",1981,"-64",-553,"-7",18.124,"-0.129",108,"68",24,2836,435,23.455
"26",26,"=","PATRICK STUMP This City f/Lupe Fiasco",1925,"-11",252,"-69",8.394,"-0.044",39,"134",26,1936,386,8.538
"27",27,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",1747,"+53",244,"+29",7.947,"+0.216",44,"41",27,1747,306,7.947
"28",28,"-1","IYAZ Pretty Girls",1554,"-179",-1452,"+33",6.56,"-0.695",123,"75",17,4770,659,22.767
"29",29,"+1","NICKI MINAJ Fly f/Rihanna",1542,"+41",549,"-35",7.033,"+0.270",18,"62",29,1542,643,7.033
"30",30,"+1","LLOYD Dedication To My Ex...",1538,"+40",315,"+14",5.733,"+0.041",33,"147",30,1538,315,5.733
"31",31,"-2","THE BAND PERRY If I Die Young",1463,"-42",-197,"+68",10.063,"-0.100",148,"39",11,6052,768,32.555
"32",32,"=","BRITNEY SPEARS Criminal",1430,"+68",515,"-6",7.246,"+0.199",15,"307",32,1430,596,7.246
"33",33,"=","GAVIN DEGRAW Not Over You",1300,"+8",209,"-30",4.688,"+0.051",42,"55",33,1300,310,4.688
"34",34,"=","MATT NATHANSON Faster",1262,"+0",10,"+2",4.59,"+0.006",86,"118",32,1277,166,4.717
"35",35,"=","KELLY ROWLAND Motivation f/Lil Wayne",1093,"-91",-999,"+122",6.15,"-0.215",93,"80",21,2998,415,15.279
"36",36,"=","JESSIE J Domino",1075,"+4",245,"-60",4.461,"+0.071",20,"165",36,1075,335,4.461
"37",37,"=","WIZ KHALIFA No Sleep",1031,"-23",-46,"-19",3.553,"-0.081",53,"92",34,1093,246,3.907
"38",38,"=","DEMI LOVATO Skyscraper",1027,"-3",-61,"-6",6.463,"-0.336",55,"53",35,1122,194,7.038
"39",39,"=","FLO RIDA Good Feeling",999,"+44",419,"-16",5,"+0.114",11,"74",39,999,445,5
"40",40,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",929,"+58",356,"+6",2.064,"+0.097",10,"477",40,929,446,2.064
"41",41,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",786,"+7",135,"-6",2.893,"-0.168",25,"85",41,786,196,3.118
"42",42,"+1","BREATHE CAROLINA Blackout",765,"+29",136,"+21",2.173,"+0.155",42,"255",40,765,136,2.173
"43",43,"+1","HOT CHELLE RAE I Like It Like That f/New...",720,"+41",396,"-11",2.101,"+0.218",6,"24",43,720,407,2.101
"44",44,"-2","DJ KHALED I'm On One f/Drake, Rick Ross",715,"-46",-337,"-2",7.851,"-0.350",50,"76",32,1238,297,10.079
"45",45,"+1","NICKELBACK When We Stand Together",695,"+52",433,"-24",2.524,"+0.131",4,"73",45,695,457,2.524
"46",46,"-1","LADY ANTEBELLUM Just A Kiss",691,"+17",110,"-23",2.803,"+0.043",15,"29",44,691,235,2.803
"47",47,"+2","BRUNO MARS It Will Rain",628,"+131",517,"+86",5.539,"+0.815",3,"56",47,628,517,5.539
"48",48,"-1","ENRIQUE IGLESIAS I Like How It Feels",565,"+42",254,"+9",3.528,"+0.101",4,"38",47,565,254,3.528
"49",49,"-1","WE THE KINGS Say You Like Me",513,"+14",23,"+9",1.136,"+0.022",17,"--",45,513,320,1.136
"50",50,"--","JENNIFER LOPEZ Papi",435,"--",244,"--",2.327,"--",1,"107",50,435,244,2.327
