"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","EMINEM","The Monster f/Rih...",16414,346,1001,178,117.022,4.547,72,"7/57",1,16414,2904,117.022
"2",2,"=","ONEREPUBLIC","Counting Stars",16083,352,1000,158,112.255,4.134,89,"4",2,16083,2609,112.255
"3",3,"=","PITBULL","Timber f/Ke$ha",15880,485,1291,347,105.1,4.735,87,"2",3,15880,2001,105.1
"4",4,"=","IMAGINE DRAGONS","Demons",12466,-37,-705,-183,81.899,0.733,130,"15",1,14595,1982,96.313
"5",5,"=","ELLIE GOULDING","Burn",10087,406,1512,259,74.563,4.132,95,"14",5,10087,1512,74.563
"6",6,"=","ZEDD","Stay The Night f/...",9854,185,643,30,64.445,1.98,102,"42",5,9854,1238,64.445
"7",7,"=","LADY GAGA","Do What U Want f/...",9640,257,1314,120,56.77,1.558,72,"35",7,9640,1408,56.77
"8",8,"=","AVICII","Wake Me Up",9196,-12,-469,-93,72.043,0.965,166,"16",1,17010,2103,116.977
"9",9,"=","ONE DIRECTION","Story Of My Life",8811,248,942,61,54.674,2.239,71,"9",9,8811,1292,54.674
"10",10,"=","PASSENGER","Let Her Go",8729,216,803,79,48.857,1.383,102,"5",9,8729,1223,48.857
"11",11,"=","NEIGHBOURHOOD","Sweater Weather",8300,81,345,-18,45.553,0.663,194,"20",7,8300,869,45.553
"12",12,"+1","KATY PERRY","Dark Horse",7083,366,2121,114,48.369,3.171,48,"1",12,7083,2121,48.369
"13",13,"-1","MACKLEMORE & RYAN...","White Walls f/ScH...",7036,120,509,55,37.735,0.726,117,"22",12,7036,764,37.735
"14",14,"+1","LORDE","Team",6853,232,1064,88,45.293,1.902,47,"8",14,6853,1348,45.293
"15",15,"+2","A GREAT BIG WORLD","Say Something w/C...",6599,277,1091,140,42.825,2.056,48,"3/75",15,6599,1506,42.825
"16",16,"-2","LORDE","Royals",6518,-123,-352,-196,43.431,-0.565,150,"11",1,16495,2817,112.509
"17",17,"-1","MILEY CYRUS","Wrecking Ball",6411,-204,-256,-244,40.13,-1.367,120,"21",1,15459,2954,107.57
"18",18,"=","DRAKE","Hold On We're Goi...",5458,-16,-177,-33,35.256,-0.27,151,"45",4,11961,1610,74.25
"19",19,"=","BASTILLE","Pompeii",5383,172,851,65,33.844,2.097,62,"6",18,5383,1030,33.844
"20",20,"=","JOHN NEWMAN","Love Me Again",4292,23,410,-99,20.335,0.898,97,"28",20,4292,570,20.335
"21",21,"=","BEYONCE","XO",3726,245,1285,101,24.959,1.906,20,"61",21,3726,1464,24.959
"22",22,"=","BRUNO MARS","Young Girls",3424,148,800,-9,21.038,1.227,27,"175",22,3424,816,21.038
"23",23,"=","ZENDAYA","Replay",3099,15,18,27,10.102,-0.094,84,"24",23,3347,472,12.61
"24",24,"+1","SARA BAREILLES","Brave",2909,44,-3,50,17.402,-0.103,130,"12",24,3095,380,19.453
