"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL","Timber f/Ke$ha",16840,"-61",435,"-287",117.316,"-0.462",98,"3",1,16901,2001,117.778
2,"=","ONEREPUBLIC","Counting Stars",16125,"-43",-400,"-157",111.012,"-0.215",100,"5",1,16524,2609,113.696
3,"=","EMINEM","The Monster f/Rih...",15716,"+13",-492,"+109",109.295,"-0.682",83,"11/51",1,16414,2904,117.022
4,"=","ELLIE GOULDING","Burn",12133,"+155",1479,"-69",85.15,"+1.273",106,"14",4,12133,1574,85.15
5,"=","KATY PERRY","Dark Horse",10292,"+184",2017,"-81",72.242,"+1.240",59,"1",5,10292,2297,72.242
6,"=","ZEDD","Stay The Night f/...",10105,"+22",31,"-132",64.36,"+0.371",113,"39",5,10105,1238,64.445
7,"+1","ONE DIRECTION","Story Of My Life",10075,"+160",805,"+75",70.066,"+1.492",82,"12",7,10075,1292,70.066
8,"-1","LADY GAGA","Do What U Want f/...",9976,"+15",143,"-107",56.625,"-0.680",83,"36",7,9976,1408,60.79
9,"+1","PASSENGER","Let Her Go",9385,"+72",302,"-132",57.631,"+0.738",113,"10",9,9385,1223,57.631
10,"-1","IMAGINE DRAGONS","Demons",9137,"-251",-2287,"-86",58.16,"-1.340",141,"15",1,14595,1982,96.313
11,"=","LORDE","Team",8218,"+161",945,"+17",56.552,"+0.812",58,"9",11,8218,1348,56.552
12,"=","A GREAT BIG WORLD","Say Something w/C...",7988,"+87",865,"-134",52.793,"+0.196",59,"4/65",12,7988,1506,52.793
13,"+2","MACKLEMORE & RYAN...","White Walls f/ScH...",7100,"-84",-159,"-232",37.508,"-0.556",128,"24",12,7258,764,39.457
14,"+2","BASTILLE","Pompeii",6434,"+65",718,"-124",39.563,"+0.617",73,"8",14,6434,1030,39.563
15,"+2","JOHN NEWMAN","Love Me Again",5132,"+88",603,"-94",28.495,"+0.557",108,"28",15,5132,697,28.495
16,"+2","BEYONCE","XO",4740,"-16",437,"-225",28.578,"+0.030",31,"56",16,4756,1464,28.578
