"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","NICK JONAS","Jealous",15987,-59,16,-83,97.725,-0.388,132,"17",1,16139,1846,98.442
"2",2,"+1","MARK RONSON","Uptown Funk f/Bruno Mars",15658,257,2631,-295,106.513,1.979,72,"1",2,15658,3126,106.513
"3",3,"-1","TAYLOR SWIFT","Blank Space",15572,-139,-1607,47,106.967,-0.866,85,"4",1,18014,3248,118.647
"4",4,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",14691,-336,-936,-441,80.929,-2.206,106,"34",3,15619,1751,93.102
"5",5,"=","SAM SMITH","I'm Not The Only One",14613,22,39,-26,89.158,-0.08,118,"14",4,14631,2111,89.238
"6",6,"=","HOZIER","Take Me To Church",13514,69,1155,-219,85.3,0.629,100,"5",5,13514,2004,85.3
"7",7,"=","SELENA GOMEZ","The Heart Wants What It Wants",10522,59,91,40,67.628,0.783,76,"21",7,10523,2058,67.628
"8",8,"=","ED SHEERAN","Thinking Out Loud",10395,261,2455,-228,71.387,1.711,45,"2",8,10395,3319,71.387
"9",9,"=","MEGHAN TRAINOR","Lips Are Movin",10124,103,640,-24,61.709,1.16,93,"8",8,10124,1423,61.709
"10",10,"+1","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",7660,-62,26,-259,41.416,-0.757,44,"40",10,7777,2403,48.466
"11",11,"-1","MAROON 5","Animals",7565,-260,-2264,169,48.058,-1.702,120,"29",1,17381,3186,114.705
"12",12,"=","ALESSO","Heroes",6964,-13,46,-55,40.022,-0.669,135,"35",12,7022,896,44.035
"13",13,"=","ELLA HENDERSON","Ghost",6045,47,415,-87,27.179,0.263,132,"10",13,6045,1207,27.179
"14",14,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",6038,91,907,-68,39.709,0.063,80,"42",14,6038,1413,39.72
"15",15,"=","FALL OUT BOY","Centuries",5969,69,578,-55,30.851,0.638,126,"6",15,5969,756,30.851
"16",16,"+1","PITBULL","Time Of Our Lives f/Ne-Yo",5800,99,1084,-45,33.159,0.599,54,"25",16,5800,1390,33.159
"17",17,"+1","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5524,75,730,-70,31.09,0.127,48,"48",17,5524,1306,31.09
"18",18,"-2","CALVIN HARRIS","Blame f/John Newman",5522,-207,-2282,206,44.244,-1.108,135,"94",3,13993,1988,88.09
"19",19,"=","ONEREPUBLIC","I Lived",4985,43,361,-53,22.458,0.136,68,"16",19,4985,1083,22.458
"20",20,"=","FIFTH HARMONY","Sledgehammer",4616,24,59,-38,19.8,0.059,67,"30",19,4618,800,20.247
"21",21,"=","ONE DIRECTION","Night Changes",4293,73,195,101,19.417,0.321,67,"38",19,4293,1221,19.417
"22",22,"=","TAYLOR SWIFT","Style",3530,241,1980,-13,26.049,0.903,16,"13",22,3530,1993,26.049
"23",23,"+1","CALVIN HARRIS","Outside f/Ellie Goulding",3197,129,928,55,18.39,0.809,32,"67",23,3197,1280,18.39
"24",24,"-1","I LOVE MAKONNEN","Tuesday f/Drake",3148,33,416,-62,12.629,0.176,62,"60",22,3148,633,12.629
"25",25,"=","USHER","I Don't Mind f/Juicy J",2419,20,497,-93,16.939,0.158,45,"18",25,2419,721,16.939
"26",26,"=","MAROON 5","Sugar",2389,267,1803,88,16.599,1.534,10,"3",26,2389,1803,16.599
"27",27,"=","ELLIE GOULDING","Love Me Like You Do",2256,159,1434,-62,12.702,0.767,11,"12",27,2256,1496,12.702
"28",28,"=","HOODIE ALLEN","All About It f/Ed Sheeran",2082,-5,-76,-9,8.382,-0.059,58,"31",26,2158,444,9.662
"29",29,"=","VANCE JOY","Riptide",2054,20,147,5,9.546,0.16,85,"32",27,2054,255,9.546
"30",30,"=","5 SECONDS OF SUMMER","What I Like About You",1993,38,214,10,6.693,0.289,42,"498",28,1993,400,6.693
"31",31,"=","BIG SEAN","I Don't F**k With You f/E-40",1907,-5,-95,6,10.575,0.081,73,"238",27,2022,340,10.884
"32",32,"+3","NE-YO","She Knows f/Juicy J",1509,72,585,9,6.525,0.25,24,"66",32,1509,585,6.525
"33",33,"-1","BECKY G","Can't Stop Dancin'",1506,9,150,-18,5.168,0.047,57,"134",32,1506,431,5.176
"34",34,"-1","IGGY AZALEA","Beg For It f/MØ",1387,-77,-1354,338,8.39,-0.175,89,"92",11,7303,2920,38.689
"35",35,"-1","MILKY CHANCE","Stolen Dance",1383,-68,-404,-40,7.963,-0.414,88,"51",30,1959,256,11.849
"36",36,"=","KELLY CLARKSON","Heartbeat Song",1267,154,987,70,5.709,0.471,7,"43",36,1267,1093,6.012
"37",37,"+1","NATALIE LA ROSE","Somebody f/Jeremih",947,26,289,-27,7.36,0.263,17,"127",37,947,335,7.36
"38",38,"-1","NICO & VINZ","In Your Arms",907,-151,-938,20,3.914,-0.335,119,"254",20,3920,1121,18.903
"39",39,"=","PRIORY","Weekend",835,17,85,10,2.083,0.044,53,"830",39,835,156,2.113
"40",40,"+1","NICK JONAS","Chains",748,58,330,33,2.799,0.391,10,"186",40,748,401,2.799
"41",41,"+2","TOVE LO","Talking Body",711,48,388,17,5.043,0.134,6,"187",41,711,388,5.043
"42",42,"-2","EDEN XO","Too Cool To Dance",658,-124,-695,-36,2.065,-0.236,80,"1378",31,1936,410,6.7
"43",43,"-1","DAVID GUETTA","Dangerous f/Sam Martin",625,-63,-664,12,4.022,-0.31,107,"135",22,3486,1540,19.376
"44",44,"=","JESSIE J","Masterpiece",509,24,167,-4,1.579,0.063,8,"280",44,509,251,1.579
"45",45,"=","IMAGINE DRAGONS","I Bet My Life",428,3,-80,-1,1.492,0.055,16,"47",45,516,181,1.761
"46",46,"=","FLO RIDA","GDFR f/Sage The Gemini",414,18,86,20,0.884,0.067,12,"24",46,414,86,0.884
"47",47,"=","AVICII","The Nights",370,7,144,-26,1.016,0.032,3,"200",47,370,189,1.016
"48",48,"=","CASH CASH","Surrender",358,13,92,6,0.747,0.017,3,"801",48,358,100,0.747
"49",49,"+1","NICKI MINAJ","Truffle Butter f/Drake...",348,15,144,4,2.708,0.198,3,"--",49,348,146,2.708
"50",50,"-1","SHEPPARD","Geronimo",347,9,57,1,0.989,0.067,3,"77",49,347,57,0.989
