"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"34",34,"=","THE BAND PERRY If I Die Young",1295,2,-168,44,9.793,-0.078,155,"39",11,6052,768,32.555
"35",35,"+1","JESSIE J Domino",1204,33,129,29,5.353,0.095,27,"94",35,1204,335,5.353
"36",36,"-1","NICOLE SCHERZINGER Don't Hold Your Breat...",1187,14,258,-44,3.07,0.079,17,"241",35,1187,446,3.07
"37",37,"=","MATT NATHANSON Faster",1067,-96,-195,-96,3.946,-0.246,93,"124",32,1277,166,4.717
"38",38,"+2","LADY ANTEBELLUM Just A Kiss",953,39,262,22,3.795,0.156,22,"30",38,953,262,3.795
"39",39,"=","HOT CHELLE RAE I Like It Like That f/New...",947,17,227,-24,3.209,0.014,13,"44",39,947,407,3.209
"40",40,"-2","DEMI LOVATO Skyscraper",927,-43,-100,-40,5.061,-0.215,62,"51",35,1122,194,7.038
"41",41,"=","NICKELBACK When We Stand Together",907,18,212,-34,3.313,0.06,11,"83",40,907,457,3.313
"42",42,"+3","KATY PERRY The One That Got Away",875,135,480,71,5.029,0.568,6,"274",42,875,480,5.029
"43",43,"=","ENRIQUE IGLESIAS I Like How It Feels",870,30,305,-12,4.96,0.251,11,"140",43,870,317,4.96
"44",44,"-2","BREATHE CAROLINA Blackout",851,8,86,-21,2.458,-0.004,49,"148",40,851,136,2.462
"45",45,"-1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",836,13,49,5,3.009,0.026,32,"85",41,836,196,3.118
"46",46,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",684,37,263,-7,7.816,0.343,5,"15",46,684,271,7.816
"47",47,"+1","JENNIFER LOPEZ Papi",682,58,247,36,3.148,0.064,5,"97",47,682,247,3.148
"48",48,"-2","WIZ KHALIFA No Sleep",664,-67,-367,-44,2.348,-0.166,60,"117",34,1093,246,3.907
"49",49,"+1","WE THE KINGS Say You Like Me",602,6,89,-8,1.377,0.005,24,"--",45,602,320,1.377
"50",50,"-1","IYAZ Pretty Girls",531,-76,-1023,103,2.546,-0.23,130,"88",17,4770,659,22.767
