"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13941,"+48",479,"-135",93.997,"+0.356",71,"3",1,13941,2184,93.997
2,"=","DAVID GUETTA Without You f/Usher",13146,"-59",-222,"-46",79.634,"-1.399",100,"10",1,13428,1586,84.476
3,"=","LMFAO Sexy And I Know It",11849,"+56",305,"-75",73.952,"+0.358",100,"1",3,11849,1530,74.146
4,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",11051,"+31",-283,"+305",69.733,"-0.276",159,"13",1,13951,1685,86.013
5,"=","KATY PERRY The One That Got Away",9582,"+185",1197,"+114",61.574,"+1.228",59,"8",5,9582,1631,61.574
6,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",9145,"-76",-913,"+33",59.811,"-1.211",149,"6",1,14127,1893,93.336
7,"=","BRUNO MARS It Will Rain",9050,"+135",839,"+105",53.034,"+1.281",63,"2",7,9050,1337,53.034
8,"+2","FLO RIDA Good Feeling",8459,"+120",803,"+12",54.16,"+0.980",71,"4",8,8459,1207,54.16
9,"-1","ADELE Someone Like You",8449,"-180",-1044,"+15",58.49,"-1.166",120,"7",2,13563,2614,91.686
10,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",8217,"-202",-1248,"-106",51.115,"-0.310",174,"30",4,11548,1097,70.438
11,"=","KELLY CLARKSON Mr. Know It All",6313,"+26",159,"+40",33.333,"-0.030",92,"33",11,6313,1093,33.363
12,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",5431,"+9",297,"-91",30.243,"-0.197",58,"9",12,5431,1264,30.44
13,"-1","DEV In The Dark",5274,"-225",-979,"-163",39.662,"-1.122",129,"64",8,8037,1224,51.486
14,"=","FOSTER THE PEOPLE Pumped Up Kicks",5149,"-87",-631,"+8",28.289,"-0.512",144,"14",3,12112,1356,70.246
15,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",4962,"+131",439,"+112",26.05,"+1.044",104,"39",15,4962,636,26.05
16,"+1","NICKI MINAJ Fly f/Rihanna",4819,"-3",-147,"+26",25.147,"-0.139",78,"44",15,4998,987,27.303
17,"-2","JASON DERULO It Girl",4660,"-255",-1575,"-172",20.289,"-1.264",109,"37",10,6647,1048,29.647
18,"=","LADY GAGA Marry The Night",4472,"+100",744,"-58",25.082,"+0.607",26,"18",18,4472,1570,25.082
19,"=","GAVIN DEGRAW Not Over You",3839,"+90",511,"+1",18.319,"+0.190",102,"29",19,3839,545,18.319
20,"+2","RIHANNA You Da One",3586,"+290",782,"+210",21.584,"+1.790",24,"19",20,3586,3394,36.963
