"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5","One More Night",15352,-40,50,-69,118.178,-0.168,114,"5",1,15401,1593,119.954
"2",2,"+1","FUN.","Some Nights",13186,-24,602,-109,90.251,-0.59,152,"8",2,13210,1295,90.841
"3",3,"-1","TAYLOR SWIFT","We Are Never Ever Ge...",13147,-173,-358,-238,89.441,-0.649,87,"11",2,13523,4592,90.881
"4",4,"+1","ALEX CLARE","Too Close",11780,97,398,43,79.232,-1.57,164,"23",4,11780,1328,81.998
"5",5,"-1","JUSTIN BIEBER","As Long As You Love ...",11702,-336,-1533,-231,85.235,-2.461,127,"26",2,13498,1300,100.233
"6",6,"+1","KE$HA","Die Young",10430,212,1023,81,75.709,1.527,45,"4",6,10430,3842,75.709
"7",7,"-1","CHRIS BROWN","Don't Wake Me Up",10352,-24,178,-87,75.301,0.03,145,"27",6,10376,1456,75.301
"8",8,"=","NE-YO","Let Me Love You",9458,183,1261,38,81.114,1.03,92,"17",8,9458,1261,81.114
"9",9,"=","RIHANNA","Diamonds",8887,92,880,-67,70.89,0.21,44,"3",9,8887,2812,70.89
"10",10,"+1","BRUNO MARS","Locked Out Of Heaven",7833,180,966,44,59.042,1.351,39,"2",10,7833,2790,59.042
"11",11,"-1","PINK","Blow Me (One Last Ki...",7525,-142,-1108,-44,56.604,-0.632,128,"60",1,12762,2737,90.315
"12",12,"=","OWL CITY & CARLY RAE...","Good Time",7040,-184,-1148,16,49.986,-0.222,136,"39",4,10627,1961,71.832
"13",13,"=","ENRIQUE IGLESIAS","Finally Found You f/...",7004,-46,-147,-116,45.194,0.2,72,"57",13,7155,1803,47.652
"14",14,"=","PSY","Gangnam Style",6831,-208,-685,-172,50.047,-0.407,61,"1",10,7746,1695,59.817
"15",15,"=","FLO RIDA","I Cry",5813,140,962,3,44.159,0.666,55,"7",15,5813,1268,44.159
"16",16,"=","ONE DIRECTION","Live While We're You...",5221,-62,-98,-103,27.098,-0.381,50,"24",15,5363,2151,28.68
"17",17,"=","PHILLIP PHILLIPS","Home",4954,131,821,13,35.524,0.731,121,"9",17,4954,921,35.524
"18",18,"=","TRAIN","50 Ways To Say Goodb...",4260,-111,-420,-119,24.37,-0.96,97,"21",16,4812,717,29.769
"19",19,"=","ONEREPUBLIC","Feel Again",3640,51,366,24,21.415,0.634,64,"37",19,3640,813,21.415
"20",20,"=","ED SHEERAN","The A Team",3423,49,450,-43,29.106,-0.068,82,"36",20,3423,683,29.174
