"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA We Found Love f/Calvin Harris",14223,-5,5,-59,95.493,0.277,90,"3",1,14238,2184,95.493
"2",2,"=","BRUNO MARS It Will Rain",12856,62,823,-88,78.935,0.73,82,"6",2,12856,2024,78.935
"3",3,"=","KATY PERRY The One That Got Away",12596,96,884,-66,74.6,-0.154,78,"8",3,12596,1631,75.028
"4",4,"=","LMFAO Sexy And I Know It",11312,-91,-461,-64,69.873,-0.618,119,"2",2,12000,1530,74.768
"5",5,"+1","FLO RIDA Good Feeling",10297,117,745,110,67.253,0.577,90,"4",5,10297,1207,67.253
"6",6,"-1","DAVID GUETTA Without You f/Usher",10157,-94,-810,65,62.833,-0.348,119,"19",1,13428,1586,84.476
"7",7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8648,-69,-622,43,59.995,0.212,178,"18",1,13951,1685,86.013
"8",8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7273,77,680,-51,37.84,0.514,123,"29",8,7273,1048,37.84
"9",9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6680,-54,-694,45,44.258,-1.249,168,"15",1,14127,1893,93.336
"10",10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6640,24,297,-31,34.118,0.143,77,"13",10,6640,1264,34.118
"11",11,"=","KELLY CLARKSON Mr. Know It All",6180,-86,-187,-100,31.468,-0.279,111,"40",11,6408,1093,34.137
"12",12,"=","ADELE Someone Like You",6051,-3,-870,113,44.029,0.031,139,"10",2,13563,2614,91.686
"13",13,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5975,-3,-404,86,38.991,0.045,193,"44",4,11548,1097,70.438
"14",14,"=","LADY GAGA Marry The Night",5469,-30,212,-111,30.565,-0.136,45,"49",14,5499,1570,30.701
"15",15,"=","GAVIN DEGRAW Not Over You",5190,104,543,32,25.648,0.303,121,"17",15,5190,547,25.648
"16",16,"=","JESSIE J Domino",4985,42,605,-86,29.681,0.898,99,"25",16,4985,769,29.681
"17",17,"=","ADELE Set Fire To The Rain",4903,94,1250,-125,31.958,0.972,29,"5",17,4903,1581,31.958
"18",18,"=","DRAKE Headlines",4492,103,348,54,29.94,0.539,69,"26",17,4492,754,29.94
"19",19,"=","J. COLE Workout",4340,103,548,26,29.201,0.538,61,"23",19,4340,659,29.201
"20",20,"=","RIHANNA You Da One",4039,12,164,-15,22.705,0.357,43,"22",19,4039,3394,36.963
"21",21,"=","DEV In The Dark",3883,-10,-387,90,29.867,-0.418,148,"97",8,8037,1224,51.486
"22",22,"+1","JAY Z & KANYE WEST N***** In Paris",3782,61,673,2,29.124,0.567,48,"7",22,3782,785,29.124
"23",23,"-1","BREATHE CAROLINA Blackout",3781,59,331,44,20.033,0.03,121,"43",21,3781,498,20.033
"24",24,"=","HOT CHELLE RAE I Like It Like That f/New...",3602,1,331,-95,16.585,0.294,85,"37",23,3602,535,16.585
"25",25,"=","OUTASIGHT Tonight Is The Night",2828,85,423,73,14.667,0.168,53,"39",25,2828,500,14.667
"26",26,"=","PITBULL F/CHRIS BROWN International Love",2591,61,507,20,18.864,0.223,51,"20",26,2591,507,18.864
"27",27,"+1","FRAY Heartbeat",2512,-3,100,-12,12.332,-0.03,58,"76",27,2515,677,12.362
"28",28,"-1","JASON DERULO It Girl",2481,-42,-529,28,10.518,-0.162,128,"38",10,6647,1048,29.647
"29",29,"=","GYM CLASS HEROES Ass Back Home",2030,63,505,-7,14.367,0.349,30,"126",29,2030,512,14.367
"30",30,"=","AVRIL LAVIGNE Wish You Were Here",1958,22,75,17,7.204,0.026,48,"75",30,1965,503,7.725
"31",31,"+1","LADY ANTEBELLUM Just A Kiss",1844,-36,-506,49,7.853,-0.152,94,"45",23,2755,525,13.059
"32",32,"-1","NICKI MINAJ Fly f/Rihanna",1816,-79,-887,119,11.417,-0.264,97,"61",15,4998,987,27.303
"33",33,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",1557,67,680,-46,10.992,0.221,13,"54",33,1557,730,10.992
"34",34,"-1","ALEXANDRA STAN Mr. Saxobeat",1525,-36,-222,-18,14.308,-0.196,153,"133",18,4585,673,38.816
"35",35,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1256,33,305,0,6.803,0.17,30,"11",35,1256,307,6.803
"36",36,"=","LADY GAGA You And I",1148,-19,-121,15,5.786,-0.087,137,"59",7,7824,1553,44.474
