"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TOVE LO","Habits (Stay High)",16200,149,2135,-315,105.973,1.467,136,"12",1,16200,2816,105.973
2,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",15584,-167,23,-157,91.599,-0.915,100,"8",1,15754,4716,94.236
3,"=","TAYLOR SWIFT","Shake It Off",14284,-150,-1736,188,94.609,-0.89,80,"3",1,17531,9016,110.142
4,"=","MAROON 5","Animals",13385,455,3110,-38,90.859,2.427,44,"4",4,13385,3148,90.859
5,"=","IGGY AZALEA","Black Widow f/Rita Ora",12498,-304,-2588,127,79.431,-1.895,130,"41",1,17547,2437,115.226
6,"=","JEREMIH","Don't Tell 'Em f/YG",12223,-143,-392,-174,68.809,-0.449,109,"35",5,12620,1458,74.757
7,"=","MEGHAN TRAINOR","All About That Bass",12052,-143,-2113,217,88.662,-0.628,121,"1",1,17875,3030,116.17
8,"=","ED SHEERAN","Don't",11929,170,1088,56,72.705,0.802,116,"27",7,11929,1458,72.705
9,"=","CALVIN HARRIS","Blame f/John Newman",9763,53,675,-67,62.212,0.3,59,"15",8,9763,1988,62.212
10,"=","MR PROBZ","Waves",8620,195,1080,20,58.691,1.065,116,"22",10,8620,1096,58.691
11,"=","NICK JONAS","Jealous",8505,159,1039,86,46.457,0.942,56,"21",11,8505,1846,46.457
12,"=","JASON DERULO","Trumpets",7947,128,602,99,43.136,1.48,73,"11",12,7947,1238,43.136
13,"=","ECHOSMITH","Cool Kids",6435,-167,-1460,54,35.187,-0.626,151,"28",8,8425,978,46.431
14,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",6200,155,1415,-122,39.593,0.887,30,"19",14,6200,1751,39.593
15,"=","SAM SMITH","I'm Not The Only One",6159,188,760,160,32.072,0.998,42,"7",14,6159,1424,32.072
16,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",5572,-103,-274,-138,51.524,-0.057,161,"34",6,11598,1590,74.965
17,"=","CHARLI XCX","Boom Clap",5341,-54,-447,57,35.514,-0.445,145,"107",1,16743,2210,108.049
18,"=","ONE DIRECTION","Steal My Girl",5130,46,353,23,19.132,0.046,38,"23",18,5146,2502,19.217
19,"=","ARIANA GRANDE","Break Free f/Zedd",4785,-80,-1069,123,37.705,-0.679,124,"67",4,14321,2327,87.942
20,"+1","FERGIE","L.A.LOVE (la la)",4049,5,424,-87,18.059,-0.031,34,"52",20,4049,1105,18.09
21,"+5","TAYLOR SWIFT","Blank Space",3958,483,2986,141,28.074,3.057,9,"2",21,3958,2986,28.074
22,"=","NICO & VINZ","In Your Arms",3822,65,313,70,15.977,0.066,43,"77",22,3822,1121,16.487
23,"-3","PITBULL","Fireball f/John Ryan",3799,-378,-1582,-385,17.52,-1.547,95,"29",17,5516,739,26.223
24,"-1","ALESSO","Heroes",3777,144,548,97,19.046,0.577,59,"56",23,3777,589,19.046
25,"=","IGGY AZALEA","Beg For It f/MØ",3746,253,1258,-144,24.323,0.879,13,"45",25,3746,2920,26.314
26,"-2","GWEN STEFANI","Baby Don't Lie",3715,94,1326,-184,16.444,0.24,17,"89",24,3715,2651,20.798
27,"=","MEGHAN TRAINOR","Lips Are Movin",3106,120,1164,-87,14.293,0.403,17,"18",27,3106,1423,14.293
28,"=","MAROON 5","Maps",2926,-53,-459,41,18.616,-0.307,143,"70",2,14278,4866,79.434
29,"+1","FALL OUT BOY","Centuries",2729,71,344,24,14.166,0.364,50,"16",28,2729,556,14.166
30,"-1","MARY LAMBERT","Secrets",2593,-149,-336,-125,10.896,-0.44,68,"130",26,2950,817,12.871
31,"=","HOZIER","Take Me To Church",2559,92,743,-12,9.902,0.514,24,"5",31,2559,755,9.902
32,"+1","DAVID GUETTA","Dangerous f/Sam Martin",2471,66,453,51,14.423,0.415,31,"60",31,2471,1540,16.342
33,"+1","KENDRICK LAMAR","i",2290,-19,179,-41,11.961,-0.187,39,"64",29,2310,591,13.612
34,"-2","5 SECONDS OF SUMMER","Amnesia",2179,-248,-1980,49,9.658,-0.587,113,"79",14,5943,912,27.287
35,"=","CHARLI XCX","Break The Rules",2154,70,203,55,7.481,0.444,36,"273",32,2154,609,7.481
36,"=","BEBE REXHA","Can't Stop Drinking About You",1852,26,175,10,5.954,0.154,76,"161",35,1852,292,5.954
37,"+2","CHRIS BROWN","New Flame f/Usher & Rick Ross",1492,41,299,6,7.662,0.57,30,"83",37,1492,299,7.662
38,"-1","COLDPLAY","A Sky Full Of Stars",1449,-54,-1093,170,12.283,-0.981,130,"99",12,6757,946,41.834
39,"+1","ELLA HENDERSON","Ghost",1287,22,153,19,4.094,0.074,56,"25",39,1287,172,4.094
40,"-2","KIM CESARION","Undressed",1287,-203,-741,-194,4.557,-0.537,87,"230",29,2078,260,7.093
41,"=","TINASHE","2 On f/Schoolboy Q",1214,5,-401,82,12.297,0.57,150,"167",20,3927,419,21.823
42,"=","JESSIE J","Burnin' Up f/2 Chainz",1079,34,219,11,8.461,0.076,17,"165",42,1079,468,8.461
43,"=","BEA MILLER","Young Blood",906,25,206,13,1.976,0.098,20,"193",43,906,206,1.976
44,"=","TREY SONGZ","Touchin, Lovin f/Nicki Minaj",892,25,176,2,4.385,0.116,22,"115",44,892,176,4.385
45,"+1","MILKY CHANCE","Stolen Dance",787,39,177,28,3.535,0.102,12,"40",45,787,177,3.535
46,"+1","VANCE JOY","Riptide",765,35,162,24,3.088,0.13,9,"36",46,765,162,3.088
47,"-2","COBRA STARSHIP","Never Been In Love f/Icona Pop",736,-19,-40,-20,2.247,-0.078,49,"572",43,792,140,2.47
48,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",680,29,214,16,5.889,0.23,4,"166",48,680,214,5.889
49,"=","EDEN XO","Too Cool To Dance",609,21,193,-21,2.101,-0.092,4,"--",49,609,255,2.193
50,"=","MAGIC!","Let Your Hair Down",596,10,97,-4,1.142,0.018,4,"586",49,596,101,1.142
