"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JOHN LEGEND","All Of Me",15848,"-145",-734,"-90",108.655,"-1.181",112,"11",1,17233,2520,121.78
2,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",15521,"+9",697,"-197",96.52,"-0.724",87,"30",2,15543,2024,97.949
3,"=","JASON DERULO","Talk Dirty f/2 Chainz",12756,"-293",-1494,"-159",82.485,"-0.971",143,"45/71",1,16827,2775,114.964
4,"=","PARAMORE","Ain't It Fun",12512,"+220",1134,"+59",76.905,"+1.207",102,"28",4,12512,1853,76.905
5,"=","IGGY AZALEA","Fancy f/Charlie XCX",10769,"+335",1938,"+36",70.842,"+2.015",61,"2",5,10769,2440,70.842
6,"+1","ED SHEERAN","Sing",10225,"+59",668,"-28",56.965,"+0.264",43,"9",6,10225,2778,56.965
7,"+1","DJ SNAKE & LIL JON","Turn Down For What",10145,"+179",1415,"-4",68.08,"+1.404",122,"12",7,10145,1490,68.08
8,"-2","AMERICAN AUTHORS","Best Day Of My Life",10055,"-272",-1387,"-213",50.322,"-1.369",163,"53",4,11803,1116,61.737
9,"=","RIXTON","Me And My Broken Heart",10008,"+58",817,"-96",55.937,"+0.338",80,"46",8,10008,1397,55.937
10,"=","KATY PERRY","Dark Horse",8510,"-230",-1642,"-24",60.138,"-1.935",180,"43",1,17515,2780,123.167
11,"=","NAUGHTY BOY","La La La f/Sam Smith",8475,"-19",-129,"-29",43.198,"-0.382",129,"48",10,8642,984,45.102
12,"=","PHARRELL WILLIAMS","Happy",8029,"-291",-1772,"+45",47.336,"-1.388",123,"14",1,17173,2414,120.293
13,"=","CALVIN HARRIS","Summer",7946,"+210",1465,"+20",59.39,"+1.290",61,"22",13,7946,1521,59.39
14,"=","KATY PERRY","Birthday",7804,"+82",691,"+10",47.435,"+0.602",45,"34",13,7804,2209,47.435
15,"=","ARIANA GRANDE","Problem f/Iggy Azalea",7131,"+319",2071,"+73",48.978,"+2.174",21,"1",15,7131,2439,48.978
16,"+1","MKTO","Classic",6535,"+86",458,"+81",32.125,"+0.354",171,"32",16,6535,682,32.125
17,"-1","PITBULL","Wild Wild Love f/GRL",6448,"-8",-49,"-62",36.585,"-0.560",80,"38",13,6576,1068,37.145
18,"=","NICO & VINZ","Am I Wrong",6419,"+118",618,"+12",36.336,"+0.822",50,"5",17,6419,1267,36.336
19,"=","TIESTO","Red Lights",5855,"-59",-181,"-70",35.831,"-0.160",89,"--",15,6068,850,36.436
20,"=","5 SECONDS OF SUMMER","She Looks So Perfect",5640,"-30",67,"-131",23.55,"+0.015",58,"26",18,5675,1186,23.568
21,"=","DISCLOSURE","Latch f/Sam Smith",4198,"+152",697,"+65",26.744,"+0.892",108,"27",21,4198,697,26.744
22,"=","NEON TREES","Sleeping With A Friend",3868,"+80",311,"+78",16.663,"+0.408",105,"69",21,3868,507,16.663
23,"=","MAGIC!","Rude",3751,"+135",917,"+22",26.218,"+0.871",35,"15",23,3751,917,26.218
24,"=","ONE DIRECTION","You & I",2706,"+45",342,"-10",10.276,"+0.060",26,"130",24,2706,850,10.276
25,"+1","KATY TIZ","The Big Bang",2357,"+72",8,"+73",11.636,"+0.203",56,"143",25,2363,878,13.692
26,"-1","KONGOS","Come With Me Now",2352,"+28",271,"+11",8.642,"+0.114",33,"50",25,2352,628,8.642
27,"=","SAM SMITH","Stay With Me",2272,"+236",1606,"+83",16.226,"+1.311",9,"24",27,2272,1606,16.226
28,"=","SHAKIRA","Empire",2049,"+25",229,"+2",10.705,"+0.273",54,"39",27,2049,494,10.705
29,"=","MARTIN GARRIX","Animals",1704,"-105",-840,"+23",15.934,"-1.129",171,"93",12,7393,993,43.39
30,"+1","JASON DERULO","Wiggle f/Snoop Dogg",1563,"+113",665,"+10",6.629,"+0.694",12,"13",30,1563,676,6.629
31,"-1","CHRISTINA PERRI","Human",1466,"-4",65,"-16",5.447,"+0.004",71,"31",30,1470,226,5.447
32,"=","AFROJACK","Ten Feet Tall f/Wrabel",1449,"+37",328,"+13",5.488,"+0.323",52,"220",32,1449,328,5.488
33,"+1","AJR","I'm Ready",1341,"+39",343,"+9",3.178,"+0.131",40,"160",33,1341,346,3.178
34,"-1","ALOE BLACC","The Man",1315,"-27",-341,"+64",5.233,"-0.040",119,"68",8,9064,1722,43.362
35,"+1","ONEREPUBLIC","Love Runs Out",1293,"+79",394,"+35",5.106,"+0.309",19,"6",35,1293,394,5.106
36,"-1","LORDE","Tennis Court",1264,"+49",302,"+28",5.506,"+0.194",22,"123",35,1264,445,5.506
37,"+3","SIA","Chandelier",1124,"+81",255,"+121",6.409,"+0.446",31,"35",37,1124,313,6.409
38,"-1","HOT CHELLE RAE","Don't Say Goodnight",1097,"-76",-332,"-60",4.47,"-0.219",75,"380",31,1487,225,6.003
39,"=","KID INK","Show Me f/Chris Brown",1085,"+0",-249,"+34",7.655,"+0.109",136,"138",19,3945,644,21.33
40,"+3","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",1028,"+85",487,"+39",5.27,"+0.317",17,"23",37,1135,1126,13.019
41,"-3","AUSTIN MAHONE","Mmm Yeah f/Pitbull",983,"-128",-829,"+15",4.776,"-0.368",106,"79",18,4731,764,20.02
42,"-1","HAIM","Forever",972,"-18",51,"-45",3.254,"-0.025",29,"--",40,996,264,3.357
43,"+1","TREY SONGZ","Na Na",966,"+27",209,"-10",4.105,"+0.036",47,"81",43,966,253,4.105
44,"-2","MY CRAZY GIRLFRIEND","Crazy Stupid Love",952,"+6",-12,"-8",2.06,"+0.022",31,"--",38,984,314,2.258
45,"=","CHRIS BROWN","Loyal f/Lil' Wayne",830,"+12",114,"-14",4.089,"+0.142",54,"127",43,830,230,4.089
46,"=","JENNIFER LOPEZ","First Love",728,"+75",339,"+31",7.937,"-0.046",3,"156",46,728,339,7.983
47,"=","BECKY G","Shower",663,"+28",198,"-17",3.072,"+0.036",5,"172",46,663,262,3.072
48,"=","TIESTO","Wasted",621,"+11",154,"+2",6.326,"+0.141",8,"--",48,621,224,6.326
49,"--","CHER LLOYD","Sirens",584,"--",171,"--",1.019,"--",1,"--",49,584,171,1.019
50,"=","R5","(I Can't) Forget About You",581,"-4",2,"-9",1.351,"-0.020",18,"--",48,585,114,1.371
