"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",16311,"+79",1501,"-302",110.351,"+0.681",76,1,1,16311,3126,110.351
2,"=","TAYLOR SWIFT","Blank Space",15456,"+115",-530,"+408",107.254,"+0.550",89,4,1,18014,3248,118.647
3,"=","NICK JONAS","Jealous",14924,"-395",-1199,"-560",92.445,"-2.226",136,18,1,16139,1846,98.442
4,"=","SAM SMITH","I'm Not The Only One",14496,"+52",-78,"+109",87.786,"-0.278",122,13,4,14636,2111,89.299
5,"=","HOZIER","Take Me To Church",13798,"+43",603,"-138",86.19,"+0.114",104,5,5,13798,2004,86.217
6,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",13196,"-357",-2014,"-260",73.808,"-1.489",110,31,3,15619,1751,93.102
7,"+1","MEGHAN TRAINOR","Lips Are Movin",11250,"+248",1347,"+85",68.069,"+1.615",97,6,7,11250,1423,68.069
8,"-1","ED SHEERAN","Thinking Out Loud",11185,"+124",1531,"-243",75.232,"+0.720",49,2,7,11185,3319,75.232
9,"=","SELENA GOMEZ","The Heart Wants What It Wants",10488,"+116",8,"+159",66.914,"+0.177",80,23,7,10523,2058,67.628
10,"=","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",7510,"-143",-203,"-79",37.782,"-1.459",48,41,10,7777,2403,48.466
11,"=","ALESSO","Heroes",6986,"+53",39,"+90",38.804,"-0.264",139,33,11,7022,896,44.035
12,"=","MAROON 5","Animals",6722,"-206",-1670,"+81",42.149,"-1.368",124,27,1,17381,3186,114.705
13,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",6560,"+66",859,"-111",42.953,"+0.421",84,38,13,6560,1413,42.953
14,"=","FALL OUT BOY","Centuries",6350,"+73",550,"+4",33.024,"+0.258",130,7,14,6350,756,33.024
15,"=","ELLA HENDERSON","Ghost",6284,"+46",374,"+1",28.567,"+0.178",136,10,13,6284,1207,28.567
16,"=","PITBULL","Time Of Our Lives f/Ne-Yo",6213,"+133",797,"-69",36.488,"+0.988",58,14,16,6213,1390,36.488
17,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5639,"-30",372,"-154",31.259,"+0.103",52,40,17,5669,1306,31.259
18,"+1","ONEREPUBLIC","I Lived",5058,"+58",244,"+59",23.343,"+0.314",72,20,18,5058,1083,23.343
19,"-1","CALVIN HARRIS","Blame f/John Newman",4915,"-164",-1409,"+110",39.993,"-0.993",139,87,3,13993,1988,88.09
20,"=","FIFTH HARMONY","Sledgehammer",4604,"-62",8,"-40",20.477,"-0.203",71,30,19,4666,800,20.68
21,"+1","TAYLOR SWIFT","Style",4507,"+233",1821,"-68",30.686,"+1.210",20,12,21,4507,1993,30.686
22,"-1","ONE DIRECTION","Night Changes",4421,"+52",194,"+17",20.01,"+0.194",71,32,19,4421,1221,20.01
23,"+1","MAROON 5","Sugar",3673,"+334",2086,"+105",23.723,"+1.875",14,3,23,3673,2086,23.723
