"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LMFAO Party Rock Anthem",13993,"+45",606,"-84",92.856,"+0.383",77,"1/98",1,13993,1859,92.856
2,"=","KATY PERRY Last Friday Night (T.G.I.F.)",13963,"+167",750,"-1",87.335,"+0.878",60,"3",2,13963,2322,87.335
3,"=","PITBULL Give Me Everything f/Ne-Yo",13257,"-107",-642,"-72",89.92,"-0.612",77,"9",1,14233,1811,95.596
4,"=","LADY GAGA The Edge Of Glory",10367,"-123",-1093,"-35",64.273,"-0.414",77,"15",3,11672,2193,68.045
5,"+1","NICKI MINAJ Super Bass",9701,"+173",1161,"-21",60.416,"+1.002",77,"7",5,9701,1188,60.416
6,"-1","ADELE Rolling In The Deep",9633,"-274",-1493,"-108",67.588,"-1.037",77,"10",1,14295,2273,96.15
7,"=","ONEREPUBLIC Good Life",8827,"+157",978,"+86",48.584,"+0.728",77,"13",7,8827,978,48.584
8,"=","HOT CHELLE RAE Tonight Tonight",8470,"+78",621,"-61",44.754,"+0.287",77,"4",7,8470,838,44.754
9,"=","BRITNEY SPEARS I Wanna Go",7940,"+141",1232,"-41",53.544,"+1.242",43,"8",9,7940,1768,53.544
10,"=","JASON DERULO Don't Wanna Go Home",6695,"-129",-573,"-111",34.063,"-0.500",75,"23",9,7292,1463,37.775
11,"=","LUPE FIASCO The Show Goes On",6466,"-179",-1121,"+15",38.561,"-0.638",77,"44",6,8825,1043,53.459
12,"=","BLACK EYED PEAS Just Can't Get Enough",5827,"-66",-713,"+91",40.103,"-0.793",77,"49",2,13366,715,84.474
13,"+1","LIL WAYNE How To Love",5774,"+131",1168,"-51",33.137,"+0.605",52,"6",13,5774,1328,33.137
14,"-1","KATY PERRY E.T.",5546,"-102",-678,"+33",38.509,"-0.568",77,"60",1,14624,0,96.745
15,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",4803,"+47",502,"-10",24.563,"+0.103",77,"31",15,4803,615,24.563
16,"=","BRUNO MARS Lazy Song",4680,"-51",-581,"+156",21.646,"-0.458",77,"28",3,11422,1054,61.587
17,"=","THE BAND PERRY If I Die Young",4478,"+5",197,"-37",24.251,"-0.053",77,"16",17,4478,655,24.327
18,"+1","BAD MEETS EVIL Lighters f/Bruno Mars",4468,"+213",1334,"+30",27.235,"+1.347",31,"2/90",18,4468,1450,27.235
19,"-1","BEYONCE Best Thing I Never Had",4307,"+22",276,"-36",20.726,"+0.071",49,"19",18,4307,856,20.726
20,"=","NICOLE SCHERZINGER Right There",4119,"-86",-292,"-108",16.998,"-0.386",61,"35",16,4411,720,21.085
21,"=","BRITNEY SPEARS Till The World Ends",4030,"-78",-545,"+88",30.427,"-0.189",77,"66",3,11896,966,75.819
22,"=","CHRIS BROWN She Ain't You",3539,"+47",407,"-15",18.739,"+0.138",66,"53",22,3539,635,18.739
23,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3203,"+81",611,"+19",18.038,"+0.430",52,"56",23,3203,611,18.038
24,"=","RIHANNA California King Bed",2818,"-217",-989,"-171",11.799,"-0.838",72,"32",19,3856,616,16.018
25,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",2480,"+90",614,"+6",13.896,"+0.362",43,"29",25,2480,634,13.896
