"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MILEY CYRUS","Wrecking Ball",15065,-108,-269,-106,101.278,-0.651,70,"14",1,15459,2954,107.57
2,"=","AVICII","Wake Me Up",14592,-288,-1004,-162,108.428,-0.524,116,"10",1,17010,2103,116.977
3,"=","LORDE","Royals",13981,-100,-1013,146,101.496,-1.075,100,"3",1,16495,2817,112.509
4,"=","DRAKE","Hold On We're Goi...",11822,-68,0,-113,66.648,-0.849,101,"18",4,11961,1610,74.25
5,"=","LADY GAGA","Applause",11562,-128,-638,-53,75.579,-1.478,100,"17",4,12273,3922,81.876
6,"=","IMAGINE DRAGONS","Demons",11211,145,1078,-92,74.849,0.687,80,"6",6,11211,1982,74.849
7,"=","KATY PERRY","Roar",9987,-241,-1632,-135,71.518,-2.596,101,"11",1,17176,6098,117.145
8,"=","SELENA GOMEZ","Slow Down",9855,43,40,28,57.708,0.152,94,"50",7,9861,1167,57.708
9,"+1","EMINEM","The Monster f/Rih...",7939,416,2272,52,60.722,2.702,22,"2/46",9,7939,2782,60.722
10,"-1","KATY PERRY","Unconditionally",7805,122,922,28,46.176,0.499,32,"25",9,7805,3384,46.176
11,"+2","ONEREPUBLIC","Counting Stars",7072,289,1899,-10,53.617,2.179,39,"4",11,7072,1952,53.617
12,"-1","PARAMORE","Still Into You",7053,-150,-828,-78,41.632,-0.597,195,"42",9,8192,961,48.594
13,"-1","PITBULL","Timber f/Ke$ha",7051,176,1669,-47,46.716,0.728,37,"5",12,7051,1716,46.716
14,"+1","ZEDD","Stay The Night f/...",6644,117,1062,-105,47.939,0.608,52,"28",14,6644,1238,47.939
15,"-1","JUSTIN TIMBERLAKE","TKO",6580,-31,81,-75,32.466,0.383,57,"77",11,6611,1724,32.813
16,"+1","JASON DERULO","Marry Me",5708,44,295,-68,31.035,0.612,67,"29",14,5708,856,31.035
17,"-1","JAY Z","Holy Grail f/Just...",5584,-83,-1130,190,43.224,-0.861,139,"57",4,11700,2095,78.442
18,"=","NEIGHBOURHOOD","Sweater Weather",5480,100,434,45,27.109,1.134,144,"20",17,5480,869,27.109
19,"=","LANA DEL REY","Summertime Sadnes...",4076,-19,-651,217,30.862,0.187,140,"93",2,13737,1923,88.403
20,"=","LADY GAGA","Do What U Want f/...",4038,163,1149,7,27.8,1.005,22,"15",20,4038,1319,27.8
21,"=","TRAVIE MCCOY","Rough Water f/Jas...",3717,-41,-152,-48,19.443,-0.563,58,"98",20,3883,705,22.115
22,"+1","MACKLEMORE & RYAN...","White Walls f/ScH...",3714,113,737,12,20.084,0.419,67,"30",22,3714,737,20.084
23,"-1","RIHANNA","What Now",3617,-90,-426,-110,14.404,-0.461,60,"63",19,4043,821,17.344
24,"=","PASSENGER","Let Her Go",3528,84,782,-50,18.297,0.655,52,"7",24,3528,832,18.297
25,"=","ONE DIRECTION","Story Of My Life",3481,136,799,7,17.497,0.717,21,"9",25,3481,1292,17.497
26,"+1","ELLIE GOULDING","Burn",2757,53,444,-44,18.058,0.191,45,"36",26,2757,488,18.058
27,"-1","BRUNO MARS","Gorilla",2624,-292,-2893,125,11.937,-1.363,72,"92",10,7264,1872,38.774
28,"=","ENRIQUE IGLESIAS","Heart Attack",2608,-14,-8,-19,12.765,-0.136,45,"108",26,2665,649,13.314
29,"+1","FALL OUT BOY","Alone Together",2251,47,295,6,9.219,0.183,93,"120",29,2251,326,9.219
30,"+1","SARA BAREILLES","Brave",2112,26,327,-32,13.703,0.181,80,"31",30,2112,380,13.703
31,"-2","TAYLOR SWIFT","Everything Has .....",2056,-154,-806,3,9.637,-0.619,129,"102",14,5693,990,31.815
32,"+1","ZENDAYA","Replay",1941,60,297,48,7.479,0.135,34,"95",32,1941,457,7.479
33,"-1","JOHN NEWMAN","Love Me Again",1915,12,346,-46,7.932,0.243,47,"49",32,1915,392,7.932
34,"=","J. COLE","Crooked Smile f/T...",1755,-80,-421,-42,7.855,-0.731,93,"249",26,2407,332,12.679
35,"=","BRITNEY SPEARS","Perfume",1498,73,528,-35,7.044,0.11,11,"116",35,1498,896,7.044
36,"=","NEW POLITICS","Harlem",1342,-24,85,-81,4.369,0.053,76,"164",36,1366,285,4.369
37,"+2","CALVIN HARRIS","Thinking About Yo...",1184,22,214,1,6.584,0.015,19,"314",37,1184,239,6.604
38,"-1","EMELI SANDE","My Kind Of Love",1143,-74,-288,-49,3.294,-0.271,52,"170",34,1470,433,4.528
39,"+1","BASTILLE","Pompeii",1102,80,417,28,7.947,0.586,12,"54",39,1102,417,7.947
40,"-2","TEGAN & SARA","Closer",1088,-127,-1497,180,5.079,-0.487,157,"223",17,4451,570,22.41
41,"=","CHRIS WALLACE","Keep Me Crazy",999,22,108,15,2.177,0.064,77,"--",40,999,133,2.177
42,"=","ARIANA GRANDE","Right There f/Big...",951,31,161,-7,5.073,0.304,18,"194",42,951,258,5.073
43,"=","FLO RIDA","How I Feel",930,61,226,30,5.113,0.31,12,"171",43,930,310,5.113
44,"=","CHRIS BROWN","Love More f/Nicki...",861,-3,49,-1,3.262,-0.07,58,"101",39,1132,161,6.171
45,"=","MIDNIGHT RED","Take Me Home",688,-15,-84,-23,1.87,-0.026,22,"--",45,772,88,2.492
46,"+1","EMBLEM3","3000 Miles",673,19,134,-15,1.765,0.033,4,"--",46,673,149,1.765
47,"+3","ROBIN THICKE","Feel Good",662,66,544,31,2.287,0.365,3,"--",47,662,544,2.287
48,"-2","BIG SEAN","Beware f/Lil Wayn...",652,-16,-88,-4,3.463,0.056,27,"113",44,837,225,3.577
49,"-1","CASH CASH","Take Me Home f/Be...",646,16,155,-5,2.507,0.129,3,"356",48,646,160,2.507
50,"-1","LUPE FIASCO","Old School Love f...",644,32,108,16,3.398,0.101,3,"205",49,644,108,3.398
