"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","CHARLI XCX","Boom Clap",15772,98,286,-65,99.911,0.493,80,"18",1,15772,2210,99.979
"2",2,"=","SAM SMITH","Stay With Me",14554,-389,-1625,-204,89.897,-2.331,113,"15",1,17277,2202,112.938
"3",3,"+1","MAROON 5","Maps",12795,152,717,44,69.375,0.681,78,"12",3,12795,4866,69.375
"4",4,"-1","MAGIC!","Rude",12515,-311,-2686,33,79.321,-1.714,139,"24",1,17959,2371,118.65
"5",5,"=","MEGHAN TRAINOR","All About That Bass",11129,338,1734,21,66.539,2.276,56,"2",5,11129,2609,66.539
"6",6,"=","NICO & VINZ","Am I Wrong",10492,-212,-1101,-75,67.886,-0.771,154,"40",1,17731,2409,119.274
"7",7,"=","ARIANA GRANDE","Break Free f/Zedd",10400,232,887,103,67.722,1.653,59,"9",7,10400,2327,67.722
"8",8,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",10179,245,730,114,67.157,1.135,96,"16",8,10179,1429,67.157
"9",9,"=","TAYLOR SWIFT","Shake It Off",10138,289,693,-140,66.594,2.449,15,"1",9,10138,9016,66.594
"10",10,"=","DISCLOSURE","Latch f/Sam Smith",9461,-312,-2171,155,55.403,-1.931,212,"39",3,15461,1542,91.17
"11",11,"=","SIA","Chandelier",9262,76,137,-4,61.998,1.232,135,"17",10,9270,1217,61.998
"12",12,"=","IGGY AZALEA","Black Widow f/Rita Ora",9194,138,1056,-59,59.838,1.634,65,"11",12,9194,1492,59.838
"13",13,"+1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",8362,120,340,22,63.851,0.862,100,"36",12,8362,1299,63.851
"14",14,"-1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",8145,-283,-1213,-242,53.986,-0.736,100,"37",7,9530,1152,57.524
"15",15,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",7834,118,571,72,48.93,0.741,35,"4",15,7834,4716,48.93
"16",16,"=","ARIANA GRANDE","Problem f/Iggy Azalea",6589,-231,-1396,-113,41.857,-0.803,125,"20",1,17403,2576,116.283
"17",17,"=","JEREMIH","Don't Tell 'Em f/YG",5173,240,1122,107,36.737,1.528,44,"25",17,5173,1122,36.737
"18",18,"+1","ECHOSMITH","Cool Kids",4948,157,809,117,26.322,0.893,86,"21",18,4948,809,26.322
"19",19,"-1","KIESZA","Hideaway",4932,73,196,-47,30.668,0.686,65,"52",17,5006,788,30.668
"20",20,"=","KATY PERRY","This Is How We Do",4770,98,934,-30,24.194,0.821,27,"34",20,4770,1638,24.194
"21",21,"=","TOVE LO","Habits (Stay High)",4678,104,1125,-36,27.858,0.721,71,"29/99",21,4678,1161,27.858
"22",22,"=","5 SECONDS OF SUMMER","Amnesia",4525,102,370,56,20.39,0.408,48,"26",18,4525,912,20.39
"23",23,"=","ED SHEERAN","Don't",4356,34,607,-46,24.182,0.704,51,"32",22,4356,795,24.182
"24",24,"=","COLDPLAY","A Sky Full Of Stars",3476,125,633,69,25.77,1.212,65,"38",24,3476,633,25.77
"25",25,"=","INGRID MICHAELSON","Girls Chase Boys",3189,25,97,-62,13.632,0.334,86,"61",25,3222,499,13.632
"26",26,"=","ONEREPUBLIC","Love Runs Out",2753,-189,-1061,-26,14.29,-0.903,123,"49",9,8849,1336,45.354
"27",27,"+1","TINASHE","2 On f/Schoolboy Q",2745,20,33,-34,13.501,-0.136,85,"106",27,2745,403,14.907
"28",28,"-1","RITA ORA","I Will Never Let You Down",2697,-138,-849,-123,11.897,-0.434,100,"107",20,3585,643,15.988
"29",29,"+1","PITBULL","Fireball f/John Ryan",2357,128,678,90,13.406,0.682,30,"48",29,2357,678,13.406
"30",30,"-1","BECKY G","Shower",2237,-231,-1796,63,8.66,-0.689,109,"31",16,5432,853,23.665
"31",31,"=","NICKI MINAJ","Anaconda",2112,41,530,-8,8.33,0.406,28,"8/73",31,2112,974,8.86
"32",32,"+1","THE 1975","Girls",1396,47,126,41,3.967,0.273,43,"--",32,1396,385,3.967
"33",33,"-1","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1349,-114,-892,-13,6.235,-0.579,47,"81",26,2686,1589,13.043
"34",34,"=","STEVE AOKI, C. LAKE & TUJAMO","Delirious (Boneless) f/Kid Ink",1295,10,114,1,6.952,-0.094,51,"82",34,1295,337,7.57
"35",35,"=","MR PROBZ","Waves",1191,60,260,37,8.848,0.56,51,"72",35,1191,312,8.848
"36",36,"+1","JASON DERULO","Trumpets",1170,99,717,18,4.592,0.39,8,"46",36,1170,717,4.592
"37",37,"-1","JAKE MILLER","First Flight Home",1152,22,113,-16,3.138,0.159,36,"--",35,1152,212,3.138
"38",38,"+1","MKTO","American Dream",917,31,144,10,3.423,0.15,20,"--",38,917,259,3.423
"39",39,"+1","KIM CESARION","Undressed",892,25,139,2,3.738,0.076,22,"--",39,892,217,3.738
"40",40,"-2","FIFTH HARMONY","BO$$",861,-46,-238,-52,2.693,-0.214,44,"68",35,1145,398,3.859
"41",41,"=","RIXTON","Wait On Me",783,58,181,32,2.082,0.178,11,"--",41,783,352,2.095
"42",42,"+1","CHILDISH GAMBINO","V. 3005",706,18,135,5,5.194,0.235,26,"--",42,706,135,5.194
"43",43,"+2","LIL JON","Bend Ova f/Tyga",706,43,84,35,2.515,0.089,17,"--",42,706,272,2.857
"44",44,"-2","G.R.L.","Ugly Heart",696,-8,20,-17,2.227,0.002,57,"--",42,704,134,2.227
"45",45,"-1","BEBE REXHA","Can't Stop Drinking About You",689,22,147,-9,1.713,0.084,11,"--",43,689,292,1.773
"46",46,"=","MARY LAMBERT","Secrets",645,36,241,-1,2.636,0.146,3,"133",46,645,260,2.636
"47",47,"=","DAVID GUETTA","Lovers On The Sun f/Sam Martin",514,16,-11,6,2.325,0.061,15,"--",47,579,134,2.458
"48",48,"=","JESSE MCCARTNEY","Superbad",494,10,52,5,1.16,-0.063,10,"--",48,494,66,1.508
"49",49,"=","T.I.","No Mediocre f/Iggy Azalea",410,11,139,0,1.794,0.002,2,"64",49,410,139,1.794
"50",50,"=","R5","Heart Made Up On You",378,7,20,-4,0.607,0.013,2,"--",50,378,24,0.607
