"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"27",27,"+3","THE WANTED Chasing The Sun",1875,"+90",273,"+87",13.889,"+0.758",45,"56",27,1875,423,13.889
"28",28,"+1","KIRKO BANGZ Drank In My Cup",1821,"-34",10,"-73",10.381,"-0.124",76,"78",28,1855,312,10.505
"29",29,"+2","NEON TREES Everybody Talks",1728,"+25",164,"-2",9.677,"+0.137",70,"19",29,1728,240,9.677
"30",30,"+2","JASON MRAZ I Won't Give Up",1440,"+20",257,"-9",7.404,"+0.120",64,"25",30,1440,276,7.404
"31",31,"+2","GROUPLOVE Tongue Tied",1391,"-11",27,"-93",8.597,"-0.071",55,"52",31,1402,284,8.947
"32",32,"+2","DRAKE The Motto f/Lil Wayne",1109,"-1",-94,"+5",12.762,"-0.147",120,"62",25,2047,321,19.147
"33",33,"+2","OUTASIGHT Now Or Never",969,"+20",127,"+5",3.206,"+0.115",39,"--",33,969,206,3.206
"34",34,"+3","SAMMY ADAMS Only One",870,"+34",85,"+21",4.018,"+0.137",30,"--",34,870,230,4.018
"35",35,"+1","COLDPLAY Paradise",848,"-24",-76,"-18",5.638,"-0.171",89,"53",35,943,255,5.988
"36",36,"+2","FLO RIDA Whistle",810,"+71",390,"+41",5.255,"+0.457",13,"43",36,810,390,5.255
"37",37,"+2","KELLY CLARKSON Dark Side",762,"+53",370,"+0",4.179,"+0.321",9,"175",37,762,406,4.179
"38",38,"+2","ALEX CLARE Too Close",659,"+5",138,"-23",1.811,"+0.044",20,"49",38,659,194,1.811
"39",39,"+2","LINKIN PARK Burn It Down",540,"+2",144,"-24",1.672,"+0.021",12,"64",39,543,217,1.672
"40",40,"+4","BREATHE CAROLINA Hit And Run",500,"+26",221,"-12",0.937,"+0.092",6,"--",40,500,272,0.937
"41",41,"+2","SEAN KINGSTON Back 2 Life (Live It Up) f...",500,"+21",187,"-25",3.103,"+0.224",8,"--",41,500,305,3.103
"42",42,"=","CHIDDY BANG Mind Your Manners f/Icona Po...",489,"+9",52,"+2",1.387,"+0.004",26,"--",41,489,99,1.387
"43",43,"+3","FUN. Some Nights",478,"+49",163,"+42",2.738,"+0.309",8,"31",43,478,163,2.738
"44",44,"--","MATCHBOX TWENTY She's So Mean",441,"--",441,"--",2.068,"--",1,"92",44,441,441,2.068
"45",45,"=","JAY SEAN I'm All Yours f/Pitbull",427,"-4",2,"-20",0.916,"-0.010",18,"--",42,436,205,0.948
"46",46,"+1","STEFANO I'm On A Roll f/New Boyz",420,"+20",89,"+26",1.038,"+0.115",15,"--",46,420,128,1.038
"47",47,"+2","THE CAB La La",385,"-7",-18,"-10",0.937,"+0.015",72,"--",43,412,82,0.995
"48",48,"+2","K'NAAN Hurt Me Tomorrow",367,"-1",54,"-19",0.958,"-0.010",2,"--",48,368,73,0.968
"49",49,"--","CHRIS BROWN Don't Wake Me Up",350,"--",146,"--",2.496,"--",1,"124",49,350,146,2.496
"50",50,"--","WIZ KHALIFA Work Hard, Play Hard",333,"--",-2,"--",1.463,"--",17,"26",47,341,73,1.463
