"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",12959,-143,-790,-89,78.745,-0.78,98,"18",1,14935,2322,96.531
2,"=","BRITNEY SPEARS I Wanna Go",12728,-1,9,-50,81.431,-0.56,81,"19",2,12853,1768,82.422
3,"+1","NICKI MINAJ Super Bass",11621,-26,-303,-15,72.388,-0.162,115,"14",3,12009,1188,73.23
4,"-1","LMFAO Party Rock Anthem",11613,-54,-365,22,78.247,-0.806,115,"8",1,14043,1859,94.193
5,"=","BAD MEETS EVIL Lighters f/Bruno Mars",10415,131,590,36,66.456,0.898,69,"12/89",5,10415,1599,66.456
6,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",9226,274,1617,66,56.548,1.898,56,"3",6,9226,1684,56.548
7,"-1","HOT CHELLE RAE Tonight Tonight",8921,-169,-929,-107,49.427,-0.848,115,"20",5,10036,838,54.593
8,"=","ONEREPUBLIC Good Life",8617,-122,-831,-99,51.9,-0.524,115,"25",6,9571,978,57.364
9,"=","PITBULL Give Me Everything f/Ne-Yo",8484,-36,-599,-1,63.169,-0.162,115,"16",1,14233,1811,95.596
10,"=","LIL WAYNE How To Love",7208,-145,-728,-133,40.626,-0.67,90,"81",9,8047,1328,45.275
11,"=","FOSTER THE PEOPLE Pumped Up Kicks",7085,163,994,18,42.06,1.205,51,"2",11,7085,1302,42.06
12,"=","RIHANNA Cheers (Drink To That)",6631,85,664,-46,38.526,0.218,37,"5",12,6631,1594,38.526
13,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",6431,67,436,-56,37.492,0.573,81,"6",12,6431,1017,37.492
14,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",6147,203,1049,63,37.009,1.613,66,"7",14,6147,1049,37.009
15,"=","THE BAND PERRY If I Die Young",5741,-81,-256,-57,32.088,-0.467,115,"17",11,6052,768,32.555
16,"+1","LADY GAGA You And I",4972,179,1372,-38,30.392,1.072,25,"4",16,4972,1553,30.392
17,"-1","LADY GAGA The Edge Of Glory",4726,-162,-1081,-38,26.589,-1.04,115,"50",3,11672,2193,68.045
18,"=","IYAZ Pretty Girls",4170,79,516,24,21.097,0.51,90,"57",18,4170,659,21.097
19,"=","DEV In The Dark",3405,142,1060,7,24.952,0.879,36,"36",19,3405,1060,24.952
20,"=","ADELE Someone Like You",3204,193,1252,48,18.283,1.615,27,"1",20,3204,1252,18.283
21,"+2","THE SCRIPT Nothing",2656,118,626,46,12.97,0.34,35,"58",21,2656,722,12.97
22,"-1","KELLY ROWLAND Motivation f/Lil Wayne",2629,11,179,-35,14.062,0.288,60,"59",21,2629,415,14.062
23,"-1","PITBULL Rain Over Me",2425,-167,-809,-118,10.738,-0.974,55,"49",19,3403,813,19.382
24,"+3","JASON DERULO It Girl",2332,136,797,4,10.104,0.66,16,"60",24,2332,983,10.104
25,"=","ANDY GRAMMER Keep Your Head Up",2322,28,280,-8,8.929,0.084,69,"74",25,2322,355,8.929
26,"=","MARTIN SOLVEIG & DRAGONETTE Hello",2301,19,154,27,15.086,-0.218,115,"93",18,4031,605,23.761
27,"+1","AFROJACK Take Over Control f/Eva Simons",2230,65,320,44,19.414,0.324,75,"71",27,2230,320,19.414
28,"+1","ALEXANDRA STAN Mr. Saxobeat",2226,87,383,61,19.601,0.597,41,"43",28,2226,550,19.601
29,"-5","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",2149,-244,-2100,31,9.617,-1.101,115,"--",12,5432,615,27.03
30,"=","COLDPLAY Every Teardrop Is A Waterfall",1715,-118,-404,-119,8.882,-0.489,70,"64",26,2154,446,11.589
31,"+1","NEW BOYZ Better With The Lights Off",1316,42,351,-5,3.821,0.114,29,"73",31,1316,356,3.821
32,"+4","DAVID GUETTA Without You f/Usher",1202,165,912,86,8.631,0.795,7,"27",32,1202,912,8.631
33,"-2","CHRIS BROWN She Ain't You",1185,-177,-1639,13,7.089,-1.209,104,"96",16,4328,635,24.246
34,"-1","BEYONCE Best Thing I Never Had",1053,-144,-1059,50,4.871,-0.556,87,"40",15,4574,856,22.192
35,"-1","BLACK EYED PEAS Don't Stop The Party",1011,-111,-903,48,4.15,-0.375,63,"225",24,2690,492,10.42
36,"+1","MATT NATHANSON Faster",1003,23,91,4,3.086,0.081,53,"133",36,1003,166,3.086
37,"-2","JENNIFER LOPEZ I'm Into You f/Lil Wayne",990,-114,-1545,137,4.425,-0.336,90,"160",19,3899,611,20.698
38,"=","WIZ KHALIFA No Sleep",909,17,194,-26,3.358,0.065,20,"120",38,909,246,3.358
39,"=","SWEDISH HOUSE MAFIA Save The World",872,19,127,4,4.63,0.105,29,"283",39,872,229,4.63
40,"=","DJ KHALED I'm On One f/Drake, Rick Ross",854,31,250,-12,7.393,-0.03,17,"53",40,854,297,7.423
41,"=","DEMI LOVATO Skyscraper",758,13,127,6,3.535,0.176,22,"56",41,758,141,3.535
