"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
23,"-4","LADY GAGA Marry The Night",4266,"-184",-908,"-346",23.09,"-0.899",68,"55",14,5499,1570,30.701
24,"+1","PITBULL F/CHRIS BROWN International Love",4094,"+55",624,"-239",27.387,"+0.343",74,"15",24,4094,1058,27.387
25,"+2","OUTASIGHT Tonight Is The Night",3562,"+45",306,"-139",18.372,"+0.179",76,"36",25,3562,506,18.372
26,"=","KELLY CLARKSON Mr. Know It All",3554,"-154",-1272,"-25",18.603,"-1.197",134,"40",11,6408,1093,34.137
27,"+1","FRAY Heartbeat",2660,"+17",180,"-90",12.379,"+0.075",81,"85",27,2660,677,12.379
28,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2091,"+59",418,"-84",12.995,"+0.798",53,"8",28,2091,502,12.995
29,"+3","KELLY CLARKSON Stronger (What Doesn't Ki...",1557,"+214",1159,"+169",8.568,"+1.088",8,"6",29,1557,1159,8.568
30,"+3","WILL.I.AM T.H.E (The Hardest Ever)",1425,"+116",250,"+98",5.285,"+0.879",39,"58",30,1425,355,5.285
31,"=","BIG TIME RUSH Music Sounds Better With U",1387,"+36",60,"-40",5.122,"+0.145",50,"520",31,1387,221,5.122
32,"+2","BIG SEAN Dance (A$$)",1338,"+37",279,"-20",9.839,"+0.113",43,"25",32,1338,341,9.839
33,"+2","AVRIL LAVIGNE Wish You Were Here",1179,"-106",-718,"-190",4.426,"-0.350",71,"90",30,1965,503,7.725
34,"+3","JOJO Disaster",1125,"+17",40,"-31",3.347,"+0.073",64,"525",34,1125,197,3.347
35,"+1","WE THE KINGS Say You Like Me",1101,"-9",51,"-33",2.757,"-0.044",119,"343",35,1127,320,2.844
36,"+3","WANTED Glad You Came",1035,"+93",585,"+10",7.5,"+0.671",8,"111",36,1035,585,7.5
37,"+1","LADY ANTEBELLUM Just A Kiss",946,"-42",-416,"-84",4.27,"-0.153",117,"47",23,2755,525,13.059
38,"+2","NICKI MINAJ Fly f/Rihanna",886,"-5",-230,"-50",4.679,"-0.051",120,"99",15,4998,987,27.303
39,"+3","COLBIE CAILLAT Brighter Than The Sun",822,"+31",107,"+25",2.675,"+0.076",71,"59",39,832,119,2.675
40,"+1","COLDPLAY Princess Of China",805,"-7",-42,"-12",3.976,"+0.083",51,"137",40,853,155,3.982
41,"+2","COBRA STARSHIP Middle Finger f/Mac Mille...",792,"+32",177,"+11",3.479,"+0.162",23,"950",41,792,189,3.479
42,"+3","DRAKE Take Care f/Rihanna",696,"+38",221,"+3",8.627,"+0.463",9,"37",42,696,221,8.627
43,"+3","MIKE POSNER Looks Like Sex",591,"+2",48,"-33",2.41,"-0.069",26,"461",43,591,166,2.626
44,"+3","CHRISTINA PERRI A Thousand Years",548,"+3",78,"-27",1.866,"+0.010",11,"39",44,548,131,1.868
45,"+3","LMFAO Sorry For Party Rocking",535,"+38",236,"+11",3.94,"+0.271",6,"184",45,535,259,3.94
46,"+3","FOSTER THE PEOPLE Don't Stop (Color On T...",532,"+42",252,"+27",2.553,"+0.156",4,"107",46,532,252,2.553
47,"+3","DAUGHTRY Crawling Back To You",485,"-2",-9,"-4",1.705,"+0.034",80,"475",44,591,134,2
48,"--","AVICII Levels (ID)",406,"--",31,"--",1.784,"--",11,"--",48,406,58,1.784
49,"--","TRAIN Drive By",382,"--",382,"--",1.361,"--",1,"53",49,382,382,1.361
50,"--","THE CAB Bad",382,"--",23,"--",0.717,"--",78,"595",45,655,106,1.379
