"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","WANTED Glad You Came",13708,31,676,-90,99.849,0.57,95,"9",1,13708,1363,99.849
"2",2,"=","FUN. We Are Young f/Janelle Monae",13238,126,1327,-160,100.888,0.53,50,"2",2,13238,2738,100.888
"3",3,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",11971,-115,-513,-37,89.023,-0.557,95,"14",1,13549,2321,99.332
"4",4,"=","KATY PERRY Part Of Me",11583,31,914,-168,75.903,0.758,59,"13",4,11583,3625,75.903
"5",5,"=","GYM CLASS HEROES Ass Back Home",9837,-311,-1011,-268,69.015,-0.973,140,"28",4,11001,1379,73.574
"6",6,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",9632,-252,-1892,4,69.215,-2.076,123,"42",2,12506,1674,92.019
"7",7,"=","FLO RIDA Wild Ones f/Sia",8828,259,1360,54,65.581,1.542,68,"7",7,8828,1360,65.581
"8",8,"=","CALVIN HARRIS Feel So Close",7612,10,594,-100,54.892,0.102,63,"17",8,7612,1329,54.892
"9",9,"=","DRAKE Take Care f/Rihanna",7582,44,227,-4,60.143,0.423,96,"22",8,7582,1220,60.143
"10",10,"=","NICKI MINAJ Starships",7214,61,678,-104,53.951,0.991,58,"10/52",10,7214,1834,53.951
"11",11,"=","ONE DIRECTION What Makes You Beautiful",7094,57,918,-98,50.39,0.877,43,"3",11,7094,1579,50.39
"12",12,"=","JUSTIN BIEBER Boyfriend",7049,165,1709,-121,50.474,1.003,17,"5",12,7049,4726,50.474
"13",13,"=","ADELE Set Fire To The Rain",6360,-132,-1585,205,45.952,-0.985,139,"29",1,13928,2301,95.946
"14",14,"=","ADELE Rumour Has It",5961,172,1404,-48,39.002,1.223,39,"23",14,5961,1514,39.002
"15",15,"=","GOTYE Somebody That I Used To Know",5544,140,1246,-86,39.466,1.007,42,"1",15,5544,1560,39.466
"16",16,"=","KARMIN Broken Hearted",5043,58,406,-13,30.226,0.117,53,"27",16,5043,936,30.226
"17",17,"=","TRAIN Drive By",4757,17,415,-78,27.904,0.754,88,"12",17,4757,601,27.904
"18",18,"+1","B.O.B So Good",4280,92,365,50,29.491,0.663,40,"11",18,4280,1013,29.491
"19",19,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4169,-145,-1179,-18,29.825,-1.126,140,"21",10,7182,1174,48.863
"20",20,"=","CARLY RAE JEPSEN Call Me Maybe",4100,174,1075,38,25.571,0.821,32,"6",20,4100,1230,25.571
"21",21,"+1","TAYLOR SWIFT Eyes Open",3310,126,1029,-45,18.868,0.597,18,"15",21,3310,1442,18.868
"22",22,"+1","JENNIFER LOPEZ Dance Again f/Pitbull",3245,175,1412,-160,22.525,1.125,13,"18",22,3245,2243,22.747
"23",23,"-2","CHRIS BROWN Turn Up The Music",3199,-118,-1056,-20,21.853,-0.773,71,"36",17,4894,987,33.507
"24",24,"=","RIHANNA Talk That Talk f/Jay Z",1872,-115,-309,-98,8.918,-0.198,65,"75",24,2226,339,12.882
"25",25,"=","ELLIE GOULDING Lights",1783,54,357,8,10.121,0.368,62,"51",25,1783,357,10.121
"26",26,"=","DRAKE The Motto f/Lil Wayne",1615,50,307,55,16.922,0.359,53,"20",26,1615,307,16.922
"27",27,"+2","PITBULL Back In Time",1547,126,824,22,8.114,0.151,14,"121",27,1547,824,8.114
"28",28,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1473,45,182,75,7.66,0.161,39,"120",27,1473,461,8.004
"29",29,"+1","DEMI LOVATO Give Your Heart A Break",1457,54,362,10,9.753,0.526,43,"57",29,1457,362,9.753
"30",30,"-3","HAVANA BROWN We Run The Night f/Pitbull",1443,-5,154,-41,10.469,0.078,60,"126",27,1448,237,10.526
"31",31,"+1","NEON HITCH F U Betta",1153,27,167,20,3.627,0.046,39,"501",31,1153,215,3.627
"32",32,"-1","CHRISTINA PERRI A Thousand Years",1148,-62,-480,-3,6.076,-0.533,98,"44",23,2055,280,9.423
"33",33,"=","CHRIS RENE Young Homie",1103,34,153,26,3.725,0.167,32,"127",33,1103,213,3.725
"34",34,"=","WALLPAPER F**king Best Song Everrr",893,-9,47,-22,3.559,-0.036,27,"--",34,906,262,3.595
"35",35,"=","USHER Climax",866,33,99,33,3.778,0.202,25,"32",35,866,348,3.778
"36",36,"=","DEV & ENRIQUE IGLESIAS Naked",733,-41,-414,42,5.363,0.032,82,"--",28,1524,318,8.497
