"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA","Stay f/Mikky Ekko",15344,"-93",-249,"-106",99.476,"-0.170",95,"7",1,15599,1920,102.136
2,"=","PINK","Just Give Me A Re...",15146,"+145",1389,"-92",100.483,"+1.049",71,"2",2,15146,1949,100.483
3,"=","BRUNO MARS","When I Was Your M...",12724,"-362",-1687,"-146",78.731,"-2.080",107,"8",1,16011,2737,106.569
4,"=","PITBULL","Feel This Moment",12666,"-176",-407,"-211",81.155,"-1.721",116,"21",3,13073,1706,86.979
5,"=","JUSTIN TIMBERLAKE","Mirrors",12079,"+493",3114,"+195",87.457,"+2.981",41,"3",5,12079,3114,87.457
6,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",10623,"+313",2422,"+0",73.642,"+2.400",49,"1",6,10623,2422,73.642
7,"=","DEMI LOVATO","Heart Attack",10075,"+133",826,"-50",62.555,"+0.382",63,"19",6,10075,2482,62.555
8,"=","ICONA POP","I Love It f/Charl...",9015,"+173",1073,"+34",57.723,"+1.332",83,"4",8,9015,1359,57.723
9,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",8251,"-245",-1105,"-97",52.372,"-1.359",165,"24/30",1,15012,2020,109.652
10,"=","KREWELLA","Alive",7884,"+42",366,"-33",51.757,"+0.762",84,"39",10,7884,1026,51.757
11,"=","MAROON 5","Daylight",7524,"-207",-1184,"-31",46.552,"-1.373",160,"55",1,14639,1641,96.697
12,"=","OLLY MURS","Troublemaker f/Fl...",7508,"-147",-286,"-169",41.247,"-0.569",136,"34",10,7829,1121,42.345
13,"+1","TAYLOR SWIFT","22",6626,"+21",81,"-9",34.164,"+0.043",60,"16",13,6626,2327,34.164
14,"-1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6515,"-354",-2549,"-79",37.183,"-1.643",108,"17",3,12353,6457,74.223
15,"=","FALL OUT BOY","My Songs Know Wha...",5871,"+98",425,"+44",31.857,"+0.431",81,"13",15,5871,1015,31.857
16,"=","WILL.I.AM F/JUSTI...","#thatpower",5776,"+35",712,"-86",31.769,"+0.248",39,"10",16,5776,1416,31.769
17,"=","SELENA GOMEZ","Come & Get It",5639,"+154",1459,"-70",34.291,"+0.744",23,"6",17,5639,2034,34.291
18,"+1","EMELI SANDE","Next To Me",4168,"+68",543,"+9",21.993,"+0.223",75,"22",18,4168,560,21.993
19,"+1","FLORIDA-GEORGIA L...","Cruise",4120,"+114",931,"+1",23.241,"+0.688",37,"12/31",19,4120,931,23.241
20,"-2","FUN.","Carry On",4048,"-180",-663,"-118",21.501,"-0.870",114,"36",16,5029,935,27.572
21,"=","ARIANA GRANDE","The Way f/Mac Mil...",4009,"+137",963,"+24",26.443,"+0.408",32,"14",21,4009,1008,26.443
22,"+1","JASON DERULO","The Other Side",3670,"+281",2399,"+94",25.494,"+1.280",13,"53",22,3670,2399,25.494
23,"-1","AVRIL LAVIGNE","Here's To Never G...",3579,"+90",647,"+3",17.67,"+0.251",21,"35",22,3579,1758,17.67
24,"=","MUSE","Madness",3310,"+3",109,"-11",14.204,"+0.027",138,"44",23,3313,385,14.204
25,"=","MUMFORD & SONS","I Will Wait",2569,"-101",-840,"+28",15.882,"-0.882",117,"61",14,6076,747,37.093
26,"=","LITTLE MIX","Wings",2527,"-12",61,"-17",11.91,"-0.422",68,"78",26,2544,389,14.241
27,"=","ZEDD","Clarity f/Foxes",2415,"+37",416,"-29",18.592,"+0.221",46,"49",27,2415,445,18.592
28,"=","JUSTIN BIEBER","All Around The Wo...",2024,"-228",-2112,"+50",8.482,"-0.659",74,"144",18,5005,1137,26.156
29,"=","IMAGINE DRAGONS","Radioactive",1960,"+115",737,"+50",10.603,"+0.605",19,"5",29,1960,737,10.603
30,"=","CALVIN HARRIS F/E...","I Need Your Love",1856,"+38",330,"+2",11.777,"+0.335",27,"62",29,1856,482,11.777
31,"=","ED SHEERAN","Lego House",1770,"+15",208,"-23",10.259,"-0.113",53,"94",30,1770,305,10.372
32,"=","CARLY RAE JEPSEN","Tonight I'm Getti...",1474,"+11",41,"+5",5.781,"+0.073",60,"--",30,1482,257,5.812
33,"=","ANNA KENDRICK","Cups (Pitch Perfe...",1352,"+62",370,"+12",7.374,"+0.179",35,"67",33,1352,370,7.374
34,"=","DAFT PUNK","Get Lucky",1310,"+124",739,"+19",10.533,"+0.533",10,"20",34,1310,739,10.533
35,"=","HOT CHELLE RAE","Hung Up",1116,"+9",65,"-13",4.101,"-0.002",66,"326",34,1116,137,4.136
36,"=","NIKKI WILLIAMS","Glowing",1081,"+18",143,"-11",6.74,"+0.441",25,"277",35,1081,279,6.829
37,"=","CHRIS BROWN","Fine China",1057,"+71",446,"+23",5.655,"+0.031",13,"73",37,1057,446,5.655
38,"=","MKTO","Thank You",906,"-10",16,"-35",2.479,"-0.049",32,"312",37,917,203,2.539
39,"=","DRAKE","Started From The ...",822,"+8",43,"-6",3.865,"+0.048",32,"188",38,822,171,4.075
40,"=","DROP CITY YACHT C...","Crickets f/Jeremi...",760,"+18",114,"+17",3.037,"+0.042",22,"138",40,760,133,3.037
41,"=","WALLPAPER","Good 4 It",619,"+8",65,"-11",0.803,"+0.029",15,"--",41,619,113,0.803
42,"+1","LUPE FIASCO","Battle Scars f/Gu...",561,"-7",-137,"+18",5.244,"+0.047",36,"89",41,718,187,5.384
43,"+1","CAPITAL CITIES","Safe And Sound",545,"+39",118,"+43",1.372,"+0.337",11,"106",43,545,118,1.372
44,"-2","AVICII VS NICKY R...","I Could Be The On...",529,"-41",-505,"+30",2.661,"-0.101",47,"87",33,1257,478,7.445
45,"+2","EMBLEM3","Chloe (You're The...",429,"+18",121,"-2",2.719,"+0.084",4,"--",45,429,148,2.719
46,"=","KELLY CLARKSON","People Like Us",419,"+7",52,"-10",1.179,"+0.064",5,"251",45,419,112,1.179
47,"-2","JONAS BROTHERS","Pom Poms",416,"+3",218,"-38",0.947,"-0.001",4,"222",45,416,257,0.948
48,"=","3OH!3","Back To Life",373,"+10",49,"+5",0.723,"+0.012",4,"--",48,373,68,0.723
49,"=","AWOLNATION","Sail",364,"+6",16,"+3",0.852,"+0.024",4,"41",49,364,16,0.852
50,"--","JAKE MILLER","A Million Lives",346,"--",106,"--",0.573,"--",1,"321",50,346,106,0.573
