"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",14503,28,628,-46,109.162,-0.49,116,"4",1,14503,2020,109.652
"2",2,"+1","MAROON 5","Daylight",12814,106,347,16,95.719,1.092,111,"21",2,12814,1308,95.719
"3",3,"-1","SWEDISH HOUSE MAF...","Don't You Worry C...",12719,-278,-1595,-96,94.13,-1.411,186,"35",1,14704,1905,116.982
"4",4,"=","TAYLOR SWIFT","I Knew You Were T...",12138,-190,-1882,-4,105.301,-1.81,115,"15",1,16073,2452,126.481
"5",5,"=","WILL.I.AM & BRITN...","Scream And Shout",11565,-131,-885,-88,85.404,-0.6,109,"11",3,13157,2182,99.406
"6",6,"+1","BRUNO MARS","When I Was Your M...",10822,304,1754,39,79.99,1.837,58,"1",6,10822,1754,79.99
"7",7,"-1","CALVIN HARRIS","Sweet Nothing f/F...",10732,89,533,-29,83.972,0.835,119,"32",6,10732,1126,83.972
"8",8,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",9665,255,1361,81,68.604,0.999,59,"3",8,9665,6457,68.604
"9",9,"=","RIHANNA","Stay f/Mikky Ekko",8176,197,1224,4,65.47,2.674,46,"2",9,8176,1617,65.47
"10",10,"+1","IMAGINE DRAGONS","It's Time",7810,20,429,22,49.853,0.101,172,"33",10,7810,983,49.853
"11",11,"-1","BRUNO MARS","Locked Out Of Hea...",7732,-186,-965,-45,66.492,-1.102,164,"25",1,15928,2790,124.488
"12",12,"=","LUMINEERS","Ho Hey",7382,-155,-687,-143,52.041,-2.061,179,"28",2,13545,1921,101.636
"13",13,"=","PITBULL","Feel This Moment",7188,107,532,-18,56.716,1.151,67,"7",13,7188,1516,56.716
"14",14,"=","KELLY CLARKSON","Catch My Breath",6377,-94,-364,-47,41.331,-1.068,139,"36",13,6870,767,44.758
"15",15,"=","JUSTIN BIEBER","Beauty And A Beat...",5249,-145,-997,34,37.956,-1.364,147,"80",2,12731,1998,87.772
"16",16,"+1","OLLY MURS","Troublemaker f/Fl...",5119,41,198,55,33.613,-0.123,87,"20",16,5119,766,33.736
"17",17,"+1","MUMFORD & SONS","I Will Wait",5043,1,510,-126,36.524,-0.109,68,"24",17,5043,747,36.633
"18",18,"-2","KE$HA","C'mon",4888,-331,-2410,-44,25.774,-1.384,88,"62",9,8228,1547,54.334
"19",19,"=","OF MONSTERS AND M...","Little Talks",4359,80,221,55,29.242,0.568,116,"27",19,4359,655,29.242
"20",20,"+2","DEMI LOVATO","Heart Attack",4335,364,2432,107,35.248,1.844,14,"10",20,4335,2432,35.248
"21",21,"-1","ONE DIRECTION","Kiss You",4230,-34,-274,-32,21.262,0.069,51,"63",19,4542,1186,22.924
"22",22,"-1","KREWELLA","Alive",4205,66,621,-39,31.856,0.448,35,"56",21,4205,918,31.856
"23",23,"+1","PINK","Just Give Me A Re...",3637,177,1471,3,27.408,1.523,22,"5",23,3637,1471,27.408
"24",24,"-1","PINK","Try",3542,-125,-1287,50,28.269,-0.762,137,"48",6,9909,1515,66.33
"25",25,"=","FALL OUT BOY","My Songs Know Wha...",3341,-10,246,-123,17.794,0.373,32,"13",23,3351,1015,17.794
"26",26,"+1","ICONA POP","I Love It f/Charl...",2941,103,707,61,23.793,0.379,34,"17",26,2941,707,23.793
"27",27,"-1","FUN.","Carry On",2916,71,276,15,17.913,0.755,65,"16",26,2916,495,17.913
"28",28,"=","CHRIS WALLACE","Remember When (Pu...",2569,-83,-299,-79,12.481,-0.435,214,"149",24,2872,332,15.148
"29",29,"+2","MUSE","Madness",1987,31,206,-25,9.272,0.401,89,"39",29,1987,385,9.272
"30",30,"-1","NELLY","Hey Porsche",1961,-150,-517,-120,10.892,-0.762,55,"44",26,2524,673,14.908
"31",31,"-1","ALICIA KEYS","Girl On Fire",1837,-191,-1271,-146,16.756,-1.006,142,"42/90",9,7658,1171,50.899
"32",32,"+4","TAYLOR SWIFT","22",1829,334,1253,275,12.624,1.808,11,"54",32,1829,1253,12.624
"33",33,"=","JUSTIN BIEBER","All Around The Wo...",1674,71,579,28,15.007,0.723,25,"157",33,1674,579,15.007
"34",34,"=","CHER LLOYD","With Ur Love f/Ju...",1628,27,167,10,9.116,0.071,32,"135",33,1628,571,9.116
"35",35,"-3","BRITT NICOLE","Gold",1574,-30,-85,-32,6.149,-0.102,88,"87",29,1664,314,6.524
"36",36,"+1","EMELI SANDE","Next To Me",1537,44,174,30,13.657,0.254,26,"55",36,1537,453,13.657
"37",37,"+1","AFROJACK & CHRIS ...","As Your Friend",1445,26,150,58,9.3,-0.029,42,"--",33,1445,362,9.977
"38",38,"-3","HUNTER HAYES","Wanted",1384,-116,-831,-43,9.368,-0.795,151,"52",23,3020,368,18.605
"39",39,"=","NE-YO","Forever Now",1328,6,134,-17,10.734,-0.144,48,"240",35,1328,269,11.68
"40",40,"=","BAAUER","Harlem Shake",1210,-18,15,-67,5.583,0.019,21,"6",38,1277,488,6.257
"41",41,"=","ONEREPUBLIC","If I Lose Myself",1005,-1,59,-9,3.315,-0.021,37,"247",38,1006,318,3.336
"42",42,"=","LITTLE MIX","Wings",872,34,216,10,3.457,0.323,19,"168",42,872,216,3.457
"43",43,"=","A$AP ROCKY","F**kin Problems f...",785,-5,22,-12,4.74,0.15,39,"34",41,790,154,4.74
"44",44,"=","TREY SONGZ","Simply Amazing",656,-79,-372,-62,3.83,-0.422,46,"179",35,1070,243,6.918
"45",45,"+1","MIGUEL","Adorn",648,14,64,5,7.825,-0.053,123,"155",33,1329,248,9.94
"46",46,"-1","CARLY RAE JEPSEN","Tonight I'm Getti...",647,10,145,-24,2.112,0.082,11,"--",45,647,211,2.112
"47",47,"=","BENNY BENASSI","Cinema f/Gary Go",613,13,42,5,3.846,-0.036,32,"246",43,613,155,4.68
"48",48,"=","HOT CHELLE RAE","Hung Up",536,16,67,7,1.739,0.056,17,"--",48,536,102,1.739
"49",49,"+1","ED SHEERAN","Lego House",492,29,202,-2,3.585,0.278,4,"176",49,492,204,3.585
"50",50,"-1","STEFANO","Yes To Love",475,0,2,-4,0.868,-0.008,25,"--",46,489,70,0.876
