"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SAM SMITH","Stay With Me",16884,-164,-393,-177,108.849,-1.322,101,"8",1,17277,2202,112.938
2,"=","MAGIC!","Rude",16097,-71,-837,49,102.166,-0.854,127,"13",1,17959,2371,118.65
3,"=","CHARLI XCX","Boom Clap",14739,143,1701,-211,96.623,1.173,68,"168",3,14739,2210,96.623
4,"=","DISCLOSURE","Latch f/Sam Smith",14053,-458,-1235,-407,83.845,-2.381,200,"24",3,15461,1542,91.17
5,"=","NICO & VINZ","Am I Wrong",12507,-369,-2530,-38,79.4,-1.838,142,"34",1,17731,2409,119.274
6,"=","MAROON 5","Maps",11814,92,533,26,68.081,0.243,66,"15",6,11814,4866,68.081
7,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",9530,22,155,-18,57.524,0.029,88,"40",7,9530,1152,57.524
8,"=","ARIANA GRANDE","Break Free f/Zedd",9089,130,690,39,57.716,0.819,47,"7",8,9089,2327,57.716
9,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",8883,86,432,-46,58.205,0.774,84,"6",9,8883,1429,58.205
10,"=","ARIANA GRANDE","Problem f/Iggy Azalea",8592,-98,-1587,179,53.976,-1.819,113,"16",1,17403,2576,116.283
11,"=","SIA","Chandelier",8475,134,793,64,52.921,1.198,123,"10",11,8475,1217,52.921
12,"+1","MEGHAN TRAINOR","All About That Bass",7931,369,2481,27,46.654,2.015,44,"2",12,7931,2500,46.654
13,"+1","IGGY AZALEA","Black Widow f/Rita Ora",7628,120,619,90,45.722,0.704,53,"9",13,7628,1492,45.722
14,"-2","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",7626,44,643,-128,60.654,0.283,88,"22",12,7626,1299,60.654
15,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",6776,20,964,-202,41.639,0.141,23,"4",15,6776,4716,41.639
16,"=","ONEREPUBLIC","Love Runs Out",5325,-440,-2736,-151,25.805,-1.814,111,"26",9,8849,1336,45.354
17,"=","BECKY G","Shower",5162,-128,-213,-102,21.761,-0.589,97,"18",16,5432,853,23.665
18,"=","KIESZA","Hideaway",4291,123,745,50,26.031,0.726,53,"39",18,4291,745,26.031
19,"+6","TAYLOR SWIFT","Shake It Off",4103,1132,4103,1132,29.833,6.932,3,"1",19,4103,4103,29.833
