"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","PHARRELL WILLIAMS","Happy",17096,"+19",2,"+15",119.819,"-0.070",72,"1",1,17173,2414,120.293
"2",2,"=","KATY PERRY","Dark Horse",14975,"-202",-1203,"-154",112.587,"-1.381",129,"5",1,17515,2780,123.167
"3",3,"+1","JASON DERULO","Talk Dirty f/2 Chainz",14874,"+279",1138,"+208",93.621,"+1.411",92,"7/21",3,14874,2775,93.621
"4",4,"-1","LORDE","Team",14651,"-254",-1198,"-224",97.846,"-1.819",128,"17",1,16451,1641,108.342
"5",5,"=","BASTILLE","Pompeii",14228,"-173",-841,"-176",91.882,"-1.101",143,"9",3,15079,1804,100.897
"6",6,"=","JOHN LEGEND","All Of Me",13705,"+235",2142,"+14",98.792,"+1.444",61,"2",6,13705,2520,98.792
"7",7,"=","DEMI LOVATO","Neon Lights",8756,"+38",533,"-34",51.064,"+0.260",123,"43",7,8756,967,51.064
"8",8,"=","ALOE BLACC","The Man",8523,"+52",214,"+10",42.296,"-0.144",68,"4",8,8523,1722,42.869
"9",9,"=","AMERICAN AUTHORS","Best Day Of My Life",8191,"+61",640,"-69",49.152,"+0.612",112,"12",9,8191,1116,49.152
"10",10,"=","ONEREPUBLIC","Counting Stars",7798,"-93",-784,"+27",59.09,"-0.493",170,"24",1,16524,2609,113.696
"11",11,"=","AVICII","Hey Brother",7698,"+20",398,"-50",46.287,"+0.141",116,"14",11,7698,816,46.287
"12",12,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",7524,"+182",1383,"-77",49.938,"+1.347",36,"16",12,7524,2024,49.938
"13",13,"+1","MARTIN GARRIX","Animals",6424,"-10",392,"-65",38.339,"+0.187",120,"20",13,6441,993,38.339
"14",14,"-1","BEYONCE","Drunk In Love f/Jay Z",6395,"-138",-609,"-102",35.401,"-0.959",71,"25",12,7095,1663,41.601
"15",15,"=","CASH CASH","Take Me Home f/Bebe Rexha",6203,"-72",-523,"-70",33.119,"-0.268",134,"78",13,6726,1074,37.25
"16",16,"=","THE CHAINSMOKERS","#Selfie",5822,"+92",564,"-45",30.854,"-0.172",42,"10",16,5822,1709,33.093
"17",17,"+1","NAUGHTY BOY","La La La f/Sam Smith",5295,"+70",603,"-15",27.011,"+0.671",78,"13",17,5295,697,27.011
"18",18,"+2","PARAMORE","Ain't It Fun",4973,"+73",834,"-75",30.074,"+0.476",51,"28",18,4973,924,30.074
"19",19,"+2","KID INK","Show Me f/Chris Brown",3921,"-7",12,"-73",20.042,"-0.012",85,"32",19,3945,644,21.33
"20",20,"+2","RIXTON","Me And My Broken Heart",3870,"+233",1061,"+11",20.622,"+1.423",29,"42",20,3870,1397,20.622
"21",21,"+3","MKTO","Classic",3389,"+33",298,"-32",14.336,"+0.362",120,"37",21,3389,570,14.336
"22",22,"+1","BRUNO MARS","Young Girls",3294,"-146",-1805,"+257",17.336,"-1.115",108,"115",8,8405,938,46.994
"23",23,"+2","AUSTIN MAHONE","Mmm Yeah f/Pitbull",3199,"+41",313,"-8",14.731,"+0.289",55,"26",23,3199,512,14.731
"24",24,"+2","TIESTO","Red Lights",3045,"+44",389,"-135",20.502,"+0.185",38,"--",24,3045,676,20.502
"25",25,"+3","DJ SNAKE & LIL JON","Turn Down For What",2856,"+34",345,"-124",18.832,"+0.101",71,"8",25,2856,469,18.832
"26",26,"+1","A GREAT BIG WORLD","Say Something w/C. Aguilera",2716,"-164",-1332,"-56",15.843,"-1.393",129,"31",7,10605,1506,64.936
"27",27,"+2","PITBULL","Wild Wild Love f/GRL",2567,"+123",966,"-10",17.768,"+0.687",29,"68",27,2567,976,17.768
"28",28,"+2","B.O.B","John Doe f/Priscilla",2378,"+75",223,"+50",12.479,"+0.969",41,"57",28,2378,644,12.479
"29",29,"+2","EMINEM","Headlights",2313,"+51",310,"-56",11.553,"+0.133",44,"61",29,2313,453,11.553
"30",30,"+2","DISCLOSURE","Latch f/Sam Smith",1981,"-7",58,"-42",8.042,"-0.267",57,"69",30,1988,344,8.813
"31",31,"+2","SHAKIRA F/RIHANNA","Can't Remember To Forget You",1772,"-155",-1224,"+35",9.079,"-0.360",77,"29",20,4182,1848,20.539
"32",32,"+2","NEON TREES","Sleeping With A Friend",1771,"+32",283,"-66",9.422,"+0.041",54,"35",32,1771,489,9.422
"33",33,"+2","ZEDD","Find You f/M. Koma & M. Bryant",1388,"+3",161,"-31",7.74,"+0.041",36,"150",33,1388,262,7.74
"34",34,"+4","CALVIN HARRIS","Summer",1151,"+167",554,"+86",10.987,"+0.943",10,"66",34,1151,554,10.987
"35",35,"+1","HOT CHELLE RAE","Don't Say Goodnight",1060,"+35",200,"+7",4.684,"+0.118",24,"--",35,1060,225,4.684
"36",36,"+1","MARIAH CAREY","You're Mine (Eternal)",1029,"+17",45,"+23",2.809,"-0.012",32,"--",36,1029,328,3.239
"37",37,"+2","LITTLE MIX","Move",983,"+7",104,"-10",2.545,"-0.046",31,"320",37,983,281,2.669
"38",38,"+2","KATY TIZ","The Big Bang",883,"+136",855,"+126",6.545,"+0.805",5,"--",38,883,855,6.545
"39",39,"+2","IGGY AZALEA","Fancy f/Charlie XCX",788,"+48",342,"+11",6.778,"+0.232",10,"71",39,788,342,6.778
"40",40,"+2","5 SECONDS OF SUMMER","She Looks So Perfect",787,"+79",465,"+46",4.774,"+0.288",7,"--",40,787,465,4.774
"41",41,"+2","NEW HOLLOW","She Ain't You",719,"+19",157,"-1",2.122,"+0.129",15,"--",40,719,181,2.122
"42",42,"+2","CHRISTINA PERRI","Human",639,"+5",79,"-5",1.968,"+0.029",20,"23",42,639,102,1.968
"43",43,"+2","SOMO","Ride",555,"-15",-66,"-27",1.581,"-0.095",31,"91",40,621,195,2.061
"44",44,"+2","SHAKIRA","Empire",535,"+70",494,"+66",4.257,"+0.517",3,"36",44,535,494,4.257
"45",45,"+2","PHANTOGRAM","Fall In Love",430,"+20",112,"+32",1.697,"+0.024",6,"164",45,430,112,2.095
"46",46,"--","LADY GAGA","G.U.Y.",391,"--",314,"--",4.257,"--",1,"181",46,391,314,4.257
"47",47,"--","TREY SONGZ","Na Na",377,"--",139,"--",1.337,"--",1,"39",47,377,139,1.337
"48",48,"+2","IDINA MENZEL","Let It Go",362,"+3",-15,"+1",1.862,"+0.036",8,"3/47",46,396,68,2.094
"49",49,"--","CHRIS BROWN","Loyal f/Lil' Wayne",361,"--",16,"--",1.212,"--",3,"76",49,361,67,1.212
"50",50,"--","AFROJACK","Ten Feet Tall f/Wrabel",357,"--",84,"--",1.7,"--",1,"--",50,357,84,1.7
