"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ROBIN THICKE","Blurred Lines f/P...",14055,-84,-1244,90,90.771,-1.282,121,"7/55",1,16771,2544,113.5
2,"=","ZEDD","Clarity f/Foxes",13599,-35,-334,91,89.154,0.333,174,"25",2,14188,1183,92.157
3,"=","MAROON 5","Love Somebody",12509,-327,-1213,-325,77.119,-1.247,115,"43",2,13931,1278,87.913
4,"=","CAPITAL CITIES","Safe And Sound",11875,179,825,103,79.839,1.718,139,"13",4,11875,1083,79.839
5,"+2","KATY PERRY","Roar",11155,347,2167,65,81.894,3.018,27,"1",5,11155,6098,81.894
6,"-1","MACKLEMORE & RYAN...","Same Love f/Mary ...",11075,46,205,-37,69.311,0.188,106,"17",5,11119,1815,71.324
7,"-1","CALVIN HARRIS F/E...","I Need Your Love",10813,-3,50,-30,70.276,-0.598,155,"47",5,10846,1386,72.137
8,"=","LANA DEL REY","Summertime Sadnes...",10549,237,906,91,70.703,1.38,66,"16/19",7,10549,1923,70.703
9,"=","IMAGINE DRAGONS","Radioactive",9256,-172,-1339,27,63.074,-0.368,147,"14",2,14606,2069,92.777
10,"=","MILEY CYRUS","We Can't Stop",9185,-41,-219,-79,54.117,-0.453,94,"12",9,9405,1276,55.184
11,"+1","AVICII","Wake Me Up",8089,236,1672,-28,55.872,1.668,42,"3",11,8089,2103,55.872
12,"-1","ANNA KENDRICK","Cups (Pitch Perfe...",7761,-205,-1401,-8,41.157,-1.277,163,"20",8,9705,992,59.103
13,"=","JAY Z","Holy Grail f/Just...",7215,182,745,59,45.271,1.304,65,"8",13,7215,2095,45.271
14,"=","BRUNO MARS","Treasure",6564,-42,-1476,316,35.729,-0.43,119,"40/93",5,11434,2114,69.467
15,"+1","LADY GAGA","Applause",6164,115,501,25,38.074,0.77,26,"5",15,6164,3922,38.074
16,"-1","JUSTIN TIMBERLAKE","Take Back The Nig...",6075,-177,-615,-161,31.429,-0.737,57,"56",13,6823,3722,40.113
17,"+1","LORDE","Royals",5461,312,1983,74,40.426,1.743,26,"2",17,5461,1983,40.426
18,"-1","DAFT PUNK","Get Lucky",5337,-90,-950,77,39.543,-0.739,138,"23",2,14968,2173,99.686
19,"=","ONE DIRECTION","Best Song Ever",5107,-11,-58,-12,24.849,-0.114,49,"18",17,5165,1660,24.972
20,"+1","PARAMORE","Still Into You",4430,36,335,-42,26.979,0.388,121,"27",20,4430,711,26.979
21,"-1","JASON DERULO","The Other Side",4328,-113,-1466,152,30.231,-0.65,141,"94",5,11323,2399,66.105
22,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4270,22,32,11,23.231,-0.095,102,"37",19,4292,462,24.14
23,"=","TAYLOR SWIFT","Everything Has .....",4221,58,255,73,22.365,0.113,55,"42",23,4221,990,22.365
24,"=","ENRIQUE IGLESIAS","Turn The Night Up",3954,1,-157,-13,18.847,-0.249,47,"71",21,4111,2260,24.628
25,"=","DRAKE","Hold On We're Goi...",3826,222,1135,74,24.744,1.233,27,"6",25,3826,1135,24.744
26,"=","BONNIE MCKEE","American Girl",3026,13,29,0,14.968,0.044,62,"113",25,3026,740,15.059
27,"=","AWOLNATION","Sail",2556,40,45,29,11.283,0.198,107,"15",27,2556,299,11.323
28,"=","SELENA GOMEZ","Slow Down",2420,117,827,26,15.012,0.823,20,"84",28,2420,827,15.012
29,"=","ROBIN THICKE","Give It 2 U f/Ken...",2359,146,530,101,15.088,0.854,34,"29",29,2359,530,15.088
30,"=","PINK","True Love f/Lily ...",2179,10,-71,10,10.141,-0.045,48,"77",28,2250,503,10.728
31,"=","EMINEM","Berzerk",2125,145,921,-86,14.543,0.345,11,"4/79",31,2125,1757,15.106
32,"=","TEGAN & SARA","Closer",2027,89,479,53,9.79,0.458,83,"328",31,2027,479,9.79
33,"=","NEIGHBOURHOOD","Sweater Weather",1610,44,-1,51,5.828,0.059,70,"60",32,1618,262,5.88
34,"=","KREWELLA","Live For The Nigh...",1553,26,104,29,6.129,0.118,47,"275",34,1553,288,6.129
35,"=","FIFTH HARMONY","Miss Movin' On",1536,26,153,-8,6.827,0.096,60,"152",35,1536,324,6.827
36,"=","CODY SIMPSON","Pretty Brown Eyes",1479,13,86,16,4.222,0.033,57,"203",34,1479,328,4.291
37,"=","LABRINTH","Beneath Your Beau...",1323,-97,-862,73,4.868,-0.346,113,"50",25,2799,485,13.99
38,"+1","ARMIN VAN BUUREN","This Is What It F...",1196,36,178,25,10.077,0.269,44,"176",38,1196,225,10.077
39,"-1","FLO RIDA","Can't Believe It ...",1154,-7,5,-6,4.794,-0.038,34,"108",38,1161,479,5.365
40,"=","DEMI LOVATO","Made In The USA",845,-8,-121,12,3.044,0.006,45,"208",40,1032,271,4.421
