"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",18210,27,7,-25,121.011,0.402,92,3,1,18337,3126,121.149
"2",2,"=","ED SHEERAN","Thinking Out Loud",16273,172,2197,-347,102.435,0.732,65,2,2,16273,3319,102.435
"3",3,"=","HOZIER","Take Me To Church",14683,8,557,-105,91.149,0.564,120,9,2,14683,2004,91.149
"4",4,"=","MEGHAN TRAINOR","Lips Are Movin",13299,32,221,-142,74.889,-0.515,113,21,4,13325,1988,75.882
"5",5,"=","TAYLOR SWIFT","Blank Space",12807,-106,-673,20,91.114,-1.051,105,18,1,18014,3248,118.647
"6",6,"=","SAM SMITH","I'm Not The Only One",10605,-356,-1963,-51,59.093,-2.5,138,12,4,14636,2111,89.299
"7",7,"=","NICK JONAS","Jealous",9851,-233,-2468,214,68.399,-1.745,152,46,1,16139,1846,98.442
"8",8,"=","PITBULL","Time Of Our Lives f/Ne-Yo",9287,183,1437,-51,59.446,1.043,74,23,8,9287,1573,59.446
"9",9,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",8806,60,1012,-158,58.774,0.126,100,49,9,8806,1413,58.774
"10",10,"=","TAYLOR SWIFT","Style",8485,292,1775,13,60.608,2.81,36,14,10,8485,1993,60.608
"11",11,"=","MAROON 5","Sugar",7770,245,1635,-54,49.982,1.543,30,11,11,7770,2223,49.982
"12",12,"=","ELLA HENDERSON","Ghost",7554,43,575,-71,40.083,0.922,152,33,11,7554,1207,40.083
"13",13,"=","FALL OUT BOY","Centuries",7320,46,528,-47,37.521,-0.409,146,24,12,7320,756,38.114
"14",14,"=","SELENA GOMEZ","The Heart Wants What It Wants",6732,-403,-2177,-118,42.172,-1.914,96,60,7,10523,2058,67.628
"15",15,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",6579,-167,-2781,414,42.518,-1.633,126,55,3,15619,1751,93.102
