"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13359,-107,-478,-106,88.712,-0.48,104,"10",1,13928,2301,91.812
"2",2,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13150,59,873,-139,84.115,0.289,60,"4",2,13150,2321,84.115
"3",3,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",11775,69,697,-85,71.788,0.484,88,"14",3,11775,1674,71.788
"4",4,"=","JESSIE J Domino",11326,-196,-590,-179,61.979,-0.989,174,"30",2,12024,1524,67.403
"5",5,"=","PITBULL F/CHRIS BROWN International Love",9129,39,46,-1,55.737,0.725,126,"21",5,9129,1086,56.669
"6",6,"+1","GYM CLASS HEROES Ass Back Home",8974,95,611,-24,58.157,0.513,105,"20",6,8974,1379,58.157
"7",7,"-1","FLO RIDA Good Feeling",8932,-102,-1229,128,60.831,-0.84,165,"25",1,13154,1657,85.747
"8",8,"=","WANTED Glad You Came",8622,204,1145,103,52.34,1.317,60,"2",8,8622,1330,52.34
"9",9,"=","RIHANNA We Found Love f/Calvin Harris",7937,-212,-985,-204,55.662,-1.592,165,"35",1,14238,2184,95.593
"10",10,"=","KATY PERRY Part Of Me",7245,165,1250,-14,44.32,1.267,24,"8",10,7245,3625,44.32
"11",11,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6941,61,284,-39,43.386,0.255,105,"12",10,6941,1174,43.386
"12",12,"=","BRUNO MARS It Will Rain",6105,-1,-200,138,34.329,-0.006,157,"50",1,13635,2024,86.477
"13",13,"=","GAVIN DEGRAW Not Over You",5871,-145,-714,-63,33.894,-0.822,196,"34",10,7039,547,37.933
"14",14,"=","DRAKE Take Care f/Rihanna",5859,82,451,26,43.854,0.924,61,"13",14,5859,1220,43.854
"15",15,"=","OUTASIGHT Tonight Is The Night",5528,27,189,3,29.35,0.372,128,"43",15,5528,572,29.35
"16",16,"=","KATY PERRY The One That Got Away",5063,-134,-935,62,30.783,-1.235,153,"94",1,13402,1631,80.623
"17",17,"=","CALVIN HARRIS Feel So Close",4646,196,1147,32,32.944,1.209,28,"23",17,4646,1328,32.944
"18",18,"=","CHRIS BROWN Turn Up The Music",4269,77,750,-30,24.461,0.47,36,"22",18,4269,987,24.461
"19",19,"=","NICKI MINAJ Starships",4158,134,912,-30,25.845,0.99,23,"7/75",19,4158,1834,25.845
"20",20,"+1","FLO RIDA Wild Ones f/Sia",3390,97,709,-27,25.044,0.685,33,"5",20,3390,973,25.044
"21",21,"-1","LMFAO Sorry For Party Rocking",3254,-197,-624,-148,12.03,-0.732,58,"55",19,3980,1009,16.853
"22",22,"=","TRAIN Drive By",3085,67,390,45,13.769,0.307,53,"11",22,3085,500,13.769
"23",23,"=","FUN. We Are Young f/Janelle Monae",2923,209,1442,-17,20.241,2.047,15,"1",23,2923,1459,20.241
"24",24,"=","KARMIN Broken Hearted",2427,117,928,12,11.818,0.605,18,"76",24,2427,928,11.818
"25",25,"+1","COLDPLAY Princess Of China",2011,19,104,24,9.284,-0.103,103,"41",25,2011,363,9.624
"26",26,"-1","BREATHE CAROLINA Blackout",1938,-129,-602,-52,11.545,-0.528,196,"87",17,4661,498,24.36
"27",27,"=","JAY Z & KANYE WEST N***** In Paris",1815,-45,-488,48,11.451,-0.307,123,"38",15,5155,785,36.602
"28",28,"+1","CHRISTINA PERRI A Thousand Years",1730,44,218,24,8.161,0.113,63,"29",28,1730,280,8.161
"29",29,"-1","J. COLE Workout",1725,-80,-371,-45,14.016,-0.708,136,"80",12,5803,659,35.209
"30",30,"+1","ONE DIRECTION What Makes You Beautiful",1507,118,835,-25,8.447,0.61,8,"15",30,1507,860,8.447
"31",31,"-1","JASON DERULO Breathing",1434,14,66,5,5.034,-0.074,33,"207",30,1434,432,5.108
"32",32,"=","RIHANNA Talk That Talk f/Jay Z",1335,48,279,1,5.995,0.294,30,"48",31,1335,279,5.995
"33",33,"=","DEV & ENRIQUE IGLESIAS Naked",1242,30,135,41,4.29,0.021,47,"163",33,1242,318,4.29
"34",34,"=","TYGA Rack City",1208,-2,70,3,5.77,-0.17,41,"18",32,1210,287,8.937
"35",35,"=","B.O.B So Good",1157,121,798,35,10.661,0.975,5,"37",35,1157,798,10.661
"36",36,"+2","DRAKE The Motto f/Lil Wayne",933,34,218,24,8.616,0.257,18,"17",36,933,218,8.616
"37",37,"-1","HAVANA BROWN We Run The Night f/Pitbull",923,12,147,-18,6.815,0.18,25,"111",36,923,237,6.815
"38",38,"+1","ELLIE GOULDING Lights",903,19,180,-4,3.632,0.096,27,"82",38,903,193,3.632
"39",39,"+2","GOTYE Somebody That I Used To Know",842,52,290,9,4.515,0.666,7,"3",39,842,290,4.515
"40",40,"-3","JOJO Disaster",819,-86,-761,36,4.171,-0.276,116,"496",27,1975,318,7.773
"41",41,"+2","ALL-AMERICAN REJECTS Beekeeper's Daughte...",740,15,114,5,1.905,0.085,19,"630",41,740,204,1.905
"42",42,"-2","AVICII Levels",739,-83,-496,-33,6.896,-0.434,63,"99",33,1352,260,9.722
"43",43,"+1","ADELE Rumour Has It",738,45,402,-40,4.121,0.196,4,"33",43,738,455,4.121
"44",44,"+2","CHIDDY BANG Ray Charles",656,23,77,20,1.591,0.124,20,"373",44,656,150,1.591
"45",45,"+2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",652,57,272,30,4.215,0.12,4,"289",45,652,272,4.215
"46",46,"-4","MADONNA Give Me All Your Luvin'",645,-90,-1139,120,2.68,-0.199,33,"85",20,4569,4569,39.788
"47",47,"-2","CHILDISH GAMBINO Heartbeat",632,-19,-19,-23,1.944,0.082,46,"110",44,667,131,2.366
"48",48,"=","DEMI LOVATO Give Your Heart A Break",596,5,6,4,2.828,-0.016,8,"112",47,596,96,2.873
"49",49,"=","CADY GROVES This Little Girl",512,8,46,-5,0.966,0.052,14,"--",47,512,89,0.966
"50",50,"=","NEON HITCH F U Betta",473,20,196,-5,0.893,0.039,4,"--",50,473,201,0.893
