"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MAROON 5","Sugar",18270,"-43",-241,"-166",115.886,"-0.108",92,"8/44",1,18530,2244,117.81
2,"=","ELLIE GOULDING","Love Me Like You Do",17606,"+103",702,"-202",115.877,"+0.949",93,"10",2,17606,2216,115.877
3,"=","TAYLOR SWIFT","Style",16837,"-101",-978,"-126",104.505,"-0.749",98,"17",1,18488,3111,115.714
4,"=","NATALIE LA ROSE","Somebody f/Jeremih",14004,"+366",2141,"+98",77.853,"+2.170",99,"14",4,14004,2141,77.853
5,"=","MARK RONSON","Uptown Funk f/Bruno Mars",12877,"-175",-1273,"-231",88.67,"-0.735",154,"3",1,19386,3126,125.545
6,"=","ED SHEERAN","Thinking Out Loud",11791,"-366",-2348,"-354",70.374,"-2.435",127,"11",1,18914,3319,118.241
7,"=","THE WEEKND","Earned It",11549,"+143",1778,"-256",75.95,"+0.996",54,"5",7,11549,2421,75.95
8,"=","ARIANA GRANDE","One Last Time",11274,"+170",1002,"-37",71.686,"+0.769",65,"26",7,11274,2135,71.686
9,"=","JASON DERULO","Want To Want Me",9435,"+80",850,"-30",58.548,"+0.782",35,"7",9,9435,4301,58.548
10,"=","FLO RIDA","GDFR f/Sage The Gemini",9279,"+113",982,"-87",50.937,"+0.552",94,"6/99",10,9279,1433,50.937
11,"=","ZEDD","I Want You To Know f/S. Gomez",8981,"+77",511,"+4",51.375,"+0.314",49,"40",11,8981,3786,51.375
12,"=","NICK JONAS","Chains",8906,"+56",533,"-57",50.748,"-0.310",92,"9",11,8906,1264,51.058
13,"=","PITBULL","Time Of Our Lives f/Ne-Yo",7634,"-337",-2369,"-43",54.636,"-1.929",136,"29",4,15799,2867,94.608
14,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",7277,"-293",-1881,"-154",36.599,"-1.518",78,"12",6,11254,3932,65.756
15,"=","WALK THE MOON","Shut Up And Dance",6571,"+304",2092,"+88",42.568,"+1.937",58,"2",15,6571,2092,42.568
16,"+1","TOVE LO","Talking Body",5762,"+114",954,"-39",31.931,"+1.033",88,"20",16,5762,1043,31.931
17,"-1","CALVIN HARRIS","Outside f/Ellie Goulding",5753,"-184",-2031,"-4",40.71,"-1.033",114,"66",8,9077,1280,60.662
18,"=","TORI KELLY","Nobody Love",5510,"+86",177,"+9",25.77,"+0.759",62,"59",16,5510,1398,25.77
19,"+1","SAM SMITH","Lay Me Down",4639,"+119",346,"+17",23.032,"+0.674",62,"46/50",19,4639,1008,23.032
20,"-1","VANCE JOY","Riptide",4592,"+37",16,"-52",26.146,"+0.206",167,"34",18,4593,802,26.356
21,"+1","MEGHAN TRAINOR","Dear Future Husband",4068,"+250",939,"+161",18.903,"+1.316",24,"21",21,4068,1246,18.903
22,"-1","ONE DIRECTION","Night Changes",4040,"-180",-1693,"-24",22.615,"-1.057",149,"68",13,6928,1221,36.976
23,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",3545,"+179",979,"-25",19.559,"+1.069",36,"15",23,3545,1023,19.559
24,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",3077,"+106",723,"-53",19.015,"+0.810",37,"49",24,3077,902,19.015
25,"=","ECHOSMITH","Bright",2997,"+80",361,"+33",12.96,"+0.412",70,"48",24,2997,426,12.96
26,"=","FIFTH HARMONY","Worth It f/Kid Ink",2592,"+41",351,"-87",12.539,"+0.025",40,"22",26,2592,557,12.539
27,"+1","LUNCHMONEY LEWIS","Bills",2474,"+47",93,"+17",9.265,"+0.234",50,"53",27,2474,672,9.683
28,"-1","CHRIS BROWN & TYGA","Ayo",2411,"-66",55,"-152",11.27,"-0.305",55,"72",27,2477,346,11.871
29,"+2","NICKI MINAJ","Truffle Butter f/Drake...",2029,"-82",-568,"-14",13.074,"-0.338",85,"30",24,3035,577,17.071
30,"+2","GEORGE EZRA","Budapest",2006,"+17",168,"-129",7.848,"-0.018",42,"23",30,2006,438,7.866
31,"+4","WIZ KHALIFA","See You Again f/Charlie Puth",1992,"+269",1287,"+198",15.736,"+2.004",10,"1/65",31,1992,1287,15.736
32,"-2","KELLY CLARKSON","Heartbeat Song",1987,"-202",-1445,"+27",9.469,"-0.744",89,"31",18,4797,1093,21.689
33,"=","RYN WEAVER","OctaHate",1901,"+56",611,"+11",5.613,"+0.274",36,"131",33,1901,611,5.613
34,"=","IGGY AZALEA","Trouble f/Jennifer Hudson",1843,"+1",13,"+36",5.122,"+0.042",56,"76",33,1883,475,5.855
35,"+1","SHEPPARD","Geronimo",1811,"+88",732,"+52",7.407,"+0.335",53,"42",35,1811,732,7.407
36,"+3","NATE RUESS","Nothing Without Love",1776,"+90",574,"-1",9.073,"+0.386",11,"146",36,1776,1078,9.073
37,"=","ANDY GRAMMER","Honey, I'm Good",1742,"+25",229,"-11",7.072,"+0.135",47,"13",36,1742,286,7.072
38,"=","LIFE OF DILLON","Overload",1717,"+8",150,"-16",4.773,"+0.030",46,"154",35,1717,486,4.773
39,"+1","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",1637,"+9",89,"-20",7.592,"+0.106",50,"187",36,1643,233,7.696
40,"+2","FETTY WAP","Trap Queen",1428,"+61",503,"-3",8.897,"+0.478",15,"4",40,1428,506,8.897
41,"=","USHER","I Don't Mind f/Juicy J",1321,"-170",-969,"-71",7.459,"-0.888",127,"89",15,6241,911,35.105
42,"+2","R5","Let's Not Be Alone Tonight",1046,"-3",27,"-31",2.739,"-0.016",17,"288",42,1060,490,2.755
43,"+2","SIA","Elastic Heart f/The Weeknd...",968,"+45",60,"+37",8.132,"+0.404",29,"45",43,968,202,8.46
44,"+2","RIHANNA","Bitch Better Have My Money",797,"+32",236,"+29",3.07,"+0.032",14,"16",42,1136,1136,10.863
45,"+2","CARLY RAE JEPSEN","I Really Like You",773,"+14",124,"-19",2.02,"+0.024",12,"84",45,773,216,2.02
46,"--","MARTIN GARRIX","Don't Look Down f/Usher",752,"--",536,"--",3.968,"--",1,"241",46,752,536,3.968
47,"+1","ALESSO","Cool",747,"+18",88,"-38",2.939,"-0.098",10,"514",47,747,273,3.037
48,"--","KATY TIZ","Whistle (While You Work)",650,"--",129,"--",1.573,"--",1,"435",48,650,129,1.573
49,"+1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",626,"+8",231,"-54",5.065,"-0.008",2,"--",49,626,285,5.073
50,"--","EDEN XO","The Weekend",580,"--",9,"--",1.113,"--",14,"611",49,595,98,1.35
