"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KE$HA","Die Young",15542,"-6",-49,"-96",121.219,"-0.397",78,"6",1,15607,3842,121.911
"2",2,"=","BRUNO MARS","Locked Out Of Heaven",14734,"+115",692,"-175",113.13,"+0.484",72,"1",2,14734,2790,113.13
"3",3,"=","RIHANNA","Diamonds",13171,"+33",448,"-121",95.161,"+0.009",77,"7",3,13171,2812,96.67
"4",4,"=","NE-YO","Let Me Love You",11924,"-107",-301,"-229",88.921,"-0.324",125,"27",4,12234,1345,90.373
"5",5,"=","MAROON 5","One More Night",11351,"-182",-1054,"+9",87.155,"-1.343",147,"17",1,15401,1593,119.954
"6",6,"=","FLO RIDA","I Cry",9896,"+71",538,"-15",75.298,"+0.830",88,"10",6,9896,1268,75.298
"7",7,"+1","LUMINEERS","Ho Hey",9314,"+245",1803,"-44",71.794,"+2.005",87,"3",7,9314,1921,71.794
"8",8,"-1","FUN.","Some Nights",9058,"-210",-1140,"+38",63.906,"-1.637",185,"18",2,13297,1295,93.147
"9",9,"=","PHILLIP PHILLIPS","Home",8108,"+128",771,"-5",52.888,"+0.963",154,"9",9,8108,1033,52.888
"10",10,"=","JUSTIN BIEBER","Beauty And A Beat f/...",7532,"+59",614,"-70",59.08,"+0.782",55,"8",10,7532,1998,59.08
"11",11,"=","PINK","Try",6472,"+58",656,"-96",42.587,"+0.661",45,"11",11,6472,1515,42.587
"12",12,"=","NICKI MINAJ","Va Va Voom",6255,"+35",-10,"+54",42.184,"-0.541",54,"31",12,6322,1566,45.452
"13",13,"=","ED SHEERAN","The A Team",6199,"+45",460,"-52",51.166,"+0.137",115,"25",13,6199,868,51.166
"14",14,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",5730,"+121",725,"+7",47.562,"+1.018",94,"20",14,5730,904,47.562
"15",15,"=","TAYLOR SWIFT","I Knew You Were Trou...",5582,"+224",1977,"-175",39.322,"+1.703",23,"2",15,5582,2452,39.322
"16",16,"=","TAYLOR SWIFT","We Are Never Ever Ge...",4694,"-19",-1280,"+374",30.26,"-0.695",120,"29",2,13523,4592,90.881
"17",17,"=","PITBULL","Don't Stop The Party",4020,"+59",354,"+45",28.942,"+0.386",66,"19",17,4020,567,28.942
"18",18,"+1","KELLY CLARKSON","Catch My Breath",3503,"+85",505,"-12",20.277,"+0.430",47,"38",18,3503,767,20.277
"19",19,"-1","THE SCRIPT","Hall Of Fame f/will....",3490,"+24",313,"-37",18.085,"+0.016",87,"26",18,3490,493,18.085
"20",20,"=","ONEREPUBLIC","Feel Again",3128,"-162",-843,"-119",19.167,"-0.661",97,"30",18,4153,813,25.014
"21",21,"=","ONE DIRECTION","Little Things",3041,"+128",1065,"+8",20.154,"+0.920",24,"45",21,3041,1065,20.154
"22",22,"=","CALVIN HARRIS","Sweet Nothing f/Flor...",2938,"+74",667,"-76",28.443,"+0.855",27,"32",21,2938,875,28.443
"23",23,"+1","ALICIA KEYS","Girl On Fire",2819,"+105",731,"+71",26.604,"+0.803",50,"15/37",23,2819,731,26.604
"24",24,"-1","IMAGINE DRAGONS","It's Time",2787,"+66",219,"+20",18.368,"+0.390",80,"28",23,2787,446,18.368
"25",25,"=","MAROON 5","Daylight",2611,"+115",851,"-55",16.704,"+0.932",19,"67",25,2611,1039,16.704
"26",26,"=","BRIDGIT MENDLER","Ready Or Not",2462,"-26",-86,"-34",13.872,"-0.294",100,"60",23,2567,336,15.584
"27",27,"=","ELLIE GOULDING","Anything Could Happe...",2418,"+1",-27,"+12",13.922,"+0.136",80,"43",25,2455,455,14.156
"28",28,"=","WILL.I.AM & BRITNEY ...","Scream And Shout",2387,"+180",1004,"+55",20.796,"+1.785",17,"4",28,2387,1004,20.796
"29",29,"=","HUNTER HAYES","Wanted",2143,"+15",313,"-34",12.384,"-0.205",59,"33",29,2143,368,12.589
"30",30,"=","CHER LLOYD","Oath f/Becky G",2101,"-3",-7,"-25",9.632,"-0.044",66,"66",28,2120,343,11.061
"31",31,"=","LUDACRIS F/USHER/DAV...","Rest Of My Life",2051,"-11",75,"-58",16.092,"-0.090",30,"147",31,2062,615,16.182
"32",32,"=","PSY","Gangnam Style",1742,"-77",-498,"-24",11.304,"-0.595",94,"5",10,7746,1695,59.817
"33",33,"=","CHRIS WALLACE","Remember When (Push ...",1521,"+8",40,"-17",6.839,"+0.044",122,"343",32,1521,131,6.839
"34",34,"=","MIGUEL","Adorn",1318,"-3",56,"-38",8.313,"-0.021",59,"91",34,1329,248,9.94
"35",35,"+1","THE READY SET","Give Me Your Hand",1242,"+11",31,"+4",4.135,"+0.001",45,"--",35,1242,324,4.135
"36",36,"-1","TRAIN","50 Ways To Say Goodb...",1219,"-33",-333,"+41",7.817,"-0.299",130,"57",16,4812,717,29.769
"37",37,"=","MEGAN & LIZ","Bad For Me",1088,"-76",-193,"-77",4.153,"-0.166",94,"393",33,1330,313,4.799
"38",38,"=","OF MONSTERS AND MEN","Little Talks",1024,"+16",127,"-16",4.511,"+0.152",24,"42",38,1024,189,4.511
"39",39,"+2","MACKLEMORE & RYAN LE...","Thrift Shop f/Wanz",852,"+15",100,"-15",8.536,"+0.075",24,"14",39,852,160,8.536
"40",40,"-1","ONE DIRECTION","Live While We're You...",831,"-32",-616,"+86",4.698,"-0.198",83,"65",15,5363,2151,28.68
"41",41,"-1","THE WANTED","I Found You",822,"-39",-105,"-53",5.479,"-0.405",61,"97",40,931,173,7.507
"42",42,"=","CONOR MAYNARD","Turn Around f/Ne-Yo",772,"-13",36,"-25",2.289,"-0.118",35,"--",42,785,281,2.803
"43",43,"=","JONN HART","Who Booty f/French M...",456,"+18",92,"+0",2.205,"+0.014",9,"281",43,456,121,2.205
"44",44,"=","SAM AND THE WOMP","Bom Bom",414,"-4",44,"-11",1.513,"-0.020",12,"326",44,418,73,1.562
"45",45,"=","THE CAB","Endlessly",366,"-2",-10,"-13",1.13,"-0.015",15,"--",45,382,52,1.19
"46",46,"+1","NEON TREES","Lessons In Love (All...",326,"-1",60,"-10",1.073,"+0.025",3,"--",46,327,84,1.073
"47",47,"+1","CODY SIMPSON","Wish U Were Here f/B...",323,"-4",0,"-3",1.108,"-0.004",4,"--",47,331,14,1.147
"48",48,"+1","OWL CITY","Shooting Star",320,"+4",67,"-12",1.53,"-0.003",3,"--",48,320,89,1.533
"49",49,"+1","KANYE WEST","Clique f/Big Sean & ...",294,"-7",-90,"+4",0.923,"-0.107",35,"39",47,466,94,3.286
"50",50,"--","SEAN KINGSTON","Rum And Raybans f/Ch...",276,"--",-61,"--",0.636,"--",3,"--",50,343,120,0.916
