"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16407,"+91",640,"+3",110.918,"+0.442",75,"2",1,16407,2544,110.918
"2",2,"=","DAFT PUNK","Get Lucky",14925,"-26",271,"-142",99.595,"+0.130",92,"7",2,14962,2173,99.686
"3",3,"=","IMAGINE DRAGONS","Radioactive",14415,"+75",376,"+18",89.334,"+0.683",101,"6",3,14415,2069,89.334
"4",4,"=","ZEDD","Clarity f/Foxes",11293,"+138",897,"+27",79.631,"+1.020",128,"13",4,11293,1183,79.631
"5",5,"=","JASON DERULO","The Other Side",10718,"+14",422,"-76",62.104,"+0.155",95,"15",5,10729,2399,62.104
"6",6,"=","BRUNO MARS","Treasure",10242,"+27",659,"-129",61.009,"+0.234",73,"11/44",6,10242,2114,61.009
"7",7,"+1","MAROON 5","Love Somebody",9831,"+170",1075,"+22",66.605,"+1.523",69,"17",7,9831,1161,66.605
"8",8,"-1","SELENA GOMEZ","Come & Get It",9550,"-360",-2780,"+69",52.793,"-2.542",105,"14",1,14547,2034,86.045
"9",9,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",9452,"-167",-1288,"+131",66.398,"-2.005",131,"12",1,16503,2448,112.279
"10",10,"=","CALVIN HARRIS F/E...","I Need Your Love",9023,"+32",482,"-78",58.75,"-0.504",109,"23",10,9023,1386,59.467
"11",11,"=","JUSTIN TIMBERLAKE","Mirrors",8172,"-117",-1324,"+199",59.109,"-1.539",123,"18",1,16201,3114,111.865
"12",12,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",7983,"+94",1000,"-119",55.959,"+1.208",60,"8",12,7983,1815,55.959
"13",13,"+1","ANNA KENDRICK","Cups (Pitch Perfe...",7804,"+65",968,"-22",48.206,"-0.041",117,"10",13,7804,992,48.247
"14",14,"-1","FLORIDA-GEORGIA L...","Cruise",7512,"-319",-1609,"-157",36.63,"-1.104",119,"16/34",6,10190,1411,52.727
"15",15,"=","CAPITAL CITIES","Safe And Sound",7062,"+97",849,"-22",44.926,"+0.505",93,"9",15,7062,1083,44.926
"16",16,"=","MILEY CYRUS","We Can't Stop",6783,"+126",830,"-84",39.126,"+0.293",48,"4",16,6783,1276,39.126
"17",17,"=","RIHANNA","Right Now f/David...",5752,"+63",375,"-74",34.851,"+0.015",58,"98",17,5752,1144,35.227
"18",18,"+1","AUSTIN MAHONE","What About Love",4467,"+108",451,"+94",21.801,"+0.327",44,"63",18,4467,982,21.801
"19",19,"-1","KE$HA","Crazy Kids",4464,"+40",285,"-6",22.758,"+0.196",82,"46",18,4464,529,22.758
"20",20,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",4137,"+297",2001,"-78",30.647,"+1.403",11,"60",20,4137,3722,32.971
"21",21,"+1","NIKKI WILLIAMS","Glowing",3472,"+92",427,"+97",16.417,"-0.217",107,"120",21,3472,427,17.224
"22",22,"-1","BRITNEY SPEARS","Ooh La La",3448,"-86",-358,"-56",16.055,"-0.810",36,"94",21,3836,2895,27.844
"23",23,"+1","PHILLIP PHILLIPS","Gone, Gone, Gone",2639,"+43",360,"+1",13.422,"+0.058",56,"28",23,2639,444,13.422
"24",24,"-1","ARIANA GRANDE","The Way f/Mac Mil...",2559,"-59",-663,"+135",17.739,"-0.565",114,"20",11,7681,1373,40.497
"25",25,"=","EMBLEM3","Chloe (You're The...",2421,"+15",136,"+12",8.482,"+0.047",86,"62",25,2421,382,8.498
"26",26,"=","JAY Z","Holy Grail f/Just...",2217,"+23",278,"-183",13.063,"+0.265",19,"5",26,2217,2095,19.078
"27",27,"=","PARAMORE","Still Into You",2088,"+100",400,"+71",9.653,"+0.168",75,"76",27,2088,400,9.653
"28",28,"=","LABRINTH","Beneath Your Beau...",2015,"+103",277,"+123",9.557,"+0.290",67,"47",28,2015,362,9.557
"29",29,"=","LANA DEL REY","Summertime Sadnes...",2001,"+98",691,"+26",15.443,"+0.337",20,"29",29,2001,763,15.443
"30",30,"=","DAVID GUETTA","Play Hard f/Ne-Yo...",1658,"-5",158,"-14",7.955,"+0.024",45,"83",30,1663,368,7.955
"31",31,"=","AWOLNATION","Sail",1571,"+15",118,"-2",6.386,"+0.041",61,"32",31,1571,299,6.386
