"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FLO RIDA Good Feeling",13002,"-99",22,"-176",81.896,"-0.180",138,"10",1,13154,1657,85.747
"2",2,"=","ADELE Set Fire To The Rain",12991,"+132",903,"+36",83.638,"+2.065",77,"3",2,12991,2301,83.638
"3",3,"=","KATY PERRY The One That Got Away",10561,"-158",-1821,"+125",58.845,"-1.305",126,"46",1,13402,1631,80.623
"4",4,"=","RIHANNA We Found Love f/Calvin Harris",10521,"-97",-1150,"+168",72.739,"-0.612",138,"24",1,14238,2184,95.593
"5",5,"+1","JESSIE J Domino",10461,"+127",718,"+23",63.202,"+0.660",147,"17",5,10461,1524,63.202
"6",6,"-1","BRUNO MARS It Will Rain",10158,"-262",-1555,"-67",55.615,"-1.569",130,"28",1,13635,2024,86.477
"7",7,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",9001,"+130",1165,"-95",53.876,"+0.818",61,"6",7,9001,1674,53.876
"8",8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",8132,"-154",-820,"-80",43.024,"-0.393",171,"36",6,9154,1208,48.131
"9",9,"=","PITBULL F/CHRIS BROWN International Love",7055,"+184",989,"+72",44.471,"+1.290",99,"19",9,7055,1058,44.471
"10",10,"=","GAVIN DEGRAW Not Over You",6851,"+109",499,"+89",36.769,"+0.363",169,"23",10,6851,547,36.769
"11",11,"+1","GYM CLASS HEROES Ass Back Home",6734,"+72",574,"-54",41.553,"-0.054",78,"7",11,6734,1379,41.607
"12",12,"-1","LMFAO Sexy And I Know It",6614,"-83",-668,"+23",39.356,"-0.744",167,"4",2,12000,1530,74.768
"13",13,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",6583,"+257",1903,"+14",45.344,"+1.846",33,"2",13,6583,1903,45.344
"14",14,"=","DAVID GUETTA Without You f/Usher",5573,"-158",-957,"-43",38.772,"-0.979",167,"54",1,13428,1586,84.476
"15",15,"+1","HOT CHELLE RAE I Like It Like That f/New...",5124,"-19",-121,"-24",23.676,"-0.276",133,"30",15,5237,639,24.246
"16",16,"-1","J. COLE Workout",5057,"-193",-673,"-191",29.153,"-0.421",109,"38",12,5803,659,35.209
"17",17,"+1","WANTED Glad You Came",4935,"+126",1130,"-30",28.963,"+0.781",33,"12",17,4935,1330,28.963
"18",18,"-1","JAY Z & KANYE WEST N***** In Paris",4874,"-110",-282,"-129",34.029,"-0.788",96,"21",15,5155,785,36.602
"19",19,"=","BREATHE CAROLINA Blackout",4650,"-11",121,"-34",23.18,"-0.041",169,"37",18,4661,498,24.36
"20",20,"=","MADONNA Give Me All Your Luvin'",4569,"+405",4569,"+405",39.788,"+2.125",6,"--",20,4569,4569,39.788
"21",21,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4107,"+103",556,"+33",27.858,"+0.504",78,"9",21,4107,643,27.858
