"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14166,"-33",-450,"+35",88.507,"-0.797",86,"4",1,14935,2322,96.531
"2",2,"=","LMFAO Party Rock Anthem",12445,"-150",-695,"-63",83.904,"-0.699",103,"6",1,14043,1859,94.193
"3",3,"=","BRITNEY SPEARS I Wanna Go",12243,"+84",645,"-37",80.016,"+0.368",69,"14",3,12243,1768,80.016
"4",4,"=","NICKI MINAJ Super Bass",11879,"+90",573,"+43",69.943,"+0.182",103,"15",4,11879,1188,69.943
"5",5,"=","HOT CHELLE RAE Tonight Tonight",10001,"+16",374,"+14",54.5,"+0.306",103,"10",5,10001,838,54.5
"6",6,"+1","ONEREPUBLIC Good Life",9571,"+6",123,"+11",56.756,"+0.149",103,"7",6,9571,978,56.756
"7",7,"-1","PITBULL Give Me Everything f/Ne-Yo",9551,"-219",-1363,"-138",66.396,"-1.032",103,"19",1,14233,1811,95.596
"8",8,"=","BAD MEETS EVIL Lighters f/Bruno Mars",9160,"+145",1086,"+10",57.477,"+0.729",57,"8/82",8,9160,1599,57.477
"9",9,"=","LIL WAYNE How To Love",8047,"+51",254,"+8",44.189,"-0.151",78,"9",9,8047,1328,45.275
"10",10,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6566,"+202",1580,"-59",38.705,"+1.630",44,"1",10,6566,1684,38.705
"11",11,"-1","LADY GAGA The Edge Of Glory",6398,"-140",-1167,"+142",37.878,"-1.095",103,"32",3,11672,2193,68.045
"12",12,"=","THE BAND PERRY If I Die Young",6052,"+33",219,"-10",32.195,"+0.285",103,"12",11,6052,768,32.195
"13",13,"=","ADELE Rolling In The Deep",5541,"-88",-719,"+42",36.234,"-0.535",103,"16",1,14295,2273,96.15
"14",14,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",5382,"+114",620,"-70",30.107,"+0.448",69,"13",14,5382,1017,30.107
"15",15,"+1","FOSTER THE PEOPLE Pumped Up Kicks",5351,"+186",1179,"-28",30.352,"+1.077",39,"3",15,5351,1302,30.352
"16",16,"+1","RIHANNA Cheers (Drink To That)",5332,"+215",1167,"+71",31.839,"+0.911",25,"11",16,5332,1594,31.839
